seqID	sampleID	mouse	percent_weight	CageID	Group	CageID_Assigned	BD	ExpStart	sex	Gavaged_fecal_material	Mb_input	FMT	Cdiff_infection	Cdiff_day_infected	ABX	clinda35	FMT_day	Harvest_pi	FMT_input	FMT_type	Model	Experiment	Mouse_genotype	Mouse_status	ExpDay	day	type	CFU	sampleType	simpsoneven	simpson	simpson_lci	simpson_hci	invsimpson	invsimpson_lci	invsimpson_hci	shannon	shannon_lci	shannon_hci	npshannon	sobs	chao	chao_lci	chao_hci	nseqs	group	NMDS.axis1	NMDS.axis2	NMDS.axis3	pcoa.axis1	pcoa.axis2	pcoa.axis3	GROUP	TYPE
d19_1270_2	d19_1270_2	1270_2	101.5789474	1270	NA	NA	8/9/15	10/5/15	F	NA	NA	mFMT2	CDI	0	cef	yes	11	d42	yWT_spore	mFMT	Rc	HF3	BL6	SPF-Young	19	19	fecal	64000	mouse	0.042162	0.131038	0.128845	0.13323	7.631398	7.505809	7.761261	2.67062	2.655026	2.686215	2.678237	181	204.333333	191.245595	234.139368	36591	mFMT_other	-0.055019	0.053699	0.379721	0.299356	0.195741	0.092923	yWT_spore	fecal
d19_1270_3	d19_1270_3	1270_3	101.0471204	1270	NA	NA	8/9/15	10/5/15	F	NA	NA	mFMT2	CDI	0	cef	yes	11	d42	yWT_spore	mFMT	Rc	HF3	BL6	SPF-Young	19	19	fecal	277000	mouse	0.042953	0.079188	0.077476	0.0809	12.628155	12.360888	12.907236	3.41422	3.396957	3.431484	3.428479	294	352.518519	327.337705	396.719039	34868	mFMT_other	-0.376877	0.441314	0.011301	0.386232	-0.358025	0.065208	yWT_spore	fecal
d19_1271_1	d19_1271_1	1271_1	95.16129032	1271	NA	NA	8/14/15	10/5/15	F	NA	NA	mFMT3	CDI	0	cef	yes	11	d42	rWT	mFMT	Rc	HF3	BL6	SPF-Young	19	19	fecal	0	mouse	0.067198	0.042397	0.041812	0.042982	23.586392	23.265301	23.916471	3.725156	3.71161	3.738701	3.737653	351	417.803571	389.909185	465.695724	42794	mFMT_other	0.391979	0.316729	0.458211	0.092467	-0.01497	0.310218	rWT	fecal
d19_1271_2	d19_1271_2	1271_2	96.75675676	1271	NA	NA	8/14/15	10/5/15	F	NA	NA	mFMT3	CDI	0	cef	yes	11	d42	rWT	mFMT	Rc	HF3	BL6	SPF-Young	19	19	fecal	0	mouse	0.062306	0.034148	0.033424	0.034873	29.283916	28.675387	29.918832	4.059963	4.043562	4.076364	4.082525	470	592.766234	549.572311	659.406942	32467	mFMT_other	0.383576	0.237331	0.517525	0.097072	0.057918	0.265923	rWT	fecal
d19_1271_3	d19_1271_3	1271_3	100.5524862	1271	NA	NA	8/14/15	10/5/15	F	NA	NA	mFMT3	CDI	0	cef	yes	11	d42	rWT	mFMT	Rc	HF3	BL6	SPF-Young	19	19	fecal	0	mouse	0.073327	0.035794	0.035034	0.036554	27.937754	27.356709	28.544017	4.014703	3.997665	4.031741	4.031527	381	466.705882	431.783003	525.64482	29371	mFMT_other	0.406973	0.276681	0.49369	0.089987	0.017485	0.276616	rWT	fecal
d19_1272_1	d19_1272_1	1272_1	102.1052632	1272	NA	NA	8/10/15	10/5/15	F	NA	NA	mFMT4	CDI	0	cef	yes	11	d42	yRag	mFMT	Rc	HF3	BL6	SPF-Young	19	19	fecal	0	mouse	0.059519	0.054374	0.053617	0.05513	18.391253	18.138824	18.650808	3.593176	3.581522	3.604829	3.599778	309	349.227273	330.07789	385.773977	63440	mFMT_other	-0.10876	0.511257	0.20727	0.29317	-0.221158	0.330564	yRag	fecal
d19_1272_2	d19_1272_2	1272_2	93.75	1272	NA	NA	8/10/15	10/5/15	F	NA	NA	mFMT4	CDI	0	cef	yes	11	d42	yRag	mFMT	Rc	HF3	BL6	SPF-Young	19	19	fecal	100000	mouse	0.048592	0.130251	0.127589	0.132914	7.677473	7.523684	7.83768	2.622171	2.598842	2.6455	2.637062	158	175.53125	165.470308	199.142175	16567	mFMT_other	-0.115132	0.179613	0.282852	0.309034	0.060562	0.103773	yRag	fecal
d19_1272_3	d19_1272_3	1272_3	99.42857143	1272	NA	NA	8/10/15	10/5/15	F	NA	NA	mFMT4	CDI	0	cef	yes	11	d42	yRag	mFMT	Rc	HF3	BL6	SPF-Young	19	19	fecal	0	mouse	0.037592	0.084449	0.083223	0.085674	11.841502	11.672094	12.0159	3.207404	3.191346	3.223462	3.218081	315	347.181818	331.779512	376.722262	42300	mFMT_other	-0.202986	0.354713	0.23636	0.370397	-0.108095	0.170234	yRag	fecal
d19_1273_1	d19_1273_1	1273_1	101.1904762	1273	NA	NA	8/14/15	10/5/15	M	NA	NA	mFMT4	CDI	0	cef	yes	11	d42	yRag	mFMT	Rc	HF3	BL6	SPF-Young	19	19	fecal	0	mouse	0.099183	0.036932	0.036303	0.037561	27.077061	26.623635	27.546198	3.881004	3.865806	3.896203	3.889211	273	303.75	287.309653	339.078648	32569	mFMT_other	-0.045955	0.511221	0.191536	0.277367	-0.229482	0.342797	yRag	fecal
d19_1273_3	d19_1273_3	1273_3	100	1273	NA	NA	8/14/15	10/5/15	M	NA	NA	mFMT4	CDI	0	cef	yes	11	d42	yRag	mFMT	Rc	HF3	BL6	SPF-Young	19	19	fecal	0	mouse	0.060579	0.082127	0.08074	0.083513	12.176316	11.974154	12.385422	3.119735	3.102451	3.137019	3.128474	201	225.241379	211.861599	255.102942	29579	mFMT_other	-0.175405	0.371522	0.169002	0.327373	-0.163825	0.179985	yRag	fecal
d19_1275_1	d19_1275_1	1275_1	104.8387097	1275	NA	NA	8/21/15	10/5/15	F	NA	NA	mFMT1	CDI	0	cef	yes	11	d42	yWT	mFMT	Rc	HF3	BL6	SPF-Young	19	19	fecal	0	mouse	0.062218999999999997	0.103028	0.100493	0.105562	9.706146	9.473112	9.950933	2.89139	2.871443	2.911336	2.902251	156	172.111111	162.53923700000001	195.69391100000001	20204	mFMT	-0.136931	0.576376	0.147211	0.243684	-0.276743	0.32289	yWT	fecal
d19_1275_2	d19_1275_2	1275_2	102.1390374	1275	NA	NA	8/21/15	10/5/15	F	NA	NA	mFMT1	CDI	0	cef	yes	11	d42	yWT	mFMT	Rc	HF3	BL6	SPF-Young	19	19	fecal	0	mouse	0.060445	0.087534	0.085858	0.08921	11.424129	11.209527	11.647108	2.962046	2.946044	2.978048	2.973047	189	215.558824	201.442203	245.691818	27652	mFMT	-0.178061	0.545471	0.109057	0.279849	-0.289961	0.298595	yWT	fecal
d19_1275_3	d19_1275_3	1275_3	105.027933	1275	NA	NA	8/21/15	10/5/15	F	NA	NA	mFMT1	CDI	0	cef	yes	11	d42	yWT	mFMT	Rc	HF3	BL6	SPF-Young	19	19	fecal	0	mouse	0.125177	0.098626	0.092976	0.104277	10.1393	9.589882	10.755499	2.871885	2.826021	2.91775	2.903285	81	100.090909	87.65567	135.759748	3250	mFMT	-0.203712	0.534775	0.10781	0.299748	-0.294212	0.267901	yWT	fecal
d19_1291_1	d19_1291_1	1291_1	101.0638298	1291	NA	NA	9/26/2015	11/2/2015	F	NA	NA	hFMT3	CDI	0	cef	yes	11	d42	R4_F	hFMT	Rc	HF4	BL6	SPF-Young	19	19	fecal	75000000	mouse	0.04088	0.301995	0.298506	0.305485	3.311308	3.273486	3.350014	1.785997	1.773934	1.79806	1.788723	81	93.75	85.138812	120.277575	55908	hFMT	-0.567739	-0.049158	-0.073084	0.352997	-0.103657	-0.30862	R4_F	fecal
d19_1291_2	d19_1291_2	1291_2	94.93670886	1291	NA	NA	9/26/2015	11/2/2015	F	NA	NA	hFMT3	CDI	0	cef	yes	11	d42	R4_F	hFMT	Rc	HF4	BL6	SPF-Young	19	19	fecal	109000000	mouse	0.051997	0.282822	0.278093	0.287552	3.53579	3.477635	3.595922	1.868973	1.852352	1.885594	1.873275	68	85	73.499733	120.548002	29321	hFMT	-0.575797	-0.0074400000000000004	-0.086323	0.357282	-0.139217	-0.327728	R4_F	fecal
d19_1291_3	d19_1291_3	1291_3	96.27659574	1291	NA	NA	9/26/2015	11/2/2015	F	NA	NA	hFMT3	CDI	0	cef	yes	11	d42	R4_F	hFMT	Rc	HF4	BL6	SPF-Young	19	19	fecal	172000000	mouse	0.050682	0.229427	0.225098	0.233756	4.358689	4.27797	4.442513	2.057857	2.040013	2.075701	2.065397	86	131.111111	103.473811	202.460705	24043	hFMT	-0.536961	-0.061668	-0.086045	0.331271	-0.09187	-0.29468	R4_F	fecal
d19_1292_1	d19_1292_1	1292_1	98.125	1292	NA	NA	9/28/2015	11/2/2015	F	NA	NA	hFMT4	CDI	0	cef	yes	11	d42	D4_A	hFMT	Rc	HF4	BL6	SPF-Young	19	19	fecal	60000000	mouse	0.043165	0.176847	0.173181	0.180512	5.654612	5.539784	5.7743	2.465928	2.447526	2.48433	2.473609	131	144.5	136.219841	165.914857	27891	hFMT	-0.537537	0.00772	0.029642	0.363778	-0.112945	-0.327405	D4_A	fecal
d19_1292_2	d19_1292_2	1292_2	92.10526316	1292	NA	NA	9/28/2015	11/2/2015	F	NA	NA	hFMT4	CDI	0	cef	yes	11	d42	D4_A	hFMT	Rc	HF4	BL6	SPF-Young	19	19	fecal	21000000	mouse	0.063848	0.088488	0.087214	0.089762	11.301015	11.140619	11.466098	2.955303	2.941212	2.969394	2.962233	177	199.037037	186.566657	227.762873	37572	hFMT	-0.323303	0.036912	0.390235	0.355646	0.103125	-0.200434	D4_A	fecal
d19_1292_3	d19_1292_3	1292_3	102.7472527	1292	NA	NA	9/28/2015	11/2/2015	F	NA	NA	hFMT4	CDI	0	cef	yes	11	d42	D4_A	hFMT	Rc	HF4	BL6	SPF-Young	19	19	fecal	7000000	mouse	0.091694	0.085202	0.082172	0.088232	11.736845	11.333816	12.169594	3.029658	2.995585	3.063731	3.053195	128	137.730769	131.456384	155.395063	6786	hFMT	-0.274524	0.003944	0.408922	0.342002	0.138506	-0.175527	D4_A	fecal
d19_1293_1	d19_1293_1	1293_1	96.08938547	1293	NA	NA	9/28/2015	11/2/2015	F	NA	NA	hFMT5	CDI	0	cef	yes	11	d42	D5_A	hFMT	Rc	HF4	BL6	SPF-Young	19	19	fecal	33100000	mouse	0.096478	0.138201	0.134813	0.141589	7.235843	7.062714	7.417674	2.502344	2.476176	2.528512	2.511199	75	92	80.335637	129.164103	10676	hFMT	-0.572811	0.028846	-0.307843	0.270172	-0.17325	-0.225364	D5_A	fecal
d19_1293_2	d19_1293_2	1293_2	98.1595092	1293	NA	NA	9/28/2015	11/2/2015	F	NA	NA	hFMT5	CDI	0	cef	yes	11	d42	D5_A	hFMT	Rc	HF4	BL6	SPF-Young	19	19	fecal	32500000	mouse	0.065643	0.147903	0.144555	0.15125	6.761207	6.611578	6.9177670000000004	2.552791	2.530472	2.57511	2.563158	103	138.769231	117.603201	190.613524	16985	hFMT	-0.604781	0.099204	-0.253629	0.311152	-0.205663	-0.267276	D5_A	fecal
d19_1293_3	d19_1293_3	1293_3	100	1293	NA	NA	9/28/2015	11/2/2015	F	NA	NA	hFMT5	CDI	0	cef	yes	11	d42	D5_A	hFMT	Rc	HF4	BL6	SPF-Young	19	19	fecal	600000	mouse	0.065717	0.163621	0.160528	0.166715	6.111682	5.998275	6.229461	2.427173	2.408606	2.44574	2.433153	93	118.090909	102.241905	161.119476	24055	hFMT	-0.602059	0.094684	-0.178962	0.340068	-0.202938	-0.297713	D5_A	fecal
d19_1294_1	d19_1294_1	1294_1	100	1294	NA	NA	9/29/2015	11/2/2015	F	NA	NA	none	CDI	0	cef	yes	11	d42	none	noFMT	Rc	HF4	BL6	SPF-Young	19	19	fecal	49000000	mouse	0.049351	0.431131	0.422523	0.43974	2.319479	2.274073	2.366736	1.110166	1.08956	1.130773	1.125486	47	60.571429	51.633668	86.749	9638	noFMT	0.242834	-0.096677	-0.501393	-0.518993	-0.174581	-0.102899	none	fecal
d19_1294_2	d19_1294_2	1294_2	101.0362694	1294	NA	NA	9/29/2015	11/2/2015	F	NA	NA	none	CDI	0	cef	yes	11	d42	none	noFMT	Rc	HF4	BL6	SPF-Young	19	19	fecal	31000000	mouse	0.062011	0.358357	0.352325	0.36439	2.790511	2.744313	2.83829	1.258973	1.241312	1.276633	1.271869	45	79.5	57.417223	140.854767	11585	noFMT	0.174235	-0.096702	-0.534447	-0.480511	-0.171537	-0.080218	none	fecal
d19_1294_3	d19_1294_3	1294_3	107.1856287	1294	NA	NA	9/29/2015	11/2/2015	F	NA	NA	none	CDI	0	cef	yes	11	d42	none	noFMT	Rc	HF4	BL6	SPF-Young	19	19	fecal	3000000	mouse	0.062637	0.409356	0.397861	0.420851	2.442859	2.376136	2.513438	1.163089	1.123084	1.203094	1.199867	39	65.25	47.999282	115.56861	3155	noFMT	0.175374	-0.070707	-0.540901	-0.475923	-0.177992	-0.08282	none	fecal
d19_1295_2	d19_1295_2	1295_2	97.20930233	1295	NA	NA	9/28/2015	11/2/2015	M	NA	NA	hFMT3	CDI	0	cef	yes	11	d42	R4_F	hFMT	Rc	HF4	BL6	SPF-Young	19	19	fecal	43000000	mouse	0.038136	0.203273	0.199393	0.207153	4.919496	4.827346	5.015233	2.477366	2.460173	2.49456	2.483332	129	153.8	139.406797	188.099838	36463	hFMT	-0.593668	0.095658000000000007	-0.061803	0.391065	-0.216504	-0.348274	R4_F	fecal
d19_1295_4	d19_1295_4	1295_4	98.21428571	1295	NA	NA	9/28/2015	11/2/2015	M	NA	NA	hFMT3	CDI	0	cef	yes	11	d42	R4_F	hFMT	Rc	HF4	BL6	SPF-Young	19	19	fecal	57000000	mouse	0.033992	0.387088	0.376954	0.397221	2.583395	2.517493	2.65284	1.774297	1.742144	1.80645	1.783961	76	86.909091	79.335502	111.679265	11743	hFMT	-0.592743	0.020765	-0.09044	0.350168	-0.198718	-0.353015	R4_F	fecal
d19_1296_1	d19_1296_1	1296_1	97.63033175	1296	NA	NA	9/29/2015	11/2/2015	M	NA	NA	hFMT4	CDI	0	cef	yes	11	d42	D4_A	hFMT	Rc	HF4	BL6	SPF-Young	19	19	fecal	25000000	mouse	0.056829	0.12392	0.121672	0.126168	8.069725	7.925926	8.218838	2.709747	2.694445	2.725049	2.716017	142	161.772727	150.078043	190.397956	34342	hFMT	-0.476924	0.061829	0.197924	0.389125	-0.03269	-0.274627	D4_A	fecal
d19_1296_2	d19_1296_2	1296_2	98.63013699	1296	NA	NA	9/29/2015	11/2/2015	M	NA	NA	hFMT4	CDI	0	cef	yes	11	d42	D4_A	hFMT	Rc	HF4	BL6	SPF-Young	19	19	fecal	62000000	mouse	0.054511	0.11324	0.111464	0.115017	8.830776	8.69439	8.971509	2.75935	2.745959	2.772742	2.765373	162	180.37037	169.676987	205.958718	42492	hFMT	-0.467328	0.091483	0.245228	0.401606	-0.043048	-0.292665	D4_A	fecal
d19_1296_3	d19_1296_3	1296_3	98.55769231	1296	NA	NA	9/29/2015	11/2/2015	M	NA	NA	hFMT4	CDI	0	cef	yes	11	d42	D4_A	hFMT	Rc	HF4	BL6	SPF-Young	19	19	fecal	108000000	mouse	0.053992	0.107682	0.105751	0.109613	9.286613	9.123043	9.456155	2.835845	2.819605	2.852085	2.84572	172	210.607143	190.669055	251.838613	30979	hFMT	-0.389672	-0.001086	0.245846	0.362952	0.075536	-0.232618	D4_A	fecal
d19_1297_1	d19_1297_1	1297_1	103.8297872	1297	NA	NA	9/28/2015	11/2/2015	M	NA	NA	hFMT5	CDI	0	cef	yes	11	d42	D5_A	hFMT	Rc	HF4	BL6	SPF-Young	19	19	fecal	6000000	mouse	0.070539	0.147673	0.145257	0.15009	6.771713	6.662688	6.884366	2.487683	2.472149	2.503217	2.492371	96	115.25	102.864072	149.985815	31366	hFMT	-0.61351	-0.184987	-0.05984	0.303924	-0.132553	-0.297847	D5_A	fecal
d19_1297_2	d19_1297_2	1297_2	109.8130841	1297	NA	NA	9/28/2015	11/2/2015	M	NA	NA	hFMT5	CDI	0	cef	yes	11	d42	D5_A	hFMT	Rc	HF4	BL6	SPF-Young	19	19	fecal	29100000	mouse	0.053479	0.161197	0.158583	0.163812	6.203578	6.104567	6.305853	2.510749	2.496142	2.525356	2.515337	116	136.3125	123.817387	168.779487	40592	hFMT	-0.606572	-0.283401	-0.086346	0.250883	-0.101861	-0.250181	D5_A	fecal
d19_1297_3	d19_1297_3	1297_3	97.82608696	1297	NA	NA	9/28/2015	11/2/2015	M	NA	NA	hFMT5	CDI	0	cef	yes	11	d42	D5_A	hFMT	Rc	HF4	BL6	SPF-Young	19	19	fecal	17000000	mouse	0.069012	0.134169	0.131839	0.1365	7.453272	7.326028	7.585013	2.617633	2.601751	2.633515	2.622542	108	118.058824	111.318996	138.485105	30724	hFMT	-0.615967	-0.169321	-0.03931	0.310529	-0.14186000000000001	-0.30303	D5_A	fecal
D2_A	D2_A	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	D2_A	NA	NA	human	NA	NA	NA	NA	fecal	NA	human	0.065979	0.047216	0.046573	0.047859	21.17926	20.894721	21.471656	3.571555	3.559343	3.583766	3.583314	321	388.517241	360.561427	436.227843	47950	hFMT	0.711988	0.224663	0.291291	0.009745	-0.089382	0.069642	D2_A	FMTinput
d21_1216_1	d21_1216_1	1216_1	97.48743719	1216	NA	NA	5/12/2015	6/29/2015	F	NA	NA	none	CDI	0	cef	no	11	d42	none	noFMT	Rc	HF2	BL6	SPF-Young	21	21	fecal	180000000	mouse	0.059769	0.321753	0.318794	0.324712	3.107973	3.079648	3.136824	1.32347	1.315263	1.331677	1.328693	52	83.909091	64.280432	134.911585	37290	noFMT	0.192096	-0.37947	0.267157	-0.09721	0.494294	0.113617	none	fecal
d21_1216_2	d21_1216_2	1216_2	100.5649718	1216	NA	NA	5/12/2015	6/29/2015	F	NA	NA	none	CDI	0	cef	no	11	d42	none	noFMT	Rc	HF2	BL6	SPF-Young	21	21	fecal	238000000	mouse	0.095322	0.361749	0.358504	0.364995	2.764344	2.739765	2.789368	1.202351	1.193045	1.211656	1.205653	29	55.25	36.446642	121.533319	29676	noFMT	0.153937	-0.423776	0.303712	-0.045714	0.520795	0.138261	none	fecal
d21_1216_4	d21_1216_4	1216_4	101.6483516	1216	NA	NA	5/12/2015	6/29/2015	F	NA	NA	none	CDI	0	cef	no	11	d42	none	noFMT	Rc	HF2	BL6	SPF-Young	21	21	fecal	490000000	mouse	0.076121	0.375343	0.371858	0.378827	2.664233	2.639729	2.689195	1.172985	1.163519	1.182451	1.176618	35	45.111111	37.885436	70.431239	30287	noFMT	0.160936	-0.414926	0.317496	-0.037984	0.523607	0.137584	none	fecal
d21_1217_1	d21_1217_1	1217_1	98.90710383	1217	NA	NA	5/14/2015	6/29/2015	F	NA	NA	none	CDI	0	cef	no	11	d42	none	noFMT	Rc	HF2	BL6	SPF-Young	21	21	fecal	245000000	mouse	0.105611	0.411682	0.406839	0.416526	2.429058	2.400813	2.457976	1.122096	1.110122	1.134071	1.125022	23	38	26.502488	87.24005	22969	noFMT	0.177189	-0.395934	0.344183	-0.023592	0.523398	0.13758600000000001	none	fecal
d21_1217_2	d21_1217_2	1217_2	102.970297	1217	NA	NA	5/14/2015	6/29/2015	F	NA	NA	none	CDI	0	cef	no	11	d42	none	noFMT	Rc	HF2	BL6	SPF-Young	21	21	fecal	271000000	mouse	0.036106	0.413374	0.409485	0.417264	2.419115	2.396563	2.442095	1.11679	1.103046	1.130533	1.127602	67	94.555556	78.54346	132.778256	22451	noFMT	0.132626	-0.440814	0.35392	0.010439	0.537861	0.16003	none	fecal
d21_1217_3	d21_1217_3	1217_3	97.53694581	1217	NA	NA	5/14/2015	6/29/2015	F	NA	NA	none	CDI	0	cef	no	11	d42	none	noFMT	Rc	HF2	BL6	SPF-Young	21	21	fecal	188000000	mouse	0.033571	0.40254	0.397964	0.407116	2.484224	2.456301	2.512789	1.214302	1.200169	1.228435	1.223732	74	101.352941	85.30615	140.174903	25295	noFMT	0.157067	-0.40605	0.36003	0.003678	0.533222	0.147993	none	fecal
d21_1223_3	d21_1223_3	1223_3	103.2608696	1223	NA	NA	5/22/2015	6/29/2015	F	NA	NA	hFMT1	CDI	0	cef	no	11	d42	D2_A	hFMT	Rc	HF2	BL6	SPF-Young	21	21	fecal	14000000	mouse	0.076284	0.129792	0.127742	0.131842	7.704652	7.584862	7.828287	2.498091	2.481771	2.514412	2.505847	101	128.352941	112.30615	167.174903	24460	hFMT	-0.430824	-0.122103	0.231809	0.347787	0.08851	-0.28063	D2_A	fecal
d21_1223_4	d21_1223_4	1223_4	102.2099448	1223	NA	NA	5/22/2015	6/29/2015	F	NA	NA	hFMT1	CDI	0	cef	no	11	d42	D2_A	hFMT	Rc	HF2	BL6	SPF-Young	21	21	fecal	18000000	mouse	0.072575	0.14816	0.14587	0.150451	6.749448	6.646685	6.855439	2.341387	2.323566	2.359208	2.348026	93	107.615385	97.993963	135.773539	20947	hFMT	-0.345749	-0.069764	0.351412	0.386206	0.158843	-0.254842	D2_A	fecal
d21_1223_5	d21_1223_5	1223_5	102.2346369	1223	NA	NA	5/22/2015	6/29/2015	F	NA	NA	hFMT1	CDI	0	cef	no	11	d42	D2_A	hFMT	Rc	HF2	BL6	SPF-Young	21	21	fecal	2000000	mouse	0.077732	0.122522	0.120453	0.12459	8.161822	8.026332	8.301964	2.575171	2.557548	2.592794	2.58162	105	122.5	111.113506	155.094009	22128	hFMT	-0.299174	-0.096279	0.301826	0.334162	0.179819	-0.230328	D2_A	fecal
d21_1225_2	d21_1225_2	1225_2	102.7149321	1225	NA	NA	5/22/2015	6/29/2015	M	NA	NA	hFMT1	CDI	0	cef	no	11	d42	D2_A	hFMT	Rc	HF2	BL6	SPF-Young	21	21	fecal	1000000	mouse	0.06372	0.1297	0.127496	0.131904	7.710105	7.581296	7.843366	2.613304	2.593488	2.633119	2.621742	121	144.882353	130.620127	180.288902	21434	hFMT	-0.387815	-0.100602	0.377168	0.346959	0.135821	-0.207262	D2_A	fecal
d21_1225_3	d21_1225_3	1225_3	106.9767442	1225	NA	NA	5/22/2015	6/29/2015	M	NA	NA	hFMT1	CDI	0	cef	no	11	d42	D2_A	hFMT	Rc	HF2	BL6	SPF-Young	21	21	fecal	4000000	mouse	0.056629	0.178372	0.175345	0.181399	5.606261	5.51272	5.703032	2.22386	2.200666	2.247054	2.233993	99	113.4375	104.15154	139.461959	15421	hFMT	-0.394338	-0.112651	0.383903	0.347169	0.144241	-0.219595	D2_A	fecal
d21_1225_4	d21_1225_4	1225_4	105.106383	1225	NA	NA	5/22/2015	6/29/2015	M	NA	NA	hFMT1	CDI	0	cef	no	11	d42	D2_A	hFMT	Rc	HF2	BL6	SPF-Young	21	21	fecal	2000000	mouse	0.046832	0.165527	0.163019	0.168036	6.041297	5.951117	6.134253	2.289297	2.27007	2.308524	2.300873	129	153.230769	139.645288	184.153996	21768	hFMT	-0.399894	-0.091059	0.328172	0.376201	0.138823	-0.238311	D2_A	fecal
d24_1216_1	d24_1216_1	1216_1	99.49748744	1216	NA	NA	5/12/2015	6/29/2015	F	NA	NA	none	CDI	0	cef	no	11	d42	none	noFMT	Rc	HF2	BL6	SPF-Young	24	24	fecal	53000000	mouse	0.068413	0.270689	0.268074	0.273303	3.69428	3.658938	3.730311	1.471375	1.460533	1.482217	1.478031	54	69	59.244016	96.906048	23522	noFMT	0.130434	-0.441908	0.258025	-0.076653	0.487217	0.127347	none	fecal
d24_1216_2	d24_1216_2	1216_2	102.259887	1216	NA	NA	5/12/2015	6/29/2015	F	NA	NA	none	CDI	0	cef	no	11	d42	none	noFMT	Rc	HF2	BL6	SPF-Young	24	24	fecal	90000000	mouse	0.05018	0.33214	0.328809	0.335471	3.010777	2.980881	3.041279	1.294393	1.282801	1.305986	1.302945	60	100.6	75.887331	163.753113	23275	noFMT	0.157893	-0.422702	0.272198	-0.075416	0.508292	0.126821	none	fecal
d24_1216_4	d24_1216_4	1216_4	102.1978022	1216	NA	NA	5/12/2015	6/29/2015	F	NA	NA	none	CDI	0	cef	no	11	d42	none	noFMT	Rc	HF2	BL6	SPF-Young	24	24	fecal	93000000	mouse	0.024859	0.451996	0.447288	0.456704	2.21241	2.189604	2.235695	1.012815	0.997924	1.027706	1.027984	89	134.882353	109.681059	190.793161	19939	noFMT	0.157969	-0.41598	0.365692	0.004433	0.53172	0.150368	none	fecal
d24_1217_1	d24_1217_1	1217_1	100.5464481	1217	NA	NA	5/14/2015	6/29/2015	F	NA	NA	none	CDI	0	cef	no	11	d42	none	noFMT	Rc	HF2	BL6	SPF-Young	24	24	fecal	123000000	mouse	0.034247	0.442424	0.438006	0.446841	2.260276	2.23793	2.283072	1.05472	1.042509	1.066931	1.062905	66	102.25	80.557152	156.269204	27356	noFMT	0.165762	-0.404396	0.366696	0.001721	0.529499	0.147596	none	fecal
d24_1217_2	d24_1217_2	1217_2	101.4851485	1217	NA	NA	5/14/2015	6/29/2015	F	NA	NA	none	CDI	0	cef	no	11	d42	none	noFMT	Rc	HF2	BL6	SPF-Young	24	24	fecal	91000000	mouse	0.077382	0.234961	0.232493	0.237429	4.25602	4.211777	4.301203	1.729271	1.71689	1.741652	1.734002	55	85	65.172614	143.472835	28470	noFMT	-0.130221	-0.312791	0.284434	0.217791	0.413525	-0.056114	none	fecal
d24_1217_3	d24_1217_3	1217_3	96.0591133	1217	NA	NA	5/14/2015	6/29/2015	F	NA	NA	none	CDI	0	cef	no	11	d42	none	noFMT	Rc	HF2	BL6	SPF-Young	24	24	fecal	139000000	mouse	0.063282	0.405184	0.401338	0.40903	2.468016	2.444809	2.491667	1.172572	1.163225	1.181919	1.175799	39	52.6	43.291958	82.094551	41308	noFMT	0.175819	-0.389771	0.35631	-0.011415	0.52487	0.141722	none	fecal
d24_1223_3	d24_1223_3	1223_3	107.6086957	1223	NA	NA	5/22/2015	6/29/2015	F	NA	NA	hFMT1	CDI	0	cef	no	11	d42	D2_A	hFMT	Rc	HF2	BL6	SPF-Young	24	24	fecal	21700000	mouse	0.059167	0.149569	0.147748	0.151391	6.685862	6.605417	6.76829	2.307193	2.294052	2.320334	2.313804	113	163.214286	134.982867	227.701804	35651	hFMT	-0.272867	-0.124557	0.363448	0.345266	0.241658	-0.203791	D2_A	fecal
d24_1223_4	d24_1223_4	1223_4	106.0773481	1223	NA	NA	5/22/2015	6/29/2015	F	NA	NA	hFMT1	CDI	0	cef	no	11	d42	D2_A	hFMT	Rc	HF2	BL6	SPF-Young	24	24	fecal	5200000	mouse	0.063177	0.153675	0.151615	0.155736	6.507227	6.421142	6.595652	2.273356	2.25887	2.287843	2.279686	103	119.666667	109.301642	147.080222	29239	hFMT	-0.362369	-0.076752	0.299932	0.383621	0.144604	-0.268285	D2_A	fecal
d24_1223_5	d24_1223_5	1223_5	102.2346369	1223	NA	NA	5/22/2015	6/29/2015	F	NA	NA	hFMT1	CDI	0	cef	no	11	d42	D2_A	hFMT	Rc	HF2	BL6	SPF-Young	24	24	fecal	15200000	mouse	0.055698	0.145968	0.143841	0.148094	6.850829	6.752461	6.952105	2.362615	2.346336	2.378894	2.370622	123	139.714286	129.524078	165.820972	25738	hFMT	-0.335343	-0.08499	0.338298	0.385826	0.181174	-0.241507	D2_A	fecal
d24_1225_1	d24_1225_1	1225_1	105.3398058	1225	NA	NA	5/22/2015	6/29/2015	M	NA	NA	hFMT1	CDI	0	cef	no	11	d42	D2_A	hFMT	Rc	HF2	BL6	SPF-Young	24	24	fecal	350000	mouse	0.056202	0.139006	0.13654	0.141473	7.193916	7.068506	7.323856	2.551744	2.53231	2.571177	2.56028	128	147.894737	135.904072	178.075527	22510	hFMT	-0.45008	-0.060036	0.409334	0.326234	0.063443	-0.224746	D2_A	fecal
