plateID	compound	DataFilename	SampleName	SampleID	SampleType	Level	Ret.Time	Area	Height	ISTDArea	ISTDHeight	AreaRatio	HeightRatio	Conc.	Std.Conc.	Deviation	%Dev	Accuracy	QCCheckResults	Mark	PeakStart	PeakEnd	T.Plate#	HETP	meter	TailingF.	TailingF(10%)	Resolution	k'	SeparationF.	Area%	Height%	USPWidth	Width(5%)	Width(10%)	Width(50%)	RelativeRetentionTime	Statistic
p3	butyrate	2018-07-02_067.lcd	0.25 mM Mix	STD-0118	Unknown	NA	22.778	3029	87	NA	NA	NA	NA	0.44515	NA	NA	NA	NA	Quant.Range(Low)	NA	22.125	23.675	10323.923	14.529	68826.151	1.099	1.077	0.184	2.255	1.149	2.1686	1.8679	0.897	1.251	1.028	0.532	1.458	*
p3	butyrate	2018-07-02_068.lcd	0.1 mM Mix	STD-0119	Unknown	NA	22.796	1132	33	NA	NA	NA	NA	0.16631	NA	NA	NA	NA	Quant.Range(Low)	NA	22.192	23.525	10927.182	13.727	72847.877	1.054	1.038	0.391	2.25	1.156	1.6244	1.6187	0.872	1.143	0.985	0.528	1.459	*
p3	butyrate	2018-07-02_069.lcd	GF2.PlateA	P3-E01	Unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	*
p3	butyrate	2018-07-02_070.lcd	GF2.PlateA	P3-E02	Unknown	NA	22.745	66241	1510	NA	NA	NA	NA	9.73518	NA	NA	NA	NA	NA	 V 	21.858	25.442	8217.132	18.255	54780.883	--	--	1.546	2.491	1.104	1.676	0.7104	1.004	0	1.448	0.582	1.456	*
p3	butyrate	2018-07-02_071.lcd	GF2.PlateA	P3-E03	Unknown	NA	22.761	4389	126	NA	NA	NA	NA	0.64506	NA	NA	NA	NA	NA	NA	22.142	23.808	10331.858	14.518	68879.05	1.214	1.156	1.886	2.49	1.106	0.1255	0.0641	0.896	1.216	1.031	0.534	1.457	*
p3	butyrate	2018-07-02_072.lcd	GF2.PlateA	P3-E04	Unknown	NA	22.747	616	21	NA	NA	NA	NA	0.09048	NA	NA	NA	NA	Quant.Range(Low)	NA	22.325	23.425	14520.761	10.33	96805.071	1.2	1.179	1.302	2.486	1.072	0.0169	0.0104	0.755	0.89	0.814	0.465	1.456	*
p3	butyrate	2018-07-02_073.lcd	GF2.PlateA	P3-E05	Unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	*
p3	butyrate	2018-07-02_074.lcd	GF2.PlateA	P3-E06	Unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	*
p3	butyrate	2018-07-02_075.lcd	GF2.PlateA	P3-E07	Unknown	NA	22.71	804	23	NA	NA	NA	NA	0.11814	NA	NA	NA	NA	Quant.Range(Low)	 V 	22.392	23.358	1779.082	84.313	11860.549	--	--	0.5	2.48	1.071	0.0237	0.0116	2.154	0	0	0	1.454	*
p3	butyrate	2018-07-02_076.lcd	GF2.PlateA	P3-E08	Unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	*
p3	butyrate	2018-07-02_077.lcd	GF2.PlateA	P3-E09	Unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	*
p3	butyrate	2018-07-02_078.lcd	GF2.PlateA	P3-E10	Unknown	NA	22.747	1337	40	NA	NA	NA	NA	0.19643	NA	NA	NA	NA	Quant.Range(Low)	NA	22.075	23.542	11057.196	13.566	73714.641	1.239	1.153	1.574	2.492	1.106	0.0406	0.0225	0.865	1.145	0.986	0.516	1.456	*
p3	butyrate	2018-07-02_079.lcd	GF2.PlateA	P3-E11	Unknown	NA	22.75	3573	98	NA	NA	NA	NA	0.52516	NA	NA	NA	NA	NA	 V 	22.242	23.625	9047.452	16.579	60316.346	--	--	0.681	2.493	1.073	0.1123	0.0562	0.957	0	0	0.554	1.456	*
p3	butyrate	2018-07-02_080.lcd	GF2.PlateA	P3-E12	Unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	*
p3	butyrate	2018-07-02_081.lcd	GF2.PlateA	P3-F01	Unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	*
p3	butyrate	2018-07-02_082.lcd	GF2.PlateA	P3-F02	Unknown	NA	22.756	12300	308	NA	NA	NA	NA	1.80763	NA	NA	NA	NA	NA	 V 	22.092	24.092	8551.624	17.541	57010.826	--	--	1.232	2.49	1.103	0.3506	0.1574	0.984	0	0	0.574	1.456	*
p3	butyrate	2018-07-02_083.lcd	GF2.PlateA	P3-F03	Unknown	NA	22.748	2497	74	NA	NA	NA	NA	0.36704	NA	NA	NA	NA	Quant.Range(Low)	NA	22.158	23.658	11156.977	13.445	74379.845	1.226	1.178	1.756	2.488	1.105	0.071	0.0375	0.861	1.136	1.001	0.52	1.456	*
p3	butyrate	2018-07-02_084.lcd	GF2.PlateA	P3-F04	Unknown	NA	22.762	1516	47	NA	NA	NA	NA	0.22282	NA	NA	NA	NA	Quant.Range(Low)	NA	22.258	23.592	12021.136	12.478	80140.91	1.156	1.148	1.176	2.49	1.079	0.0415	0.0232	0.83	1.051	0.934	0.506	1.458	*
p3	butyrate	2018-07-02_085.lcd	GF2.PlateA	P3-F05	Unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	*
p3	butyrate	2018-07-02_086.lcd	GF2.PlateA	P3-F06	Unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	*
p3	butyrate	2018-07-02_087.lcd	GF2.PlateA	P3-F07	Unknown	NA	22.78	2806	78	NA	NA	NA	NA	0.41234	NA	NA	NA	NA	Quant.Range(Low)	 V 	22.258	23.725	9290.702	16.145	61938.012	--	--	1.249	2.492	1.077	0.0822	0.0403	0.945	0	0	0.548	1.457	*
p3	butyrate	2018-07-02_088.lcd	GF2.PlateA	P3-F08	Unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	*
p3	butyrate	2018-07-02_089.lcd	GF2.PlateA	P3-F09	Unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	*
p3	butyrate	2018-07-02_090.lcd	GF2.PlateA	P3-F10	Unknown	NA	22.778	2185	63	NA	NA	NA	NA	0.3211	NA	NA	NA	NA	Quant.Range(Low)	NA	22.092	23.625	10446.096	14.359	69640.639	1.121	1.129	1.41	2.487	1.101	0.0572	0.0312	0.891	1.167	1.006	0.535	1.457	*
p3	butyrate	2018-07-02_091.lcd	GF2.PlateA	P3-F11	Unknown	NA	22.756	2238	62	NA	NA	NA	NA	0.32894	NA	NA	NA	NA	Quant.Range(Low)	 V 	22.225	23.692	9270.155	16.181	61801.034	--	--	1.111	2.492	1.08	0.066	0.0339	0.945	0	0	0.554	1.456	*
p3	butyrate	2018-07-02_092.lcd	GF2.PlateA	P3-F12	Unknown	NA	22.802	1579	44	NA	NA	NA	NA	0.23213	NA	NA	NA	NA	Quant.Range(Low)	NA	22.208	23.892	10518.552	14.261	70123.678	1.183	1.149	1.569	2.502	1.1	0.0525	0.0266	0.889	1.254	1.086	0.55	1.459	*
p3	butyrate	2018-07-02_093.lcd	GF2.PlateA	P3-G01	Unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	*
p3	butyrate	2018-07-02_094.lcd	GF2.PlateA	P3-G02	Unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	*
p3	butyrate	2018-07-02_095.lcd	GF2.PlateA	P3-G03	Unknown	NA	22.766	6007	153	NA	NA	NA	NA	0.88276	NA	NA	NA	NA	NA	 V 	22.108	23.875	8330	18.007	55533.333	--	--	1.188	2.492	1.095	0.1693	0.0794	0.998	0	0	0.574	1.457	*
p3	butyrate	2018-07-02_096.lcd	GF2.PlateA	P3-G04	Unknown	NA	22.774	1624	46	NA	NA	NA	NA	0.23861	NA	NA	NA	NA	Quant.Range(Low)	 V 	22.225	23.708	10277.032	14.596	68513.544	1.217	1.207	1.473	2.49	1.098	0.0445	0.0234	0.899	1.292	1.114	0.529	1.457	*
p3	butyrate	2018-07-02_097.lcd	GF2.PlateA	P3-G05	Unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	*
p3	butyrate	2018-07-02_098.lcd	GF2.PlateA	P3-G06	Unknown	NA	22.755	445	15	NA	NA	NA	NA	0.06544	NA	NA	NA	NA	Quant.Range(Low)	NA	22.175	23.275	13627.156	11.007	90847.708	1.011	1.069	1.774	2.494	1.103	0.0128	0.0082	0.78	0.966	0.89	0.498	1.457	*
p3	butyrate	2018-07-02_099.lcd	GF2.PlateA	P3-G07	Unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	*
p3	butyrate	2018-07-02_100.lcd	GF2.PlateA	P3-G08	Unknown	NA	22.753	11189	277	NA	NA	NA	NA	1.64443	NA	NA	NA	NA	NA	 V 	22.158	23.908	7952.416	18.862	53016.108	--	--	1.438	2.833	1.097	0.3673	0.1636	1.021	0	0	0.594	1.457	*
p3	butyrate	2018-07-02_101.lcd	GF2.PlateA	P3-G09	Unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	*
p3	butyrate	2018-07-02_102.lcd	GF2.PlateA	P3-G10	Unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	*
p3	butyrate	2018-07-02_103.lcd	GF2.PlateA	P3-G11	Unknown	NA	22.764	3210	72	NA	NA	NA	NA	0.47172	NA	NA	NA	NA	Quant.Range(Low)	 V 	22.192	23.858	6511.428	23.036	43409.52	--	--	0.95	2.493	1.096	0.0902	0.0388	1.128	0	0	0.675	1.457	*
p3	butyrate	2018-07-02_104.lcd	GF2.PlateA	P3-G12	Unknown	NA	22.739	5077	115	NA	NA	NA	NA	0.74615	NA	NA	NA	NA	NA	 V 	22.242	24.042	6111.046	24.546	40740.309	--	--	0.895	2.494	1.082	0.149	0.0641	1.164	0	0	0.668	1.456	*
p3	butyrate	2018-07-02_105.lcd	GF2.PlateA	P3-H01	Unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	*
p3	butyrate	2018-07-02_106.lcd	GF2.PlateA	P3-H02	Unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	*
p3	butyrate	2018-07-02_107.lcd	GF2.PlateA	P3-H03	Unknown	NA	22.76	5806	141	NA	NA	NA	NA	0.85326	NA	NA	NA	NA	NA	 V 	22.142	24.042	7974.11	18.811	53160.73	--	--	1.145	2.503	1.09	0.2037	0.0924	1.02	0	0	0.593	1.457	*
p3	butyrate	2018-07-02_108.lcd	GF2.PlateA	P3-H04	Unknown	NA	22.828	220	9	NA	NA	NA	NA	0.03234	NA	NA	NA	NA	Quant.Range(Low)	NA	22.458	23.175	18452.272	8.129	123015.145	0.956	0.956	1.594	2.512	1.091	0.0072	0.0056	0.672	0.695	0.678	0.416	1.463	*
p3	butyrate	2018-07-02_109.lcd	GF2.PlateA	P3-H05	Unknown	NA	22.802	156	8	NA	NA	NA	NA	0.023	NA	NA	NA	NA	Quant.Range(Low)	NA	22.525	23.342	19569.807	7.665	130465.381	1.149	1.048	1.939	2.502	1.105	0.0042	0.0045	0.652	0.607	0.538	0.356	1.46	*
p3	butyrate	2018-07-02_110.lcd	GF2.PlateA	P3-H06	Unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	*
p3	butyrate	2018-07-02_111.lcd	GF2.PlateA	P3-H07	Unknown	NA	22.762	3147	79	NA	NA	NA	NA	0.46252	NA	NA	NA	NA	Quant.Range(Low)	 V 	22.242	23.925	8441.079	17.77	56273.86	--	--	1.248	2.491	1.078	0.0856	0.0406	0.991	0	0	0.589	1.457	*
p3	butyrate	2018-07-02_112.lcd	GF2.PlateA	P3-H08	Unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	*
p3	butyrate	2018-07-02_113.lcd	GF2.PlateA	P3-H09	Unknown	NA	22.745	58496	1247	NA	NA	NA	NA	8.59694	NA	NA	NA	NA	NA	 V 	21.925	25.525	7200.036	20.833	48000.24	--	--	1.138	2.492	1.096	1.5091	0.624	1.072	0	0	0.619	1.457	*
p3	butyrate	2018-07-02_114.lcd	GF2.PlateA	P3-H10	Unknown	NA	22.725	1492	43	NA	NA	NA	NA	0.2193	NA	NA	NA	NA	Quant.Range(Low)	NA	22.242	23.692	11495.357	13.049	76635.714	1.402	1.347	1.426	2.489	1.075	0.0442	0.0242	0.848	1.171	1.041	0.526	1.455	*
p3	butyrate	2018-07-02_115.lcd	GF2.PlateA	P3-H11	Unknown	NA	22.768	2793	90	NA	NA	NA	NA	0.4105	NA	NA	NA	NA	Quant.Range(Low)	NA	22.325	23.625	11557.409	12.979	77049.394	1.247	1.213	1.366	2.498	1.079	0.0841	0.0508	0.847	0.995	0.902	0.493	1.458	*
p3	butyrate	2018-07-02_116.lcd	GF2.PlateA	P3-H12	Unknown	NA	22.744	41980	1229	NA	NA	NA	NA	6.16965	NA	NA	NA	NA	NA	S  	21.842	27.108	8286.898	18.101	55245.99	1.162	1.176	1.65	2.497	1.1	1.2405	0.7128	0.999	1.42	1.2	0.58	1.456	*
p3	butyrate	2018-07-02_117.lcd	Water	BLANK	Unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	*
p3	butyrate	2018-07-02_118.lcd	40 mM Mix	STD-0111	Unknown	NA	22.677	645289	12783	NA	NA	NA	NA	94.83524	NA	NA	NA	NA	Quant.Range(High)	 V 	21.742	24.408	6609.378	22.695	44062.519	--	--	1.84	2.584	1.137	3.2488	2.045	1.116	0	0	0.645	1.453	*
p3	butyrate	2018-07-02_119.lcd	20 mM Mix	STD-0112	Unknown	NA	22.709	321421	6443	NA	NA	NA	NA	47.23781	NA	NA	NA	NA	Quant.Range(High)	 V 	21.758	24.408	6736.76	22.266	44911.734	--	--	1.856	2.59	1.137	3.263	2.0477	1.107	0	0	0.639	1.455	*
p3	butyrate	2018-07-02_120.lcd	10 mM Mix	STD-0113	Unknown	NA	22.735	151521	3047	NA	NA	NA	NA	22.26841	NA	NA	NA	NA	Quant.Range(High)	 V 	21.775	24.425	6803.191	22.048	45354.608	--	--	1.863	2.599	1.137	3.5035	2.194	1.103	0	0	0.637	1.456	*
p3	butyrate	2018-07-02_121.lcd	5 mM Mix	STD-0114	Unknown	NA	22.743	80494	1651	NA	NA	NA	NA	11.82986	NA	NA	NA	NA	NA	 V 	21.775	24.458	6952.528	21.575	46350.185	--	--	1.884	2.617	1.137	3.2602	2.0648	1.091	0	0	0.63	1.456	*
p3	butyrate	2018-07-02_122.lcd	2.5 mM Mix	STD-0115	Unknown	NA	22.748	37535	811	NA	NA	NA	NA	5.51636	NA	NA	NA	NA	NA	 V 	21.792	24.375	7139.743	21.009	47598.284	--	--	1.889	2.255	1.144	3.0967	2.0733	1.077	0	0	0.623	1.457	*
p3	butyrate	2018-07-02_123.lcd	1 mM Mix	STD-0116	Unknown	NA	22.758	17516	344	NA	NA	NA	NA	2.57429	NA	NA	NA	NA	NA	 V 	21.842	24.258	6279.867	23.886	41865.783	--	--	1.706	2.254	1.144	3.7613	2.3357	1.149	0	0	0.662	1.457	*
p3	butyrate	2018-07-02_124.lcd	0.5 mM Mix	STD-0117	Unknown	NA	22.761	10222	201	NA	NA	NA	NA	1.50225	NA	NA	NA	NA	NA	 V 	21.858	23.942	6205.633	24.172	41370.889	--	--	1.607	2.254	1.145	3.5681	2.1828	1.156	0	0	0.665	1.457	*
p3	butyrate	2018-07-02_125.lcd	0.25 mM Mix	STD-0118	Unknown	NA	22.743	3067	81	NA	NA	NA	NA	0.45067	NA	NA	NA	NA	Quant.Range(Low)	NA	22.092	23.775	9144.291	16.404	60961.943	1.219	1.235	2.008	2.25	1.088	2.158	1.8215	0.951	1.309	1.134	0.566	1.455	*
p3	butyrate	2018-07-02_126.lcd	0.1 mM Mix	STD-0119	Unknown	NA	22.751	1074	31	NA	NA	NA	NA	0.15777	NA	NA	NA	NA	Quant.Range(Low)	NA	22.225	23.542	10922.768	13.733	72818.456	1.24	1.25	0.45	2.242	1.151	1.691	1.6034	0.871	1.119	1.024	0.564	1.456	*
p3	lactate	2018-07-02_000.lcd	No injection	BLANK	Unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	*
p3	lactate	2018-07-02_001.lcd	40 mM Mix	STD-0111	Unknown	NA	12.969	802616	29418	NA	NA	NA	NA	96.32983	NA	NA	NA	NA	Quant.Range(High)	 V 	12.7	13.933	5891.357	25.461	39275.716	--	--	0.953	1.051	1.104	4.0304	4.3729	0.676	0	0	0.392	0.829	*
p3	lactate	2018-07-02_002.lcd	20 mM Mix	STD-0112	Unknown	NA	12.972	392190	14535	NA	NA	NA	NA	47.07055	NA	NA	NA	NA	Quant.Range(High)	 V 	12.7	13.933	6055.42	24.771	40369.47	--	--	0.963	1.174	1.098	4.0148	4.3355	0.667	0	0	0.385	0.829	*
p3	lactate	2018-07-02_003.lcd	10 mM Mix	STD-0113	Unknown	NA	12.979	180431	6610	NA	NA	NA	NA	21.65526	NA	NA	NA	NA	Quant.Range(High)	 V 	12.708	13.933	5913.457	25.366	39423.047	--	--	0.957	1.059	1.104	3.9745	4.2882	0.675	0	0	0.39	0.83	*
p3	lactate	2018-07-02_004.lcd	5 mM Mix	STD-0114	Unknown	NA	12.975	90399	3309	NA	NA	NA	NA	10.84964	NA	NA	NA	NA	NA	 V 	12.7	13.958	6031.233	24.871	40208.22	--	--	0.968	0.856	1.117	4.0026	4.2969	0.668	0	0	0.386	0.83	*
p3	lactate	2018-07-02_005.lcd	2.5 mM Mix	STD-0115	Unknown	NA	12.978	50032	1808	NA	NA	NA	NA	6.00485	NA	NA	NA	NA	NA	 V 	12.708	13.967	5881.798	25.502	39211.987	--	--	0.951	0.855	1.117	4.0585	4.3082	0.677	0	0	0.392	0.829	*
p3	lactate	2018-07-02_006.lcd	1 mM Mix	STD-0116	Unknown	NA	12.98	17675	649	NA	NA	NA	NA	2.1214	NA	NA	NA	NA	NA	 V 	12.708	13.992	6051.144	24.789	40340.958	--	--	0.965	0.855	1.117	3.9488	4.1832	0.667	0	0	0.386	0.829	*
p3	lactate	2018-07-02_007.lcd	0.5 mM Mix	STD-0117	Unknown	NA	12.976	11886	424	NA	NA	NA	NA	1.42661	NA	NA	NA	NA	NA	 V 	12.7	13.967	6196.056	24.209	41307.039	--	--	0.977	0.854	1.117	4.2179	4.2405	0.659	0	0	0.382	0.829	*
p3	lactate	2018-07-02_008.lcd	0.25 mM Mix	STD-0118	Unknown	NA	12.975	3143	155	NA	NA	NA	NA	0.37716	NA	NA	NA	NA	Quant.Range(Low)	 V 	12.708	13.383	8796.15	17.053	58640.997	--	--	1.103	0.851	1.116	2.2256	3.1524	0.553	0	0	0.32	0.829	*
p3	lactate	2018-07-02_009.lcd	0.1 mM Mix	STD-0119	Unknown	NA	13	1574	70	NA	NA	NA	NA	0.1889	NA	NA	NA	NA	Quant.Range(Low)	 V 	12.733	13.333	6652.933	22.546	44352.886	--	--	1.019	0.848	1.119	2.1875	3.1885	0.638	0	0	0.362	0.83	*
p3	lactate	2018-07-02_010.lcd	Water	BLANK	Unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	*
p3	lactate	2018-07-02_011.lcd	GF2.PlateA	P3-A01	Unknown	NA	12.977	21254	748	NA	NA	NA	NA	2.55095	NA	NA	NA	NA	NA	 V 	12.742	14.2	4929.236	30.431	32861.572	--	--	0.884	1.165	1.096	0.6815	0.4219	0.739	0	0	0	0.83	*
p3	lactate	2018-07-02_012.lcd	GF2.PlateA	P3-A02	Unknown	NA	12.969	7562	276	NA	NA	NA	NA	0.90757	NA	NA	NA	NA	NA	 V 	12.708	13.317	3240.89	46.284	21605.935	--	--	0.522	1.387	1.092	0.2584	0.1735	0.911	0	0	0	0.83	*
p3	lactate	2018-07-02_013.lcd	GF2.PlateA	P3-A03	Unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	*
p3	lactate	2018-07-02_014.lcd	GF2.PlateA	P3-A04	Unknown	NA	12.986	147511	5233	NA	NA	NA	NA	17.7042	NA	NA	NA	NA	NA	NA	11.667	14.733	7465.531	20.092	49770.207	1.013	0.98	4.081	0.993	1.986	5.0269	3.1039	0.601	1.507	0.975	0.346	0.83	*
p3	lactate	2018-07-02_015.lcd	GF2.PlateA	P3-A05	Unknown	NA	12.978	177709	7125	NA	NA	NA	NA	21.32861	NA	NA	NA	NA	Quant.Range(High)	NA	12.258	14	7825.41	19.168	52169.398	1.245	1.173	3.915	0.995	1.422	6.0254	4.1825	0.587	1.118	0.788	0.338	0.831	*
p3	lactate	2018-07-02_016.lcd	GF2.PlateA	P3-A06	Unknown	NA	12.988	11359	396	NA	NA	NA	NA	1.36325	NA	NA	NA	NA	NA	 V 	12.75	13.367	2586.659	57.99	17244.39	--	--	0.696	0.995	1.105	0.3868	0.2375	1.021	0	0	0	0.83	*
p3	lactate	2018-07-02_017.lcd	GF2.PlateA	P3-A07	Unknown	NA	12.989	1167	76	NA	NA	NA	NA	0.14011	NA	NA	NA	NA	Quant.Range(Low)	NA	12.767	13.3	14683.079	10.216	97887.191	1.141	1.132	1.304	0.997	1.105	0.0435	0.0483	0.429	0.455	0.422	0.253	0.831	*
p3	lactate	2018-07-02_018.lcd	GF2.PlateA	P3-A08	Unknown	NA	12.981	22396	985	NA	NA	NA	NA	2.68802	NA	NA	NA	NA	NA	NA	12.583	14.025	8834.82	16.978	58898.801	1.738	1.253	1.318	0.995	1.109	0.7142	0.5719	0.552	1.036	0.657	0.32	0.83	*
p3	lactate	2018-07-02_019.lcd	GF2.PlateA	P3-A09	Unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	*
p3	lactate	2018-07-02_020.lcd	GF2.PlateA	P3-A10	Unknown	NA	12.977	62695	2331	NA	NA	NA	NA	7.52465	NA	NA	NA	NA	NA	NA	12.025	14.633	7508.925	19.976	50059.5	1.223	1.284	3.304	1.347	1.336	2.1222	1.3677	0.599	1.298	0.904	0.345	0.844	*
p3	lactate	2018-07-02_021.lcd	GF2.PlateA	P3-A11	Unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	*
p3	lactate	2018-07-02_022.lcd	GF2.PlateA	P3-A12	Unknown	NA	12.981	58239	2727	NA	NA	NA	NA	6.98987	NA	NA	NA	NA	NA	NA	12.6	14.05	8919.127	16.818	59460.847	1.293	1.201	1.277	0.995	1.107	1.9718	1.6428	0.55	0.757	0.622	0.319	0.83	*
p3	lactate	2018-07-02_023.lcd	GF2.PlateA	P3-B01	Unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	*
p3	lactate	2018-07-02_024.lcd	GF2.PlateA	P3-B02	Unknown	NA	12.984	2063	120	NA	NA	NA	NA	0.24756	NA	NA	NA	NA	Quant.Range(Low)	NA	12.725	13.342	12026.204	12.473	80174.693	1.158	1.144	1.106	1.375	1.087	0.0708	0.0744	0.474	0.517	0.471	0.28	0.831	*
p3	lactate	2018-07-02_025.lcd	GF2.PlateA	P3-B03	Unknown	NA	12.991	12773	652	NA	NA	NA	NA	1.53307	NA	NA	NA	NA	NA	NA	12.7	13.408	10181.293	14.733	67875.289	--	--	1.159	1.358	1.082	0.4612	0.4008	0.515	0	0	0.3	0.831	*
p3	lactate	2018-07-02_026.lcd	GF2.PlateA	P3-B04	Unknown	NA	12.984	5629	324	NA	NA	NA	NA	0.67559	NA	NA	NA	NA	NA	NA	12.692	13.35	11862.43	12.645	79082.869	1.112	1.112	1.253	1.366	1.085	0.2044	0.2042	0.477	0.531	0.481	0.281	0.83	*
p3	lactate	2018-07-02_027.lcd	GF2.PlateA	P3-B05	Unknown	NA	13.022	175	12	NA	NA	NA	NA	0.02096	NA	NA	NA	NA	Quant.Range(Low)	NA	12.883	13.208	947.216	158.359	6314.77	--	--	0.527	1.363	1.085	0.0063	0.0072	1.692	0	0	0	0.832	*
p3	lactate	2018-07-02_028.lcd	GF2.PlateA	P3-B06	Unknown	NA	13.015	781	73	NA	NA	NA	NA	0.09374	NA	NA	NA	NA	Quant.Range(Low)	NA	12.892	13.258	26209.553	5.723	174730.35	1.382	1.334	1.473	1	1.112	0.0278	0.045	0.322	0.329	0.307	0.198	0.832	*
