compound	SampleID	PlCID	plateID	SampleName	SampleType	Ret.Time	Area	PeakStart	PeakEnd	STDID	minRT	maxRT	PeakQual	sampleID	DNA_Plate	concentration_mM	dilution	r2	slope	intercept	calc_conc	calc_conc_adj
propionate	P2-B05	p2_propionate	p2	GF2.PlateA	Unknown	18.61	4594	18.233	18.8	NA	18.446	18.628	OK	d22_5964	GF2.PlateB	NA	0.1	0.996042579879131	8.15083944941885e-05	0.508060927338099	0.882510491644401	8.82510491644401
propionate	P2-E03	p2_propionate	p2	GF2.PlateA	Unknown	18.511	12696	18.133	18.983	NA	18.446	18.628	OK	d4_3755	GF2.PlateB	NA	0.1	0.996042579879131	8.15083944941885e-05	0.508060927338099	1.54289150383632	15.4289150383632
propionate	P1-F03	p1_propionate	p1	GF2.PlateA	Unknown	18.553	11604	18.192	18.967	NA	18.486	18.646	OK	d4_3836	GF2.PlateA	NA	0.1	0.996042579879131	8.15083944941885e-05	0.508060927338099	1.45388433704866	14.5388433704866
propionate	P2-E02	p2_propionate	p2	GF2.PlateA	Unknown	NA	0	NA	NA	NA	18.446	18.628	Undetected	d1_2935	GF2.PlateB	NA	0.1	0.996042579879131	8.15083944941885e-05	0.508060927338099	0.508060927338099	5.08060927338099
propionate	P2-D05	p2_propionate	p2	GF2.PlateA	Unknown	NA	0	NA	NA	NA	18.446	18.628	Undetected	d22_5978	GF2.PlateD	NA	0.1	0.996042579879131	8.15083944941885e-05	0.508060927338099	0.508060927338099	5.08060927338099
propionate	P1-C07	p1_propionate	p1	GF2.PlateA	Unknown	18.572	6586	18.242	18.917	NA	18.486	18.646	OK	d25_5957	GF2.PlateA	NA	0.1	0.996042579879131	8.15083944941885e-05	0.508060927338099	1.04487521347682	10.4487521347682
propionate	P1-A03	p1_propionate	p1	GF2.PlateA	Unknown	18.572	8714	18.242	18.958	NA	18.486	18.646	OK	d4_4914	GF2.PlateA	NA	0.1	0.996042579879131	8.15083944941885e-05	0.508060927338099	1.21832507696046	12.1832507696046
propionate	P4-G09	p4_propionate	p4	GF2.PlateA	Unknown	18.311	2078	17.983	18.633	NA	18.36	18.542	Reject	d36_2933	GF2.PlateC	NA	0.1	0.996042579879131	8.15083944941885e-05	0.508060927338099	NA	NA
propionate	P2-A05	p2_propionate	p2	GF2.PlateA	Unknown	18.597	5778	18.217	18.842	NA	18.446	18.628	OK	d22_4914	GF2.PlateB	NA	0.1	0.996042579879131	8.15083944941885e-05	0.508060927338099	0.97901643072552	9.7901643072552
propionate	P2-E05	p2_propionate	p2	GF2.PlateA	Unknown	18.563	6237	18.208	18.867	NA	18.446	18.628	OK	d22_3827	GF2.PlateB	NA	0.1	0.996042579879131	8.15083944941885e-05	0.508060927338099	1.01642878379835	10.1642878379835
propionate	P4-D02	p4_propionate	p4	GF2.PlateA	Unknown	18.374	292	18.175	18.592	NA	18.36	18.542	OK	d11_1802_1	GF2.plateD	NA	0.1	0.996042579879131	8.15083944941885e-05	0.508060927338099	0.531861378530402	5.31861378530402
propionate	P4-B02	p4_propionate	p4	GF2.PlateA	Unknown	18.391	2960	18.083	18.733	NA	18.36	18.542	OK	cecal_d21_1800_1	GF2.plateD	NA	0.1	0.996042579879131	8.15083944941885e-05	0.508060927338099	0.749325775040897	7.49325775040897
propionate	P2-D10	p2_propionate	p2	GF2.PlateA	Unknown	NA	0	NA	NA	NA	18.446	18.628	Undetected	d36_2966	GF2.PlateB	NA	0.1	0.996042579879131	8.15083944941885e-05	0.508060927338099	0.508060927338099	5.08060927338099
propionate	P3-A07	p3_propionate	p3	GF2.PlateA	Unknown	18.53	6591	18.158	18.808	NA	18.403	18.593	OK	dn7_1800_3	GF2.plateD	NA	0.1	0.996042579879131	8.15083944941885e-05	0.508060927338099	1.0452827554493	10.452827554493
propionate	P1-G10	p1_propionate	p1	GF2.PlateA	Unknown	18.519	2290	18.242	18.808	NA	18.486	18.646	OK	d36_5969	GF2.PlateA	NA	0.1	0.996042579879131	8.15083944941885e-05	0.508060927338099	0.694715150729791	6.94715150729791
propionate	P1-D08	p1_propionate	p1	GF2.PlateA	Unknown	18.569	8226	18.233	18.892	NA	18.486	18.646	OK	d26_5957	GF2.PlateA	NA	0.1	0.996042579879131	8.15083944941885e-05	0.508060927338099	1.17854898044729	11.7854898044729
propionate	P4-B05	p4_propionate	p4	GF2.PlateA	Unknown	18.369	1483	18.083	18.608	NA	18.36	18.542	OK	d18_3797	GF2.plateD	NA	0.1	0.996042579879131	8.15083944941885e-05	0.508060927338099	0.628937876372981	6.28937876372981
propionate	P3-G07	p3_propionate	p3	GF2.PlateA	Unknown	NA	0	NA	NA	NA	18.403	18.593	Undetected	d26_3776	GF2.PlateC	NA	0.1	0.996042579879131	8.15083944941885e-05	0.508060927338099	0.508060927338099	5.08060927338099
propionate	P2-C08	p2_propionate	p2	GF2.PlateA	Unknown	18.532	2971	18.25	18.85	NA	18.446	18.628	OK	d26_3844	GF2.PlateB	NA	0.1	0.996042579879131	8.15083944941885e-05	0.508060927338099	0.750222367380333	7.50222367380333
propionate	P2-B03	p2_propionate	p2	GF2.PlateA	Unknown	18.543	14769	18.15	18.983	NA	18.446	18.628	OK	d4_2904	GF2.PlateB	NA	0.1	0.996042579879131	8.15083944941885e-05	0.508060927338099	1.71185840562277	17.1185840562277
propionate	P1-C06	p1_propionate	p1	GF2.PlateA	Unknown	18.548	13142	18.2	19.008	NA	18.486	18.646	OK	d24_5925	GF2.PlateA	NA	0.1	0.996042579879131	8.15083944941885e-05	0.508060927338099	1.57924424778072	15.7924424778072
propionate	P1-B02	p1_propionate	p1	GF2.PlateA	Unknown	18.524	30032	17.575	19.058	NA	18.486	18.646	OK	GF2_hMb1B_input	GF2.PlateA	NA	0.1	0.996042579879131	8.15083944941885e-05	0.508060927338099	2.95592103078757	29.5592103078757
propionate	P4-H08	p4_propionate	p4	GF2.PlateA	Unknown	18.488	18	18.067	18.825	NA	18.36	18.542	OK	d36_2949	GF2.PlateC	NA	0.1	0.996042579879131	8.15083944941885e-05	0.508060927338099	0.509528078438994	5.09528078438994
propionate	P2-F05	p2_propionate	p2	GF2.PlateA	Unknown	NA	0	NA	NA	NA	18.446	18.628	Undetected	d22_3830	GF2.PlateB	NA	0.1	0.996042579879131	8.15083944941885e-05	0.508060927338099	0.508060927338099	5.08060927338099
propionate	P2-H05	p2_propionate	p2	GF2.PlateA	Unknown	18.485	5426	18.167	18.883	NA	18.446	18.628	OK	d24_5978	GF2.PlateB	NA	0.1	0.996042579879131	8.15083944941885e-05	0.508060927338099	0.950325475863566	9.50325475863566
propionate	P3-A11	p3_propionate	p3	GF2.PlateA	Unknown	18.496	10961	18.133	18.892	NA	18.403	18.593	OK	d0_1802_2	GF2.plateD	NA	0.1	0.996042579879131	8.15083944941885e-05	0.508060927338099	1.4014744393889	14.014744393889
propionate	P2-G10	p2_propionate	p2	GF2.PlateA	Unknown	NA	0	NA	NA	NA	18.446	18.628	Undetected	d36_3844	GF2.PlateB	NA	0.1	0.996042579879131	8.15083944941885e-05	0.508060927338099	0.508060927338099	5.08060927338099
propionate	P3-G02	p3_propionate	p3	GF2.PlateA	Unknown	NA	0	NA	NA	NA	18.403	18.593	Undetected	d1_3797	GF2.PlateC	NA	0.1	0.996042579879131	8.15083944941885e-05	0.508060927338099	0.508060927338099	5.08060927338099
propionate	P2-A04	p2_propionate	p2	GF2.PlateA	Unknown	18.551	15119	18.192	18.983	NA	18.446	18.628	OK	cecal_d25_5925	GF2.PlateB	NA	0.1	0.996042579879131	8.15083944941885e-05	0.508060927338099	1.74038634369574	17.4038634369574
propionate	P2-H07	p2_propionate	p2	GF2.PlateA	Unknown	18.484	2522	18.208	18.783	NA	18.446	18.628	OK	d26_2966	GF2.PlateB	NA	0.1	0.996042579879131	8.15083944941885e-05	0.508060927338099	0.713625098252443	7.13625098252443
propionate	P2-D06	p2_propionate	p2	GF2.PlateA	Unknown	18.618	4065	18.242	18.808	NA	18.446	18.628	OK	d24_2966	GF2.PlateD	NA	0.1	0.996042579879131	8.15083944941885e-05	0.508060927338099	0.839392550956975	8.39392550956975
propionate	P2-F07	p2_propionate	p2	GF2.PlateA	Unknown	NA	0	NA	NA	NA	18.446	18.628	Undetected	d25_3776	GF2.PlateB	NA	0.1	0.996042579879131	8.15083944941885e-05	0.508060927338099	0.508060927338099	5.08060927338099
propionate	P1-H05	p1_propionate	p1	GF2.PlateA	Unknown	18.516	1741	18.233	18.767	NA	18.486	18.646	OK	d22_2966	GF2.PlateA	NA	0.1	0.996042579879131	8.15083944941885e-05	0.508060927338099	0.649967042152481	6.49967042152481
propionate	P1-C09	p1_propionate	p1	GF2.PlateA	Unknown	18.543	12909	18.192	18.992	NA	18.486	18.646	OK	d29_5957	GF2.PlateA	NA	0.1	0.996042579879131	8.15083944941885e-05	0.508060927338099	1.56025279186358	15.6025279186358
propionate	P1-A07	p1_propionate	p1	GF2.PlateA	Unknown	18.56	7758	18.225	18.975	NA	18.486	18.646	OK	d24_4837	GF2.PlateA	NA	0.1	0.996042579879131	8.15083944941885e-05	0.508060927338099	1.14040305182401	11.4040305182401
propionate	P1-H06	p1_propionate	p1	GF2.PlateA	Unknown	18.525	8237	18.2	18.933	NA	18.486	18.646	OK	d24_5969	GF2.PlateA	NA	0.1	0.996042579879131	8.15083944941885e-05	0.508060927338099	1.17944557278673	11.7944557278673
propionate	P4-D08	p4_propionate	p4	GF2.PlateA	Unknown	NA	0	NA	NA	NA	18.36	18.542	Undetected	dn11_1803_2	GF2.notExtracted	NA	0.05	0.996042579879131	8.15083944941885e-05	0.508060927338099	0.508060927338099	10.161218546762
propionate	P2-A12	p2_propionate	p2	GF2.PlateA	Unknown	18.555	10306	18.183	18.942	NA	18.446	18.628	OK	d41_5978	GF2.PlateB	NA	0.1	0.996042579879131	8.15083944941885e-05	0.508060927338099	1.34808644099521	13.4808644099521
propionate	P1-D06	p1_propionate	p1	GF2.PlateA	Unknown	18.548	11882	18.2	18.975	NA	18.486	18.646	OK	d24_5942	GF2.PlateA	NA	0.1	0.996042579879131	8.15083944941885e-05	0.508060927338099	1.47654367071805	14.7654367071805
propionate	P2-F01	p2_propionate	p2	GF2.PlateA	Unknown	NA	0	NA	NA	NA	18.446	18.628	Undetected	d1_2988	GF2.PlateB	NA	0.1	0.996042579879131	8.15083944941885e-05	0.508060927338099	0.508060927338099	5.08060927338099
propionate	P2-F09	p2_propionate	p2	GF2.PlateA	Unknown	NA	0	NA	NA	NA	18.446	18.628	Undetected	d34_4837	GF2.PlateB	NA	0.1	0.996042579879131	8.15083944941885e-05	0.508060927338099	0.508060927338099	5.08060927338099
propionate	P4-B12	p4_propionate	p4	GF2.PlateA	Unknown	18.33	661	18.092	18.567	NA	18.36	18.542	OK	d13_1806_4	GF2.plateD	NA	0.1	0.996042579879131	8.15083944941885e-05	0.508060927338099	0.561937976098758	5.61937976098758
propionate	P1-C12	p1_propionate	p1	GF2.PlateA	Unknown	18.549	11913	18.2	18.967	NA	18.486	18.646	OK	d38_5964	GF2.PlateA	NA	0.1	0.996042579879131	8.15083944941885e-05	0.508060927338099	1.47907043094737	14.7907043094737
propionate	P1-G12	p1_propionate	p1	GF2.PlateA	Unknown	18.533	10872	18.2	18.967	NA	18.486	18.646	OK	d41_3844	GF2.PlateA	NA	0.1	0.996042579879131	8.15083944941885e-05	0.508060927338099	1.39422019227892	13.9422019227892
propionate	P2-D02	p2_propionate	p2	GF2.PlateA	Unknown	NA	0	NA	NA	NA	18.446	18.628	Undetected	d1_2966	GF2.PlateD	NA	0.1	0.996042579879131	8.15083944941885e-05	0.508060927338099	0.508060927338099	5.08060927338099
propionate	P4-E02	p4_propionate	p4	GF2.PlateA	Unknown	NA	0	NA	NA	NA	18.36	18.542	Undetected	d1_5964	GF2.PlateC	NA	0.1	0.996042579879131	8.15083944941885e-05	0.508060927338099	0.508060927338099	5.08060927338099
propionate	P3-B04	p3_propionate	p3	GF2.PlateA	Unknown	18.499	1545	18.217	18.8	NA	18.403	18.593	OK	d18_3836	GF2.plateD	NA	0.1	0.996042579879131	8.15083944941885e-05	0.508060927338099	0.63399139683162	6.3399139683162
propionate	P1-B09	p1_propionate	p1	GF2.PlateA	Unknown	18.561	7419	18.225	18.942	NA	18.486	18.646	OK	d26_3830	GF2.PlateA	NA	0.1	0.996042579879131	8.15083944941885e-05	0.508060927338099	1.11277170609048	11.1277170609048
propionate	P4-G02	p4_propionate	p4	GF2.PlateA	Unknown	18.358	11289	17.983	18.792	NA	18.36	18.542	OK	d4_3739	GF2.PlateC	NA	0.1	0.996042579879131	8.15083944941885e-05	0.508060927338099	1.42820919278299	14.2820919278299
propionate	P1-H10	p1_propionate	p1	GF2.PlateA	Unknown	18.533	1359	18.275	18.8	NA	18.486	18.646	OK	d36_5957	GF2.PlateA	NA	0.1	0.996042579879131	8.15083944941885e-05	0.508060927338099	0.618830835455701	6.18830835455701
propionate	P4-E03	p4_propionate	p4	GF2.PlateA	Unknown	18.374	12634	17.975	18.842	NA	18.36	18.542	OK	d4_3797	GF2.PlateC	NA	0.1	0.996042579879131	8.15083944941885e-05	0.508060927338099	1.53783798337768	15.3783798337768
propionate	P1-B01	p1_propionate	p1	GF2.PlateA	Unknown	NA	0	NA	NA	NA	18.486	18.646	Undetected	d0_5925	GF2.PlateA	NA	0.1	0.996042579879131	8.15083944941885e-05	0.508060927338099	0.508060927338099	5.08060927338099
propionate	P1-A05	p1_propionate	p1	GF2.PlateA	Unknown	18.569	7207	18.25	18.958	NA	18.486	18.646	OK	d21_3739	GF2.PlateA	NA	0.1	0.996042579879131	8.15083944941885e-05	0.508060927338099	1.09549192645772	10.9549192645772
propionate	P2-B12	p2_propionate	p2	GF2.PlateA	Unknown	18.564	8783	18.183	18.908	NA	18.446	18.628	OK	d41_3827	GF2.PlateB	NA	0.1	0.996042579879131	8.15083944941885e-05	0.508060927338099	1.22394915618056	12.2394915618056
propionate	P4-A03	p4_propionate	p4	GF2.PlateA	Unknown	NA	0	NA	NA	NA	18.36	18.542	Undetected	d0_1806_3	GF2.plateD	NA	0.1	0.996042579879131	8.15083944941885e-05	0.508060927338099	0.508060927338099	5.08060927338099
propionate	P2-G01	p2_propionate	p2	GF2.PlateA	Unknown	NA	0	NA	NA	NA	18.446	18.628	Undetected	d1_3765	GF2.PlateB	NA	0.1	0.996042579879131	8.15083944941885e-05	0.508060927338099	0.508060927338099	5.08060927338099
propionate	P2-G02	p2_propionate	p2	GF2.PlateA	Unknown	18.504	9473	18.175	18.942	NA	18.446	18.628	OK	d4_5925	GF2.PlateB	NA	0.1	0.996042579879131	8.15083944941885e-05	0.508060927338099	1.28018994838155	12.8018994838155
propionate	P1-B10	p1_propionate	p1	GF2.PlateA	Unknown	NA	0	NA	NA	NA	18.486	18.646	Undetected	d34_3830	GF2.PlateA	NA	0.1	0.996042579879131	8.15083944941885e-05	0.508060927338099	0.508060927338099	5.08060927338099
propionate	P1-B11	p1_propionate	p1	GF2.PlateA	Unknown	NA	0	NA	NA	NA	18.486	18.646	Undetected	d36_4837	GF2.PlateA	NA	0.1	0.996042579879131	8.15083944941885e-05	0.508060927338099	0.508060927338099	5.08060927338099
propionate	P3-C03	p3_propionate	p3	GF2.PlateA	Unknown	18.461	9477	18.1	18.917	NA	18.403	18.593	OK	d18_3844	GF2.plateD	NA	0.1	0.996042579879131	8.15083944941885e-05	0.508060927338099	1.28051598195952	12.8051598195952
propionate	P4-H01	p4_propionate	p4	GF2.PlateA	Unknown	NA	0	NA	NA	NA	18.36	18.542	Undetected	d1_2956	GF2.PlateC	NA	0.1	0.996042579879131	8.15083944941885e-05	0.508060927338099	0.508060927338099	5.08060927338099
propionate	P2-E10	p2_propionate	p2	GF2.PlateA	Unknown	NA	0	NA	NA	NA	18.446	18.628	Undetected	d36_2956	GF2.PlateB	NA	0.1	0.996042579879131	8.15083944941885e-05	0.508060927338099	0.508060927338099	5.08060927338099
propionate	P1-C08	p1_propionate	p1	GF2.PlateA	Unknown	18.549	9715	18.208	18.933	NA	18.486	18.646	OK	d26_5969	GF2.PlateA	NA	0.1	0.996042579879131	8.15083944941885e-05	0.508060927338099	1.29991497984914	12.9991497984914
propionate	P1-F12	p1_propionate	p1	GF2.PlateA	Unknown	18.535	11472	18.167	18.958	NA	18.486	18.646	OK	d41_5969	GF2.PlateA	NA	0.1	0.996042579879131	8.15083944941885e-05	0.508060927338099	1.44312522897543	14.4312522897543
propionate	P2-G03	p2_propionate	p2	GF2.PlateA	Unknown	18.506	3873	18.2	18.875	NA	18.446	18.628	OK	cecal_d46_3755	GF2.PlateB	NA	0.1	0.996042579879131	8.15083944941885e-05	0.508060927338099	0.823742939214091	8.23742939214091
propionate	P1-G01	p1_propionate	p1	GF2.PlateA	Unknown	NA	0	NA	NA	NA	18.486	18.646	Undetected	d1_3755	GF2.PlateA	NA	0.1	0.996042579879131	8.15083944941885e-05	0.508060927338099	0.508060927338099	5.08060927338099
propionate	P2-A02	p2_propionate	p2	GF2.PlateA	Unknown	18.553	9967	18.2	18.958	NA	18.446	18.628	OK	GF2_hMb2A_input	GF2.PlateB	NA	0.1	0.996042579879131	8.15083944941885e-05	0.508060927338099	1.32045509526168	13.2045509526168
propionate	P4-F10	p4_propionate	p4	GF2.PlateA	Unknown	18.359	2658	18.05	18.683	NA	18.36	18.542	OK	d38_2933	GF2.PlateC	NA	0.1	0.996042579879131	8.15083944941885e-05	0.508060927338099	0.724710239903652	7.24710239903652
propionate	P1-G02	p1_propionate	p1	GF2.PlateA	Unknown	18.529	14073	18.142	18.975	NA	18.486	18.646	OK	d4_5957	GF2.PlateA	NA	0.1	0.996042579879131	8.15083944941885e-05	0.508060927338099	1.65512856305481	16.5512856305481
propionate	P2-E04	p2_propionate	p2	GF2.PlateA	Unknown	18.504	7509	18.183	18.9	NA	18.446	18.628	OK	cecal_d46_2949	GF2.PlateB	NA	0.1	0.996042579879131	8.15083944941885e-05	0.508060927338099	1.12010746159496	11.2010746159496
propionate	P4-G08	p4_propionate	p4	GF2.PlateA	Unknown	18.31	1054	18.033	18.608	NA	18.36	18.542	Reject	d34_3755	GF2.PlateD	NA	0.1	0.996042579879131	8.15083944941885e-05	0.508060927338099	NA	NA
propionate	P4-A07	p4_propionate	p4	GF2.PlateA	Unknown	18.438	7485	18.042	18.783	NA	18.36	18.542	OK	d18_2966	GF2.plateD	NA	0.1	0.996042579879131	8.15083944941885e-05	0.508060927338099	1.1181512601271	11.181512601271
propionate	P3-B02	p3_propionate	p3	GF2.PlateA	Unknown	18.465	1223	18.192	18.725	NA	18.403	18.593	OK	dn11_1802_1	GF2.plateD	NA	0.1	0.996042579879131	8.15083944941885e-05	0.508060927338099	0.607745693804492	6.07745693804492
propionate	P2-D09	p2_propionate	p2	GF2.PlateA	Unknown	NA	0	NA	NA	NA	18.446	18.628	Undetected	d34_5969	GF2.PlateB	NA	0.1	0.996042579879131	8.15083944941885e-05	0.508060927338099	0.508060927338099	5.08060927338099
propionate	P1-E03	p1_propionate	p1	GF2.PlateA	Unknown	18.53	18811	18.158	19.008	NA	18.486	18.646	OK	d4_3776	GF2.PlateA	NA	0.1	0.996042579879131	8.15083944941885e-05	0.508060927338099	2.04131533616828	20.4131533616828
propionate	P1-A02	p1_propionate	p1	GF2.PlateA	Unknown	18.533	22726	17.6	19.058	NA	18.486	18.646	OK	GF2_hMb1A_input	GF2.PlateA	NA	0.1	0.996042579879131	8.15083944941885e-05	0.508060927338099	2.36042070061303	23.6042070061303
propionate	P2-B01	p2_propionate	p2	GF2.PlateA	Unknown	NA	0	NA	NA	NA	18.446	18.628	Undetected	d0_5964	GF2.PlateB	NA	0.1	0.996042579879131	8.15083944941885e-05	0.508060927338099	0.508060927338099	5.08060927338099
propionate	P2-F10	p2_propionate	p2	GF2.PlateA	Unknown	NA	0	NA	NA	NA	18.446	18.628	Undetected	d36_3765	GF2.PlateB	NA	0.1	0.996042579879131	8.15083944941885e-05	0.508060927338099	0.508060927338099	5.08060927338099
propionate	P3-F12	p3_propionate	p3	GF2.PlateA	Unknown	18.455	9017	18.092	18.883	NA	18.403	18.593	OK	d45_5969	GF2.PlateC	NA	0.1	0.996042579879131	8.15083944941885e-05	0.508060927338099	1.2430221204922	12.430221204922
propionate	P3-D12	p3_propionate	p3	GF2.PlateA	Unknown	18.459	6175	18.142	18.858	NA	18.403	18.593	OK	d18_1802_3	GF2.plateD	NA	0.1	0.996042579879131	8.15083944941885e-05	0.508060927338099	1.01137526333971	10.1137526333971
propionate	P4-G01	p4_propionate	p4	GF2.PlateA	Unknown	18.318	111	18.042	18.775	NA	18.36	18.542	Reject	d1_3739	GF2.PlateC	NA	0.1	0.996042579879131	8.15083944941885e-05	0.508060927338099	NA	NA
propionate	P2-H03	p2_propionate	p2	GF2.PlateA	Unknown	18.479	7767	18.142	18.925	NA	18.446	18.628	OK	cecal_d46_3836	GF2.PlateB	NA	0.1	0.996042579879131	8.15083944941885e-05	0.508060927338099	1.14113662737446	11.4113662737446
propionate	P3-E08	p3_propionate	p3	GF2.PlateA	Unknown	NA	0	NA	NA	NA	18.403	18.593	Undetected	d34_3797	GF2.PlateC	NA	0.1	0.996042579879131	8.15083944941885e-05	0.508060927338099	0.508060927338099	5.08060927338099
propionate	P2-A06	p2_propionate	p2	GF2.PlateA	Unknown	18.577	6508	18.225	18.892	NA	18.446	18.628	OK	d24_3827	GF2.PlateB	NA	0.1	0.996042579879131	8.15083944941885e-05	0.508060927338099	1.03851755870628	10.3851755870628
propionate	P3-A09	p3_propionate	p3	GF2.PlateA	Unknown	18.486	5498	18.158	18.892	NA	18.403	18.593	OK	d18_2956	GF2.plateD	NA	0.1	0.996042579879131	8.15083944941885e-05	0.508060927338099	0.956194080267148	9.56194080267148
propionate	P1-G06	p1_propionate	p1	GF2.PlateA	Unknown	18.543	10345	18.183	18.925	NA	18.486	18.646	OK	d24_5957	GF2.PlateA	NA	0.1	0.996042579879131	8.15083944941885e-05	0.508060927338099	1.35126526838048	13.5126526838048
propionate	P2-E07	p2_propionate	p2	GF2.PlateA	Unknown	18.536	2453	18.233	18.808	NA	18.446	18.628	OK	d25_3755	GF2.PlateB	NA	0.1	0.996042579879131	8.15083944941885e-05	0.508060927338099	0.708001019032343	7.08001019032343
propionate	P1-E06	p1_propionate	p1	GF2.PlateA	Unknown	18.552	10814	18.2	18.967	NA	18.486	18.646	OK	d24_2935	GF2.PlateA	NA	0.1	0.996042579879131	8.15083944941885e-05	0.508060927338099	1.38949270539825	13.8949270539825
propionate	P1-C05	p1_propionate	p1	GF2.PlateA	Unknown	18.556	12183	18.208	18.967	NA	18.486	18.646	OK	cecal_d46_2966	GF2.PlateA	NA	0.1	0.996042579879131	8.15083944941885e-05	0.508060927338099	1.5010776974608	15.010776974608
propionate	P3-H06	p3_propionate	p3	GF2.PlateA	Unknown	18.404	795	18.158	18.667	NA	18.403	18.593	OK	d26_3755	GF2.PlateC	NA	0.1	0.996042579879131	8.15083944941885e-05	0.508060927338099	0.572860100960979	5.72860100960979
propionate	P2-A07	p2_propionate	p2	GF2.PlateA	Unknown	18.552	7511	18.2	18.908	NA	18.446	18.628	OK	d25_2988	GF2.PlateB	NA	0.1	0.996042579879131	8.15083944941885e-05	0.508060927338099	1.12027047838395	11.2027047838395
propionate	P4-G11	p4_propionate	p4	GF2.PlateA	Unknown	18.336	6825	17.983	18.733	NA	18.36	18.542	OK	d45_3765	GF2.PlateC	NA	0.1	0.996042579879131	8.15083944941885e-05	0.508060927338099	1.06435571976094	10.6435571976094
propionate	P3-E11	p3_propionate	p3	GF2.PlateA	Unknown	18.446	12936	18.067	18.9	NA	18.403	18.593	OK	cecal_d46_4837	GF2.PlateC	NA	0.1	0.996042579879131	8.15083944941885e-05	0.508060927338099	1.56245351851492	15.6245351851492
propionate	P1-G07	p1_propionate	p1	GF2.PlateA	Unknown	18.54	9369	18.167	18.917	NA	18.486	18.646	OK	d25_5964	GF2.PlateA	NA	0.1	0.996042579879131	8.15083944941885e-05	0.508060927338099	1.27171307535415	12.7171307535415
propionate	P2-C09	p2_propionate	p2	GF2.PlateA	Unknown	NA	0	NA	NA	NA	18.446	18.628	Undetected	d34_5957	GF2.PlateB	NA	0.1	0.996042579879131	8.15083944941885e-05	0.508060927338099	0.508060927338099	5.08060927338099
propionate	P1-E07	p1_propionate	p1	GF2.PlateA	Unknown	18.544	3621	18.25	18.908	NA	18.486	18.646	OK	d25_4914	GF2.PlateA	NA	0.1	0.996042579879131	8.15083944941885e-05	0.508060927338099	0.803202823801556	8.03202823801556
propionate	P4-C12	p4_propionate	p4	GF2.PlateA	Unknown	18.347	1028	18.083	18.583	NA	18.36	18.542	OK	dn7_1806_4	GF2.plateD	NA	0.1	0.996042579879131	8.15083944941885e-05	0.508060927338099	0.591851556878125	5.91851556878125
propionate	P2-A01	p2_propionate	p2	GF2.PlateA	Unknown	NA	0	NA	NA	NA	18.446	18.628	Undetected	d0_4914	GF2.PlateB	NA	0.1	0.996042579879131	8.15083944941885e-05	0.508060927338099	0.508060927338099	5.08060927338099
propionate	P3-A12	p3_propionate	p3	GF2.PlateA	Unknown	18.467	14006	18.083	18.942	NA	18.403	18.593	OK	d4_3830	GF2.plateD	NA	0.1	0.996042579879131	8.15083944941885e-05	0.508060927338099	1.6496675006237	16.496675006237
propionate	P1-G09	p1_propionate	p1	GF2.PlateA	Unknown	18.545	11784	18.175	18.95	NA	18.486	18.646	OK	d29_5964	GF2.PlateA	NA	0.1	0.996042579879131	8.15083944941885e-05	0.508060927338099	1.46855584805762	14.6855584805762
propionate	P4-D01	p4_propionate	p4	GF2.PlateA	Unknown	18.381	6573	18.033	18.792	NA	18.36	18.542	OK	cecal_d21_1802_3	GF2.plateD	NA	0.1	0.996042579879131	8.15083944941885e-05	0.508060927338099	1.0438156043484	10.438156043484
propionate	P3-D01	p3_propionate	p3	GF2.PlateA	Unknown	NA	0	NA	NA	NA	18.403	18.593	Undetected	d1_1803_2	GF2.plateD	NA	0.1	0.996042579879131	8.15083944941885e-05	0.508060927338099	0.508060927338099	5.08060927338099
propionate	P3-H01	p3_propionate	p3	GF2.PlateA	Unknown	NA	0	NA	NA	NA	18.403	18.593	Undetected	d0_2904	GF2.PlateC	NA	0.1	0.996042579879131	8.15083944941885e-05	0.508060927338099	0.508060927338099	5.08060927338099
