seqID	sampleID	mouse	percent_weight	CageID	Group	CageID_Assigned	BD	ExpStart	sex	Gavaged_fecal_material	Mb_input	FMT	Cdiff_infection	Cdiff_day_infected	ABX	clinda35	FMT_day	Harvest_pi	FMT_input	FMT_type	Model	Experiment	Mouse_genotype	Mouse_status	ExpDay	day	type	CFU	sampleType	simpsoneven	simpson	simpson_lci	simpson_hci	invsimpson	invsimpson_lci	invsimpson_hci	shannon	shannon_lci	shannon_hci	npshannon	sobs	chao	chao_lci	chao_hci	nseqs	propionate	succinate	acetate	butyrate
d26_3830	d26_3830	3830	100	1096	2	2B	1/13/18	3/12/18	M	AMS005	hFMT7	hFMT7	CDI	25	mix	no	17	d21	AMS005	hFMT	Rc	GF2	BL6	GF	26	1	fecal	14000	mouse	0.066512	0.139211	0.137037	0.141384	7.183347	7.072918	7.297279	2.37667	2.359673	2.393667	2.38781	108	162.666667	132.60075	229.477776	21155	11.1277170609048	10.2776171193522	34.9117270387367	0.973182279612685
d26_3835	d26_3836	3836	96	1087	4	4	12/25/17	3/12/18	M	jWT	mFMT6	mFMT6	CDI	25	mix	no	17	d21	jWT	mFMT	Rc	GF2	BL6	GF	26	1	fecal	440000	mouse	0.047273	0.271204	0.266714	0.275693	3.687266	3.627224	3.74933	1.816966	1.799948	1.833983	1.82415	78	107.076923	89.451725	151.828831	25406	NA	3.24974803999101	28.0051609778581	NA
d26_3844	d26_3844	3844	105	1082	2	2D	12/20/17	3/12/18	F	AMS005	hFMT7	hFMT7	CDI	25	mix	no	17	d21	AMS005	hFMT	Rc	GF2	BL6	GF	26	1	fecal	26000	mouse	0.058972	0.116146	0.114654	0.117637	8.609857	8.500696	8.721857	2.599455	2.584886	2.614024	2.609736	146	243.235294	194.310645	341.706401	32027	7.50222367380333	3.17275301383923	24.1721663068424	1.14640836609424
d26_429	d26_429	429	91.70984456	1465	2	2A	9/25/18	11/12/18	F	AMS005	hFMT7	NA	CDI	21	no	no	d7	NA	NA	NA	DC	GF3	BL6	GF	26	5	fecal	520000000	mouse	0.068142	0.088941	0.087616	0.090265	11.24347	11.078485	11.413443	2.882927	2.869741	2.896113	2.892855	165	211.666667	188.904559	256.103033	35696	5.59270544	0	26.01068292	1.233217864
d26_4837	d26_4837	4837	101.025641	1125	1	1C	1/19/18	3/12/18	F	AMS001	hFMT6	none	CDI	25	mix	no	no	d21	none	none	Rc	GF2	BL6	GF	26	1	fecal	0	mouse	0.05861	0.128284	0.125873	0.130696	7.79519	7.651364	7.944528	2.602759	2.585048	2.620471	2.61467	133	239.071429	183.996099	353.62762	24098	13.9951823792104	8.62794932826444	38.1431627957054	1.42430463203991
d26_4914	d26_4914	4914	102.6315789	1125	1	1C	1/19/18	3/12/18	F	AMS001	hFMT6	none	CDI	25	mix	no	no	d21	none	none	Rc	GF2	BL6	GF	26	1	fecal	0	mouse	0.064013	0.156219	0.152794	0.159643	6.40129	6.263982	6.544752	2.42712	2.407254	2.446986	2.436999	100	157.272727	124.142007	235.869622	19497	14.435327709479	5.95444511250206	54.9509341237726	1.24801801399508
d26_5218	d26_5218	5218	99.59183673	1421	1	1A	9/4/18	11/12/18	M	AMS001	hFMT6	NA	CDI	21	no	no	d7	NA	NA	NA	DC	GF3	BL6	GF	26	5	fecal	0	mouse	0.077087	0.07167	0.070348	0.072992	13.952784	13.700057	14.21501	3.159696	3.142592	3.1768	3.173328	181	231.090909	206.925935	277.779505	23917	8.060143542	0	26.43370351	1.730263196
d26_5220	d26_5220	5220	91.86046512	1465	2	2A	9/25/18	11/12/18	F	AMS005	hFMT7	NA	CDI	21	no	no	d7	NA	NA	NA	DC	GF3	BL6	GF	26	5	fecal	380000000	mouse	0.06075	0.106889	0.104571	0.109207	9.355466	9.156896	9.562839	2.818531	2.800771	2.836291	2.830837	154	194.037037	173.347067	236.853094	23647	8.01062238	4.29493084	46.20187562	2.198670005
d26_5505	d26_5505	5505	97.68339768	1421	1	1A	9/4/18	11/12/18	M	AMS001	hFMT6	NA	CDI	21	no	no	d7	NA	NA	NA	DC	GF3	BL6	GF	26	5	fecal	0	mouse	0.074998	0.075332	0.074036	0.076628	13.274603	13.050113	13.506951	3.127202	3.109775	3.144629	3.138852	177	228	202.205963	280.189867	24562	10.13710031	0	34.87811879	2.57354096
d26_5957	d26_5957	5957	101.3043478	1126	1	1B	1/13/18	3/12/18	M	AMS001	hFMT6	hFMT6	CDI	25	mix	no	17	d21	AMS001	hFMT	Rc	GF2	BL6	GF	26	1	fecal	0	mouse	0.072261	0.128137	0.125692	0.130582	7.804153	7.658006	7.955986	2.522469	2.504082	2.540856	2.534008	108	151.333333	127.596733	203.820962	19624	11.7854898044729	6.80099555388362	34.6330725119515	1.05214399394527
d26_5964	d26_5964	5964	104.7619048	1125	1	1D	1/13/18	3/12/18	F	AMS001	hFMT6	hFMT6	CDI	25	mix	no	17	d21	AMS001	hFMT	Rc	GF2	BL6	GF	26	1	fecal	0	mouse	0.063979	0.157879	0.154491	0.161267	6.33396	6.200885	6.472871	2.400729	2.381046	2.420411	2.410967	99	138.666667	116.012067	191.489903	19507	14.6896339003009	9.9013286069284	65.0279428906926	1.36431821339965
d26_5969	d26_5969	5969	101.2145749	1126	1	1B	1/19/18	3/12/18	M	AMS001	hFMT6	hFMT6	CDI	25	mix	no	17	d21	AMS001	hFMT	Rc	GF2	BL6	GF	26	1	fecal	0	mouse	0.070081	0.11991	0.11782	0.122	8.339586	8.196747	8.487491	2.567174	2.550324	2.584024	2.578038	119	180.875	147.723165	252.290171	22746	12.9991497984914	9.17836505367763	40.2755276938087	1.06744665176166
d26_5978	d26_5978	5978	102.5	1125	1	1D	1/20/18	3/12/18	F	AMS001	hFMT6	hFMT6	CDI	25	mix	no	17	d21	AMS001	hFMT	Rc	GF2	BL6	GF	26	1	fecal	0	mouse	0.046437	0.21974	0.215511	0.223969	4.550828	4.464899	4.64013	2.070722	2.051377	2.090066	2.081171	98	149.230769	120.115431	216.676942	21219	12.2696496677684	6.80494401676319	29.6160950876423	NA
d27_448	d27_448	448	90.95744681	1465	2	2A	9/25/18	11/12/18	F	AMS005	hFMT7	NA	CDI	21	no	no	d7	NA	NA	NA	DC	GF3	BL6	GF	27	6	fecal	32000000	mouse	0.072863	0.113425	0.111301	0.11555	8.816366	8.654263	8.984659	2.745351	2.730821	2.759881	2.75184	121	166	140.381503	225.481061	32669	6.243507668	3.877573653	33.78146456	1.126303555
d27_5218	d27_5218	5218	98.7755102	1421	1	1A	9/4/18	11/12/18	M	AMS001	hFMT6	NA	CDI	21	no	no	d7	NA	NA	NA	DC	GF3	BL6	GF	27	6	fecal	0	mouse	0.05756	0.080806	0.079548	0.082064	12.37536	12.185673	12.571047	3.082365	3.066794	3.097936	3.095781	215	300.8	263.062006	368.169638	32421	8.768480925	0	28.91777043	1.652918714
d27_5220	d27_5220	5220	91.27906977	1465	2	2A	9/25/18	11/12/18	F	AMS005	hFMT7	NA	CDI	21	no	no	d7	NA	NA	NA	DC	GF3	BL6	GF	27	6	fecal	25000000	mouse	0.061698	0.105246	0.103264	0.107228	9.501565	9.325962	9.683908	2.847096	2.830902	2.86329	2.856078	154	197.05	173.872442	247.259926	28992	8.71880028	0	51.50033972	4.378339465
d27_5505	d27_5505	5505	98.84169884	1421	1	1A	9/4/18	11/12/18	M	AMS001	hFMT6	NA	CDI	21	no	no	d7	NA	NA	NA	DC	GF3	BL6	GF	27	6	fecal	0	mouse	0.080042	0.071801	0.070577	0.073025	13.927365	13.693998	14.168824	3.161753	3.145051	3.178455	3.173544	174	229	201.862731	282.567966	25530	10.11957321	0	35.64770395	1.518695238
d28_429	d28_429	429	89.6373057	1465	2	2A	9/25/18	11/12/18	F	AMS005	hFMT7	NA	CDI	21	no	no	d7	NA	NA	NA	DC	GF3	BL6	GF	28	7	fecal	26400000	mouse	0.085973	0.103853	0.102249	0.105457	9.629023	9.482571	9.78007	2.733875	2.720665	2.7470850000000002	2.74004	112	145	125.922811	190.216964	33415	7.436856432	3.175038447	37.09982158	2.839056692
d28_448	d28_448	448	90.95744681	1465	2	2A	9/25/18	11/12/18	F	AMS005	hFMT7	NA	CDI	21	no	no	d7	NA	NA	NA	DC	GF3	BL6	GF	28	7	fecal	23200000	mouse	0.06897	0.091766	0.089869	0.093663	10.897324	10.676613	11.127353	2.963703	2.949578	2.977829	2.972963	158	221.142857	189.087569	286.251275	32644	11.85553095	15.58103824	48.05099817	2.691806868
d28_5215	d28_5215	5215	100	1420	1	1B	9/4/18	11/12/18	F	AMS001	hFMT6	NA	CDI	25	cef	no	d7	NA	NA	NA	Pi	GF3	BL6	GF	28	0	fecal	0	mouse	0.05126	0.147791	0.144281	0.151301	6.766312	6.609347	6.930914	2.649814	2.629255	2.670374	2.659359	132	171.176471	149.229588	221.079081	22161	11.01904953	0	39.31094802	1.054083293
d28_5218	d28_5218	5218	98.36734694	1421	1	1A	9/4/18	11/12/18	M	AMS001	hFMT6	NA	CDI	21	no	no	d7	NA	NA	NA	DC	GF3	BL6	GF	28	7	fecal	0	mouse	0.058442	0.079958	0.07861	0.081306	12.506596	12.299286	12.721014	3.102981	3.087706	3.118256	3.116115	214	359.25	294.476753	476.157228	32696	9.315830011	2.826147694	26.06906685	1.374377029
d28_5219	d28_5219	5219	100	1451	1	1B	9/17/18	11/12/18	F	AMS001	hFMT6	NA	CDI	25	cef	no	d7	NA	NA	NA	Pi	GF3	BL6	GF	28	0	fecal	0	mouse	0.075382	0.096129	0.094309	0.097948	10.402738	10.209454	10.603482	2.858614	2.841578	2.87565	2.869213	138	189.75	162.551751	247.078267	23761	11.82020952	0	46.48096933	0.350997802
d28_5220	d28_5220	5220	92.44186047	1465	2	2A	9/25/18	11/12/18	F	AMS005	hFMT7	NA	CDI	21	no	no	d7	NA	NA	NA	DC	GF3	BL6	GF	28	7	fecal	83600000	mouse	0.065182	0.10366	0.101675	0.105645	9.64694	9.465661	9.835298	2.849472	2.83296	2.865984	2.859728	148	179.533333	162.918935	214.650273	27082	13.48564664	15.12241933	61.13395075	3.018232362
d28_5505	d28_5505	5505	100.3861004	1421	1	1A	9/4/18	11/12/18	M	AMS001	hFMT6	NA	CDI	21	no	no	d7	NA	NA	NA	DC	GF3	BL6	GF	28	7	fecal	0	mouse	0.070169	0.068516	0.067365	0.069666	14.595199	14.354153	14.844479	3.225651	3.21123	3.240071	3.238047	208	270.125	242.157203	320.992732	33447	11.52082673	4.819617191	41.02516646	1.536612454
d29_2904	d29_2904	2904	81.81818182	1086	3	3C	12/25/17	3/12/18	F	yWT	mFMT1	mFMT1	CDI	25	mix	no	no	d21	none	none	Rc	GF2	BL6	GF	29	4	fecal	7700000	mouse	0.042646	0.372207	0.367234	0.37718	2.686676	2.651256	2.723056	1.355104	1.339674	1.370535	1.363534	63	112.6	83.010578	185.942978	24417	8.41674786002813	22.4365137107252	24.2953483508719	1.35330029977185
d29_2933	d29_2933	2933	92	1087	4	4	12/25/17	3/12/18	M	jWT	mFMT6	mFMT6	CDI	25	mix	no	17	d21	jWT	mFMT	Rc	GF2	BL6	GF	29	4	fecal	100000	mouse	0.031542	0.26642	0.262691	0.270148	3.753476	3.701676	3.806747	1.97592	1.956321	1.99552	1.985724	119	170.25	142.177162	232.325456	27462	8.95225801185494	22.007710642003	42.8551749653784	2.78746539032407
d29_2949	d29_2949	2949	92.30769231	1087	4	4	12/25/17	3/12/18	M	jWT	mFMT6	mFMT6	CDI	25	mix	no	17	d21	jWT	mFMT	Rc	GF2	BL6	GF	29	4	fecal	11100000	mouse	0.03211	0.259523	0.256309	0.262737	3.853229	3.806092	3.901548	1.89311	1.875704	1.910516	1.900925	120	169.583333	140.907786	237.588105	30439	14.2780165081052	24.1450135987187	53.5038440919694	4.53502891295598
d29_2956	d29_2956	2956	93.18181818	1082	2	2C	12/20/17	3/12/18	F	AMS005	hFMT7	none	CDI	25	mix	no	no	d21	none	none	Rc	GF2	BL6	GF	29	4	fecal	19600000	mouse	0.071055	0.094454	0.09286	0.096049	10.58714	10.411361	10.768956	2.807124	2.79039	2.823858	2.819783	149	228.8	189.072528	307.91285800000003	23456	13.0081157218858	11.5581036311994	66.3207563819151	2.49487857287466
d29_2966	d29_2966	2966	83.72093023	1082	2	2C	12/17/17	3/12/18	F	AMS005	hFMT7	none	CDI	25	mix	no	no	d21	none	none	Rc	GF2	BL6	GF	29	4	fecal	35000000	mouse	0.055248	0.110368	0.108438	0.112298	9.060613	8.904917	9.221851	2.761237	2.744232	2.778241	2.775122	164	298.526316	234.720962	419.897673	26656	10.6231800989858	8.87946641369357	61.5812375422161	5.10673620897637
d29_3755	d29_3755	3755	100	1086	3	3C	12/25/17	3/12/18	F	yWT	mFMT1	mFMT1	CDI	25	mix	no	no	d21	none	none	Rc	GF2	BL6	GF	29	4	fecal	4800000	mouse	0.047556	0.25335	0.249035	0.257664	3.947111	3.881017	4.015495	1.87827	1.858988	1.897552	1.88729	83	163.142857	114.430918	287.349028	21011	7.89427905132038	6.4594535148001	54.3553549206007	2.57873713770848
d29_3765	d29_3765	3765	85.71428571	1082	2	2D	12/17/17	3/12/18	F	AMS005	hFMT7	hFMT7	CDI	25	mix	no	17	d21	AMS005	hFMT	Rc	GF2	BL6	GF	29	4	fecal	NA	mouse	0.067311	0.106118	0.104909	0.107327	9.423471	9.317299	9.532091	2.646429	2.634795	2.658063	2.653327	140	215	176.151113	295.596868	42926	17.7266366791543	11.4317528190529	55.0908593582527	2.54751971576305
d29_3797	d29_3797	3797	90.47619048	1086	3	3D	12/20/17	3/12/18	F	yWT	mFMT1	mFMT1	CDI	25	mix	no	17	d21	yWT	mFMT	Rc	GF2	BL6	GF	29	4	fecal	3000000	mouse	0.071795	0.080049	0.078471	0.081627	12.492352	12.250846	12.743571	3.107529	3.089158	3.1259	3.12195	174	308.166667	243.73883	432.115808	22700	6.64638553161435	4.77267017264431	45.1717149584385	7.71002435670089
d29_3827	d29_3827	3827	76	1096	2	2B	1/13/18	3/12/18	M	AMS005	hFMT7	hFMT7	CDI	25	mix	no	17	d21	AMS005	hFMT	Rc	GF2	BL6	GF	29	4	fecal	0	mouse	0.045932	0.164935	0.162665	0.167206	6.062987	5.980649	6.147623	2.247728	2.231404	2.264052	2.258946	132	251.25	188.012313	385.882794	27105	7.96030085086067	8.25837320273592	46.9632363366543	3.72766068656316
d29_3830	d29_3830	3830	80	1096	2	2B	1/13/18	3/12/18	M	AMS005	hFMT7	hFMT7	CDI	25	mix	no	17	d21	AMS005	hFMT	Rc	GF2	BL6	GF	29	4	fecal	14800000	mouse	0.052934	0.135909	0.133239	0.138579	7.357868	7.216112	7.505304	2.552134	2.536315	2.567954	2.563835	139	227.5	183.983308	313.114587	28220	9.72088217193514	18.8015587837856	55.260683147109	2.7911380282
d29_3836	d29_3836	3836	96	1087	4	4	12/25/17	3/12/18	M	jWT	mFMT6	mFMT6	CDI	25	mix	no	17	d21	jWT	mFMT	Rc	GF2	BL6	GF	29	4	fecal	600000	mouse	0.03648	0.149792	0.147335	0.152249	6.675911	6.568175	6.78724	2.469632	2.450055	2.489208	2.486724	183	295.541667	243.819089	391.250845	24210	14.5600355530551	6.29875107560127	57.3667373173613	18.8601529480364
d29_3844	d29_3844	3844	90	1082	2	2D	12/20/17	3/12/18	F	AMS005	hFMT7	hFMT7	CDI	25	mix	no	17	d21	AMS005	hFMT	Rc	GF2	BL6	GF	29	4	fecal	37000000	mouse	0.081619	0.091434	0.090461	0.092407	10.936885	10.821731	11.054516	2.754172	2.742869	2.765475	2.761083	134	219	174.48274	312.471123	41364	15.0197428980023	4.85598273940341	55.6780669661993	3.05189531739131
d29_427	d29_427	427	98.53658537	1451	1	1C	9/17/18	11/12/18	F	AMS001	hFMT6	NA	CDI	25	cef	no	d7	NA	NA	NA	Pi	GF3	BL6	GF	29	1	fecal	6000	mouse	0.073291	0.106596	0.10451	0.108682	9.381192	9.201141	9.568431	2.792167	2.776307	2.808027	2.800837	128	171.157895	147.72395	222.433616	27191	10.25591057	1.988847114	40.84023713	NA
d29_449	d29_449	449	99.45945946	1451	1	1C	9/17/18	11/12/18	F	AMS001	hFMT6	NA	CDI	25	cef	no	d7	NA	NA	NA	Pi	GF3	BL6	GF	29	1	fecal	0	mouse	0.05145	0.148369	0.145045	0.151694	6.739948	6.592236	6.894432	2.602095	2.582623	2.621566	2.612428	131	191.2	158.452997	263.008902	23317	12.84807548	1.150626179	43.29832114	2.067576473
d29_4837	d29_4837	4837	97.43589744	1125	1	1C	1/19/18	3/12/18	F	AMS001	hFMT6	none	CDI	25	mix	no	no	d21	none	none	Rc	GF2	BL6	GF	29	4	fecal	400000	mouse	0.07492	0.096722	0.094596	0.098848	10.338904	10.116544	10.571259	2.901082	2.87945	2.922714	2.916963	138	244.071429	188.996099	358.62762	16135	13.6960465714167	NA	34.4943432196464	1.8289069047053
d29_4914	d29_4914	4914	100	1125	1	1C	1/19/18	3/12/18	F	AMS001	hFMT6	none	CDI	25	mix	no	no	d21	none	none	Rc	GF2	BL6	GF	29	4	fecal	1300000	mouse	0.085314	0.083131	0.081465	0.084797	12.029217	11.792938	12.275157	2.987758	2.968068	3.007447	3.0027	141	247.4	192.962358	358.868481	17484	17.6956634892465	2.42530899073509	50.2724083350008	2.62464511115766
d29_5204	d29_5204	5204	100.8928571	1452	2	2B	9/17/18	11/12/18	M	AMS005	hFMT7	NA	CDI	25	cef	no	d7	NA	NA	NA	Pi	GF3	BL6	GF	29	1	fecal	0	mouse	0.064614	0.087935	0.086431	0.089439	11.37198	11.180755	11.569859	2.945918	2.927117	2.964718	2.959435	176	235.913043	205.812041	296.406811	21868	11.49936733	1.781371833	39.83015756	2.71717544
d29_5215	d29_5215	5215	92.48826291	1420	1	1B	9/4/18	11/12/18	F	AMS001	hFMT6	NA	CDI	25	cef	no	d7	NA	NA	NA	Pi	GF3	BL6	GF	29	1	fecal	0	mouse	0.060977	0.092133	0.089942	0.094324	10.853885	10.60177	11.118284	3.052591	3.033623	3.071558	3.067423	178	253.115385	217.364048	321.33691	22715	12.48481845	0.603078633	31.48441705	2.024088676
d29_5219	d29_5219	5219	99.48186528	1451	1	1B	9/17/18	11/12/18	F	AMS001	hFMT6	NA	CDI	25	cef	no	d7	NA	NA	NA	Pi	GF3	BL6	GF	29	1	fecal	0	mouse	0.083439	0.08153	0.079981	0.083078	12.265496	12.036936	12.502904	3.004633	2.987013	3.022252	3.016816	147	222	183.151113	302.596868	21463	14.76681774	3.855084667	53.84039746	2.218424769
d29_5510	d29_5510	5510	99.54545455	1452	2	2B	9/17/18	11/12/18	M	AMS005	hFMT7	NA	CDI	25	cef	no	d7	NA	NA	NA	Pi	GF3	BL6	GF	29	1	fecal	0	mouse	0.068868	0.103719	0.101309	0.106128	9.641458	9.42256	9.870768	2.831037	2.805264	2.856809	2.847727	140	186.3125	160.634366	243.945413	12544	12.12967916	2.443184872	28.65927686	3.745690643
d29_5513	d29_5513	5513	98.61751152	1466	2	2C	9/25/18	11/12/18	M	AMS005	hFMT7	NA	CDI	25	cef	no	d7	NA	NA	NA	Pi	GF3	BL6	GF	29	1	fecal	0	mouse	0.075976	0.084372	0.083086	0.085658	11.852297	11.674365	12.035737	2.872905	2.853941	2.891869	2.887272	156	203	178.596425	253.758826	18318	10.80508172	3.987722614	24.35561157	1.930529081
d29_5517	d29_5517	5517	97.83783784	1451	1	1C	9/17/18	11/12/18	F	AMS001	hFMT6	NA	CDI	25	cef	no	d7	NA	NA	NA	Pi	GF3	BL6	GF	29	1	fecal	0	mouse	0.06007	0.118066	0.115733	0.120399	8.469839	8.305721	8.640573	2.804016	2.788173	2.819859	2.811885	141	194.117647	165.460709	256.347612	31483	11.56270445	2.315919675	36.65058814	1.912651196
d29_5520	d29_5520	5520	97.44680851	1466	2	2C	9/25/18	11/12/18	M	AMS005	hFMT7	NA	CDI	25	cef	no	d7	NA	NA	NA	Pi	GF3	BL6	GF	29	1	fecal	0	mouse	0.073665	0.10284	0.100857	0.104823	9.723818	9.539869	9.915	2.754875	2.732597	2.777152	2.769006	132	203.75	163.812996	293.822624	14862	11.38833663	4.618793073	30.05518723	1.977957715
d29_5522	d29_5522	5522	100.8510638	1452	2	2B	9/17/18	11/12/18	M	AMS005	hFMT7	NA	CDI	25	cef	no	d7	NA	NA	NA	Pi	GF3	BL6	GF	29	1	fecal	0	mouse	0.067561	0.092509	0.090819	0.0942	10.809727	10.615767	11.010906	2.895022	2.874043	2.916001	2.911168	160	224.565217	192.446922	288.476512	17637	10.95629596	3.318711086	26.8152965	2.154798763
d29_5957	d29_5957	5957	100	1126	1	1B	1/13/18	3/12/18	M	AMS001	hFMT6	hFMT6	CDI	25	mix	no	17	d21	AMS001	hFMT	Rc	GF2	BL6	GF	29	4	fecal	1400000	mouse	0.075218	0.084143	0.082185	0.086101	11.884496	11.614201	12.167673	3.060864	3.041352	3.080375	3.075974	158	259.666667	209.369041	359.212849	19101	15.6025279186358	2.10232472718559	44.3991363133601	1.9531644861744
d29_5964	d29_5964	5964	100	1125	1	1D	1/13/18	3/12/18	F	AMS001	hFMT6	hFMT6	CDI	25	mix	no	17	d21	AMS001	hFMT	Rc	GF2	BL6	GF	29	4	fecal	7700000	mouse	0.091398	0.079863	0.078302	0.081423	12.52151	12.281588	12.770993	3.007803	2.989017	3.026588	3.021148	137	209.058824	171.561317	287.239471	18301	14.6855584805762	2.98796495107498	37.8932108811212	2.49365436024935
d29_5969	d29_5969	5969	97.1659919	1126	1	1B	1/19/18	3/12/18	M	AMS001	hFMT6	hFMT6	CDI	25	mix	no	17	d21	AMS001	hFMT	Rc	GF2	BL6	GF	29	4	fecal	1200000	mouse	0.081841	0.086048	0.083811	0.088285	11.621389	11.326926	11.93157	3.014943	2.990901	3.038985	3.035681	142	208.956522	175.80751	274.608871	12663	15.1346697342391	2.27329316987133	39.0221802943627	2.16311695141529
d29_5978	d29_5978	5978	95	1125	1	1D	1/20/18	3/12/18	F	AMS001	hFMT6	hFMT6	CDI	25	mix	no	17	d21	AMS001	hFMT	Rc	GF2	BL6	GF	29	4	fecal	700000	mouse	0.07733	0.093707	0.091707	0.095707	10.671531	10.448525	10.904264	2.939751	2.920168	2.959333	2.952836	138	213	174.151113	293.596868	19190	14.196508113611	2.3933264414105	33.8640816933983	2.71707316436866
d30_427	d30_427	427	99.02439024	1451	1	1C	9/17/18	11/12/18	F	AMS001	hFMT6	NA	CDI	25	cef	no	d7	NA	NA	NA	Pi	GF3	BL6	GF	30	2	fecal	2400000	mouse	0.055734	0.127251	0.123698	0.130804	7.858479	7.645005	8.084218	2.825599	2.804289	2.846909	2.838533	141	177.12	157.925586	218.081786	19388	11.57853873	0.781954565	37.03649894	2.137564646
d30_449	d30_449	449	98.91891892	1451	1	1C	9/17/18	11/12/18	F	AMS001	hFMT6	NA	CDI	25	cef	no	d7	NA	NA	NA	Pi	GF3	BL6	GF	30	2	fecal	1000000	mouse	0.068883	0.083916	0.082363	0.085469	11.916715	11.700205	12.141389	3.000425	2.983721	3.01713	3.0146	173	279.636364	229.368781	374.730708	24909	12.45128703	1.269703471	45.92922607	2.074371441
d30_5204	d30_5204	5204	99.55357143	1452	2	2B	9/17/18	11/12/18	M	AMS005	hFMT7	NA	CDI	25	cef	no	d7	NA	NA	NA	Pi	GF3	BL6	GF	30	2	fecal	10000	mouse	0.071986	0.085224	0.083576	0.086872	11.733779	11.511185	11.965152	2.965909	2.943415	2.988402	2.983752	163	223.272727	192.76017	285.069252	15247	13.70957336	3.542515373	42.13427691	3.509902579
d30_5215	d30_5215	5215	94.83568075	1420	1	1B	9/4/18	11/12/18	F	AMS001	hFMT6	NA	CDI	25	cef	no	d7	NA	NA	NA	Pi	GF3	BL6	GF	30	2	fecal	0	mouse	0.051899	0.116073	0.112914	0.119232	8.615264	8.387008	8.856292	2.9437160000000002	2.922731	2.9647	2.958441	166	264.333333	215.504503	361.324541	20833	11.12027602	1.521377747	33.91733296	2.116500244
d30_5219	d30_5219	5219	101.5544041	1451	1	1B	9/17/18	11/12/18	F	AMS001	hFMT6	NA	CDI	25	cef	no	d7	NA	NA	NA	Pi	GF3	BL6	GF	30	2	fecal	0	mouse	0.070095	0.08392	0.08241	0.085429	11.916135	11.705596	12.134386	3.002067	2.984845	3.019289	3.016542	170	287.3	231.464827	393.856322	23760	9.241585176	0.543279993	24.76285764	1.790341767
d30_5510	d30_5510	5510	99.54545455	1452	2	2B	9/17/18	11/12/18	M	AMS005	hFMT7	NA	CDI	25	cef	no	d7	NA	NA	NA	Pi	GF3	BL6	GF	30	2	fecal	2000	mouse	0.060601	0.095383	0.093796	0.096971	10.484023	10.312388	10.661467	2.875378	2.856585	2.894172	2.891096	173	242.517241	209.789051	304.361008	22143	13.03696458	3.354731089	47.18368107	2.336382674
d30_5513	d30_5513	5513	99.53917051	1466	2	2C	9/25/18	11/12/18	M	AMS005	hFMT7	NA	CDI	25	cef	no	d7	NA	NA	NA	Pi	GF3	BL6	GF	30	2	fecal	380000	mouse	0.065718	0.092221	0.09076	0.093682	10.843485	10.674362	11.018054	2.8413909999999998	2.823074	2.859709	2.855761	165	220.038462	192.695323	274.377035	21402	11.29898277	3.79993833	37.38254163	2.103304818
d30_5517	d30_5517	5517	96.21621622	1451	1	1C	9/17/18	11/12/18	F	AMS001	hFMT6	NA	CDI	25	cef	no	d7	NA	NA	NA	Pi	GF3	BL6	GF	30	2	fecal	230000	mouse	0.049884	0.123744	0.121024	0.126464	8.081197	7.907366	8.262843	2.783436	2.765226	2.801647	2.796573	162	232.8	198.568687	299.074649	25735	10.21679059	0.9343111	16.59832741	1.750251454
d30_5520	d30_5520	5520	98.72340426	1466	2	2C	9/25/18	11/12/18	M	AMS005	hFMT7	NA	CDI	25	cef	no	d7	NA	NA	NA	Pi	GF3	BL6	GF	30	2	fecal	1160000	mouse	0.071473	0.095831	0.094299	0.097363	10.435032	10.270877	10.60452	2.782006	2.762436	2.801576	2.79572	146	193.3	168.148011	247.015392	18165	11.50029876	3.028303472	31.66562733	2.840843863
d30_5522	d30_5522	5522	99.14893617	1452	2	2B	9/17/18	11/12/18	M	AMS005	hFMT7	NA	CDI	25	cef	no	d7	NA	NA	NA	Pi	GF3	BL6	GF	30	2	fecal	2000	mouse	0.069941	0.079876	0.078535	0.081216	12.519441	12.312831	12.733104	3.017291	2.998447	3.036135	3.032005	179	226.517241	202.872931	273.57943	20724	12.62825841	1.89888916	44.92753586	3.149335423
d31_427	d31_427	427	94.63414634	1451	1	1C	9/17/18	11/12/18	F	AMS001	hFMT6	NA	CDI	25	cef	no	d7	NA	NA	NA	Pi	GF3	BL6	GF	31	3	fecal	8000000	mouse	0.072444	0.085208	0.083169	0.087247	11.736001	11.461778	12.023667	3.033467	3.013327	3.053607	3.050787	162	229.777778	197.305171	292.117688	17916	16.00528042	5.606221431	51.00637612	2.406170521
d31_449	d31_449	449	98.91891892	1451	1	1C	9/17/18	11/12/18	F	AMS001	hFMT6	NA	CDI	25	cef	no	d7	NA	NA	NA	Pi	GF3	BL6	GF	31	3	fecal	13200000	mouse	0.078836	0.085707	0.084065	0.087348	11.667675	11.448415	11.895498	2.970324	2.950957	2.98969	2.9843	148	176.7	161.352615	209.687543	18786	12.5862676	3.151098004	29.23268112	2.027419004
d31_5204	d31_5204	5204	99.10714286	1452	2	2B	9/17/18	11/12/18	M	AMS005	hFMT7	NA	CDI	25	cef	no	d7	NA	NA	NA	Pi	GF3	BL6	GF	31	3	fecal	100000	mouse	0.074056	0.086559	0.085216	0.087903	11.552752	11.37615	11.734924	2.891327	2.872313	2.910342	2.905064	156	217.25	185.744643	282.125654	19442	12.15520884	2.776489969	29.66821769	2.524064553
