seqID	sampleID	mouse	percent_weight	CageID	Group	CageID_Assigned	BD	ExpStart	sex	Gavaged_fecal_material	Mb_input	FMT	Cdiff_infection	Cdiff_day_infected	ABX	clinda35	FMT_day	Harvest_pi	FMT_input	FMT_type	Model	Experiment	Mouse_genotype	Mouse_status	ExpDay	day	type	CFU	sampleType	simpsoneven	simpson	simpson_lci	simpson_hci	invsimpson	invsimpson_lci	invsimpson_hci	shannon	shannon_lci	shannon_hci	npshannon	sobs	chao	chao_lci	chao_hci	nseqs
d19_1907_3	d19_1907_3	1907_3	94.04761905	1907	NA	NA	10/9/2018	11/26/2018	M	NA	NA	hFMT6_tri	CDI	0	cef	no	11	d21	AMS001	hFMT	Rc	HF10	BL6	SPF-Young	19	19	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d19_195	d19_195	195	NA	1103	1001A	1103A	1/6/18	2/12/18	F	AMS001	hFMT6	NA	CDI	14	no	no	NA	d4	NA	NA	DC	GF1	Swiss	GF	19	5	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d19_196	d19_196	196	NA	1104	1004B	1104B	1/3/18	2/12/18	M	jWT	mFMT6	NA	CDI	21	cef	no	NA	d11	NA	NA	Pi	GF1	Swiss	GF	19	-2	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d19_199	d19_199	199	NA	1101	1002B	1101B	1/3/18	2/12/18	F	AMS005	hFMT7	NA	CDI	21	cef	no	NA	d11	NA	NA	Pi	GF1	Swiss	GF	19	-2	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d19_202_1	d19_202_1	202_1	1.020491803	202	NA	NA	6/21/2017	8/28/2017	M	NA	NA	mFMT1	CDI	0	cef	yes	11	d42	yWT	mFMT	Rc	HF6-contam	RAG	SPF-Young	19	19	fecal	95000000	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d19_202_2	d19_202_2	202_2	1.022900763	202	NA	NA	6/21/2017	8/28/2017	M	NA	NA	mFMT1	CDI	0	cef	yes	11	d42	yWT	mFMT	Rc	HF6-contam	RAG	SPF-Young	19	19	fecal	50000000	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d19_202_3	d19_202_3	202_3	0.965811966	202	NA	NA	6/21/2017	8/28/2017	M	NA	NA	mFMT1	CDI	0	cef	yes	11	d42	yWT	mFMT	Rc	HF6-contam	RAG	SPF-Young	19	19	fecal	41000000	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d19_203_1	d19_203_1	203_1	1	203	NA	NA	6/21/2017	8/28/2017	F	NA	NA	mFMT1	CDI	0	cef	yes	11	d42	yWT	mFMT	Rc	HF6-contam	RAG	SPF-Young	19	19	fecal	14000000	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d19_203_2	d19_203_2	203_2	0.926966292	203	NA	NA	6/21/2017	8/28/2017	F	NA	NA	mFMT1	CDI	0	cef	yes	11	d42	yWT	mFMT	Rc	HF6-contam	RAG	SPF-Young	19	19	fecal	71000000	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d19_203_3	d19_203_3	203_3	0.952662722	203	NA	NA	6/21/2017	8/28/2017	F	NA	NA	mFMT1	CDI	0	cef	yes	11	d42	yWT	mFMT	Rc	HF6-contam	RAG	SPF-Young	19	19	fecal	135000000	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d19_204_1	d19_204_1	204_1	0.962790698	204	NA	NA	6/21/2017	8/28/2017	F	NA	NA	mFMT1	CDI	0	cef	yes	11	d42	yWT	mFMT	Rc	HF6-contam	RAG	SPF-Young	19	19	fecal	8000000	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d19_204_2	d19_204_2	204_2	0.97706422	204	NA	NA	6/21/2017	8/28/2017	F	NA	NA	mFMT1	CDI	0	cef	yes	11	d42	yWT	mFMT	Rc	HF6-contam	RAG	SPF-Young	19	19	fecal	4000000	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d19_204_3	d19_204_3	204_3	0.958823529	204	NA	NA	6/21/2017	8/28/2017	F	NA	NA	mFMT1	CDI	0	cef	yes	11	d42	yWT	mFMT	Rc	HF6-contam	RAG	SPF-Young	19	19	fecal	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d19_5415	d19_5415	5415	NA	1106	1003A	1106A	1/6/18	2/12/18	F	yWT	mFMT1	NA	CDI	14	no	no	NA	d4	NA	NA	DC	GF1	Swiss	GF	19	5	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d19_5419	d19_5419	5419	NA	1106	1003A	1106A	1/6/18	2/12/18	F	yWT	mFMT1	NA	CDI	14	no	no	NA	d4	NA	NA	DC	GF1	Swiss	GF	19	5	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d19_5420	d19_5420	5420	NA	1106	1003B	1106B	1/6/18	2/12/18	F	yWT	mFMT1	NA	CDI	21	cef	no	NA	d11	NA	NA	Pi	GF1	Swiss	GF	19	-2	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d19_5423	d19_5423	5423	NA	1106	1003B	1106B	1/6/18	2/12/18	F	yWT	mFMT1	NA	CDI	21	cef	no	NA	d11	NA	NA	Pi	GF1	Swiss	GF	19	-2	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d19_J001_1	d19_J001_1	J001_1	98.12206573	J001	NA	NA	12/12/17	2/12/18	F	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Jax	19	19	fecal	0	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d19_J001_2	d19_J001_2	J001_2	108.9285714	J001	NA	NA	12/12/17	2/12/18	F	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Jax	19	19	fecal	0	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d19_J001_3	d19_J001_3	J001_3	100.9433962	J001	NA	NA	12/12/17	2/12/18	F	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Jax	19	19	fecal	0	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d19_J002_1	d19_J002_1	J002_1	NA	J002	NA	NA	12/12/17	2/12/18	M	NA	NA	mFMT6	CDI	0	cef	no	11	d21	jWT	mFMT	Rc	HF7	BL6	SPF-Jax	19	19	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d19_J002_2	d19_J002_2	J002_2	89.13043478	J002	NA	NA	12/12/17	2/12/18	M	NA	NA	mFMT6	CDI	0	cef	no	11	d21	jWT	mFMT	Rc	HF7	BL6	SPF-Jax	19	19	fecal	82000000	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d19_J002_3	d19_J002_3	J002_3	92	J002	NA	NA	12/12/17	2/12/18	M	NA	NA	mFMT6	CDI	0	cef	no	11	d21	jWT	mFMT	Rc	HF7	BL6	SPF-Jax	19	19	fecal	114000000	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d2_1118_1	d2_1118_1	1118_1	96.7032967	1118	NA	NA	5/22/2015	6/29/2015	F	NA	NA	hFMT2	noCDI	NA	cef	no	11	d42	R2_A	hFMT	FMT	HF2	BL6	SPF-Young	2	2	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d2_1118_2	d2_1118_2	1118_2	100.591716	1118	NA	NA	5/22/2015	6/29/2015	F	NA	NA	hFMT2	noCDI	NA	cef	no	11	d42	R2_A	hFMT	FMT	HF2	BL6	SPF-Young	2	2	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d2_1118_5	d2_1118_5	1118_5	101.0810811	1118	NA	NA	5/22/2015	6/29/2015	F	NA	NA	hFMT2	noCDI	NA	cef	no	11	d42	R2_A	hFMT	FMT	HF2	BL6	SPF-Young	2	2	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d2_1119_3	d2_1119_3	1119_3	99.01477833	1119	NA	NA	5/18/2015	6/29/2015	F	NA	NA	hFMT1	noCDI	NA	cef	no	11	d42	D2_A	hFMT	FMT	HF2	BL6	SPF-Young	2	2	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d2_1119_4	d2_1119_4	1119_4	99.49494949	1119	NA	NA	5/18/2015	6/29/2015	F	NA	NA	hFMT1	noCDI	NA	cef	no	11	d42	D2_A	hFMT	FMT	HF2	BL6	SPF-Young	2	2	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d2_1119_5	d2_1119_5	1119_5	97.94871795	1119	NA	NA	5/18/2015	6/29/2015	F	NA	NA	hFMT1	noCDI	NA	cef	no	11	d42	D2_A	hFMT	FMT	HF2	BL6	SPF-Young	2	2	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d2_1191_1	d2_1191_1	1191_1	100	1191	NA	NA	8/21/15	10/5/15	F	NA	NA	mFMT1	CDI	0	cef	yes	11	d42	yWT	mFMT	Rc	HF3	BL6	SPF-Young	2	2	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d2_1191_2	d2_1191_2	1191_2	95.14563107	1191	NA	NA	8/21/15	10/5/15	F	NA	NA	mFMT1	CDI	0	cef	yes	11	d42	yWT	mFMT	Rc	HF3	BL6	SPF-Young	2	2	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d2_1191_3	d2_1191_3	1191_3	101.5873016	1191	NA	NA	8/21/15	10/5/15	F	NA	NA	mFMT1	CDI	0	cef	yes	11	d42	yWT	mFMT	Rc	HF3	BL6	SPF-Young	2	2	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d2_1192_1	d2_1192_1	1192_1	102.173913	1192	NA	NA	9/29/2015	11/2/2015	M	NA	NA	none	CDI	0	cef	yes	11	d42	none	noFMT	Rc	HF4	BL6	SPF-Young	2	2	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d2_1192_2	d2_1192_2	1192_2	100.4424779	1192	NA	NA	9/29/2015	11/2/2015	M	NA	NA	none	CDI	0	cef	yes	11	d42	none	noFMT	Rc	HF4	BL6	SPF-Young	2	2	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d2_1192_3	d2_1192_3	1192_3	91.49797571	1192	NA	NA	9/29/2015	11/2/2015	M	NA	NA	none	CDI	0	cef	yes	11	d42	none	noFMT	Rc	HF4	BL6	SPF-Young	2	2	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d2_1199_1	d2_1199_1	1199_1	94.11764706	1199	NA	NA	5/7/2015	6/11/2015	F	NA	NA	hFMT1	CDI	0	cef	no	11	d21	D2_A	hFMT	Rc	HF1	BL6	SPF-Young	2	2	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d2_1199_2	d2_1199_2	1199_2	100	1199	NA	NA	5/7/2015	6/11/2015	F	NA	NA	hFMT1	CDI	0	cef	no	11	d21	D2_A	hFMT	Rc	HF1	BL6	SPF-Young	2	2	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d2_1199_3	d2_1199_3	1199_3	105.3254438	1199	NA	NA	5/7/2015	6/11/2015	F	NA	NA	hFMT1	CDI	0	cef	no	11	d21	D2_A	hFMT	Rc	HF1	BL6	SPF-Young	2	2	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d2_1199_4	d2_1199_4	1199_4	101.1049724	1199	NA	NA	5/7/2015	6/11/2015	F	NA	NA	hFMT1	CDI	0	cef	no	11	d21	D2_A	hFMT	Rc	HF1	BL6	SPF-Young	2	2	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d2_1200_1	d2_1200_1	1200_1	103.9106145	1200	NA	NA	5/3/2015	6/11/2015	M	NA	NA	hFMT1	CDI	0	cef	no	11	d21	D2_A	hFMT	Rc	HF1	BL6	SPF-Young	2	2	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d2_1200_2	d2_1200_2	1200_2	102.6315789	1200	NA	NA	5/3/2015	6/11/2015	M	NA	NA	hFMT1	CDI	0	cef	no	11	d21	D2_A	hFMT	Rc	HF1	BL6	SPF-Young	2	2	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d2_1200_3	d2_1200_3	1200_3	102.4691358	1200	NA	NA	5/3/2015	6/11/2015	M	NA	NA	hFMT1	CDI	0	cef	no	11	d21	D2_A	hFMT	Rc	HF1	BL6	SPF-Young	2	2	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d2_1200_4	d2_1200_4	1200_4	101.2195122	1200	NA	NA	5/3/2015	6/11/2015	M	NA	NA	hFMT1	CDI	0	cef	no	11	d21	D2_A	hFMT	Rc	HF1	BL6	SPF-Young	2	2	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d2_1201_1	d2_1201_1	1201_1	101.6949153	1201	NA	NA	4/30/2015	6/11/2015	F	NA	NA	hFMT2	CDI	0	cef	no	11	d21	R2_A	hFMT	Rc	HF1	BL6	SPF-Young	2	2	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d2_1201_2	d2_1201_2	1201_2	102.5641026	1201	NA	NA	4/30/2015	6/11/2015	F	NA	NA	hFMT2	CDI	0	cef	no	11	d21	R2_A	hFMT	Rc	HF1	BL6	SPF-Young	2	2	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d2_1201_3	d2_1201_3	1201_3	102.0725389	1201	NA	NA	4/30/2015	6/11/2015	F	NA	NA	hFMT2	CDI	0	cef	no	11	d21	R2_A	hFMT	Rc	HF1	BL6	SPF-Young	2	2	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d2_1201_4	d2_1201_4	1201_4	102.7624309	1201	NA	NA	4/30/2015	6/11/2015	F	NA	NA	hFMT2	CDI	0	cef	no	11	d21	R2_A	hFMT	Rc	HF1	BL6	SPF-Young	2	2	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d2_1202_1	d2_1202_1	1202_1	94.62809917	1202	NA	NA	5/2/2015	6/11/2015	M	NA	NA	hFMT2	CDI	0	cef	no	11	d21	R2_A	hFMT	Rc	HF1	BL6	SPF-Young	2	2	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d2_1202_2	d2_1202_2	1202_2	100.3968254	1202	NA	NA	5/2/2015	6/11/2015	M	NA	NA	hFMT2	CDI	0	cef	no	11	d21	R2_A	hFMT	Rc	HF1	BL6	SPF-Young	2	2	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d2_1202_3	d2_1202_3	1202_3	102.1276596	1202	NA	NA	5/2/2015	6/11/2015	M	NA	NA	hFMT2	CDI	0	cef	no	11	d21	R2_A	hFMT	Rc	HF1	BL6	SPF-Young	2	2	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d2_1202_4	d2_1202_4	1202_4	101.2931034	1202	NA	NA	5/2/2015	6/11/2015	M	NA	NA	hFMT2	CDI	0	cef	no	11	d21	R2_A	hFMT	Rc	HF1	BL6	SPF-Young	2	2	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d2_1203_1	d2_1203_1	1203_1	100	1203	NA	NA	5/3/2015	6/11/2015	F	NA	NA	none	CDI	0	cef	no	11	d21	none	noFMT	Rc	HF1	BL6	SPF-Young	2	2	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d2_1203_2	d2_1203_2	1203_2	100.5649718	1203	NA	NA	5/3/2015	6/11/2015	F	NA	NA	none	CDI	0	cef	no	11	d21	none	noFMT	Rc	HF1	BL6	SPF-Young	2	2	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d2_1203_3	d2_1203_3	1203_3	104.3956044	1203	NA	NA	5/3/2015	6/11/2015	F	NA	NA	none	CDI	0	cef	no	11	d21	none	noFMT	Rc	HF1	BL6	SPF-Young	2	2	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d2_1203_4	d2_1203_4	1203_4	105.9139785	1203	NA	NA	5/3/2015	6/11/2015	F	NA	NA	none	CDI	0	cef	no	11	d21	none	noFMT	Rc	HF1	BL6	SPF-Young	2	2	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d2_1204_1	d2_1204_1	1204_1	101.0204082	1204	NA	NA	5/2/2015	6/11/2015	F	NA	NA	hFMT2	noCDI	NA	cef	no	11	d21	R2_A	hFMT	FMT	HF1	BL6	SPF-Young	2	2	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d2_1204_2	d2_1204_2	1204_2	98.20359281	1204	NA	NA	5/2/2015	6/11/2015	F	NA	NA	hFMT2	noCDI	NA	cef	no	11	d21	R2_A	hFMT	FMT	HF1	BL6	SPF-Young	2	2	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d2_1204_3	d2_1204_3	1204_3	102.1164021	1204	NA	NA	5/2/2015	6/11/2015	F	NA	NA	hFMT2	noCDI	NA	cef	no	11	d21	R2_A	hFMT	FMT	HF1	BL6	SPF-Young	2	2	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d2_1205_1	d2_1205_1	1205_1	103.930131	1205	NA	NA	5/3/2015	6/11/2015	M	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF1	BL6	SPF-Young	2	2	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d2_1205_2	d2_1205_2	1205_2	106.86695280000001	1205	NA	NA	5/3/2015	6/11/2015	M	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF1	BL6	SPF-Young	2	2	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d2_1205_3	d2_1205_3	1205_3	100.4255319	1205	NA	NA	5/3/2015	6/11/2015	M	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF1	BL6	SPF-Young	2	2	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d2_1205_4	d2_1205_4	1205_4	104.8034934	1205	NA	NA	5/3/2015	6/11/2015	M	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF1	BL6	SPF-Young	2	2	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d2_1206_1	d2_1206_1	1206_1	101.6759777	1206	NA	NA	5/4/2015	6/11/2015	F	NA	NA	mFMT1	noCDI	NA	cef	no	11	d21	yWT	mFMT	FMT	HF1	BL6	SPF-Young	2	2	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d2_1206_2	d2_1206_2	1206_2	86.89320388	1206	NA	NA	5/4/2015	6/11/2015	F	NA	NA	mFMT1	noCDI	NA	cef	no	11	d21	yWT	mFMT	FMT	HF1	BL6	SPF-Young	2	2	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d2_1206_3	d2_1206_3	1206_3	79.45205479	1206	NA	NA	5/4/2015	6/11/2015	F	NA	NA	mFMT1	noCDI	NA	cef	no	11	d21	yWT	mFMT	FMT	HF1	BL6	SPF-Young	2	2	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d2_1207_1	d2_1207_1	1207_1	102.9850746	1207	NA	NA	5/7/2015	6/11/2015	M	NA	NA	none	CDI	0	cef	no	11	d21	none	noFMT	Rc	HF1	BL6	SPF-Young	2	2	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d2_1207_2	d2_1207_2	1207_2	98.26839827	1207	NA	NA	5/7/2015	6/11/2015	M	NA	NA	none	CDI	0	cef	no	11	d21	none	noFMT	Rc	HF1	BL6	SPF-Young	2	2	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d2_1207_3	d2_1207_3	1207_3	100.9090909	1207	NA	NA	5/7/2015	6/11/2015	M	NA	NA	none	CDI	0	cef	no	11	d21	none	noFMT	Rc	HF1	BL6	SPF-Young	2	2	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d2_1207_4	d2_1207_4	1207_4	109.0909091	1207	NA	NA	5/7/2015	6/11/2015	M	NA	NA	none	CDI	0	cef	no	11	d21	none	noFMT	Rc	HF1	BL6	SPF-Young	2	2	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d2_1208_1	d2_1208_1	1208_1	103.3519553	1208	NA	NA	5/4/2015	6/11/2015	M	NA	NA	mFMT1	noCDI	NA	cef	no	11	d21	yWT	mFMT	FMT	HF1	BL6	SPF-Young	2	2	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d2_1208_2	d2_1208_2	1208_2	107.2815534	1208	NA	NA	5/4/2015	6/11/2015	M	NA	NA	mFMT1	noCDI	NA	cef	no	11	d21	yWT	mFMT	FMT	HF1	BL6	SPF-Young	2	2	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d2_1208_3	d2_1208_3	1208_3	104.109589	1208	NA	NA	5/4/2015	6/11/2015	M	NA	NA	mFMT1	noCDI	NA	cef	no	11	d21	yWT	mFMT	FMT	HF1	BL6	SPF-Young	2	2	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d2_1209_1	d2_1209_1	1209_1	100.6578947	1209	NA	NA	5/7/2015	6/11/2015	F	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF1	BL6	SPF-Young	2	2	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d2_1209_2	d2_1209_2	1209_2	87.4251497	1209	NA	NA	5/7/2015	6/11/2015	F	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF1	BL6	SPF-Young	2	2	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d2_1209_3	d2_1209_3	1209_3	101.25	1209	NA	NA	5/7/2015	6/11/2015	F	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF1	BL6	SPF-Young	2	2	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d2_1209_4	d2_1209_4	1209_4	102.5316456	1209	NA	NA	5/7/2015	6/11/2015	F	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF1	BL6	SPF-Young	2	2	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d2_1210_1	d2_1210_1	1210_1	101.0928962	1210	NA	NA	5/7/2015	6/11/2015	F	NA	NA	hFMT1	noCDI	NA	cef	no	11	d21	D2_A	hFMT	FMT	HF1	BL6	SPF-Young	2	2	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d2_1210_2	d2_1210_2	1210_2	102.7972028	1210	NA	NA	5/7/2015	6/11/2015	F	NA	NA	hFMT1	noCDI	NA	cef	no	11	d21	D2_A	hFMT	FMT	HF1	BL6	SPF-Young	2	2	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d2_1210_3	d2_1210_3	1210_3	102.3121387	1210	NA	NA	5/7/2015	6/11/2015	F	NA	NA	hFMT1	noCDI	NA	cef	no	11	d21	D2_A	hFMT	FMT	HF1	BL6	SPF-Young	2	2	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d2_1211_1	d2_1211_1	1211_1	103.5502959	1211	NA	NA	5/4/2015	6/11/2015	F	NA	NA	none	noCDI	NA	cef	no	11	d21	none	noFMT	Abx	HF1	BL6	SPF-Young	2	2	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d2_1211_2	d2_1211_2	1211_2	92.39130435	1211	NA	NA	5/4/2015	6/11/2015	F	NA	NA	none	noCDI	NA	cef	no	11	d21	none	noFMT	Abx	HF1	BL6	SPF-Young	2	2	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
