compound	run	Data_Filename	Sample_ID	Sample_Type	Level	Ret_Time	Area	Height	ISTD_Area	ISTD_Height	Area_Ratio	Height_Ratio	Conc	Std_Conc	Deviation	percDev	Accuracy	QC_Check_Results	Mark	Peak_Start	Peak_End	TPlatenum	HETP	meter	Tailing_F	Tailing_F10perc	Resolution	k	Separation_F	Areaperc	Heightperc	USP_Width	Width5perc	Width10perc	Width50perc	Relative_Retention_Time
acetate	2	2016-03-02_008.lcd	STD-0018	Unknown	NA	16.806	74088	3265	NA	NA	NA	NA	9.17213	NA	NA	NA	NA	NA	NA	16.108	17.633	12854.479	11.669	85696.529	1.016	1.031	2.415	1.801	1.145	1.5415	1.7341	0.593	0.784	0.663	0.345	1
acetate	2	2016-03-02_009.lcd	STD-0019	Unknown	NA	16.8	75022	3307	NA	NA	NA	NA	9.28775	NA	NA	NA	NA	NA	NA	16.1	17.617	12851.133	11.672	85674.218	1.014	1.03	2.416	1.8	1.145	1.5382	1.7284	0.593	0.783	0.663	0.345	1
acetate	2	2016-03-02_010.lcd	STD-0010	Unknown	NA	16.807	86383	3791	NA	NA	NA	NA	10.69425	NA	NA	NA	NA	NA	NA	16.067	17.625	12780.024	11.737	85200.158	1.014	1.03	2.417	1.801	1.145	1.7683	1.5783	0.595	0.787	0.666	0.346	1
acetate	2	2016-03-02_011.lcd	STD-0009	Unknown	NA	16.818	167337	7275	NA	NA	NA	NA	20.71638	NA	NA	NA	NA	NA	V	16.067	17.858	12697.854	11.813	84652.363	1.011	1.031	2.402	1.803	1.145	1.7797	1.5827	0.597	0.797	0.671	0.347	1
acetate	2	2016-03-02_012.lcd	STD-0011	Unknown	NA	16.83	44149	1939	NA	NA	NA	NA	5.46567	NA	NA	NA	NA	NA	NA	16.15	17.633	12804.9	11.714	85366	1.015	1.029	2.413	1.805	1.145	1.7469	1.5634	0.595	0.785	0.665	0.346	1
acetate	2	2016-03-02_013.lcd	STD-0012	Unknown	NA	16.84	20928	920	NA	NA	NA	NA	2.59085	NA	NA	NA	NA	NA	NA	16.183	17.517	12837.244	11.685	85581.626	1.009	1.029	2.422	1.807	1.145	1.7382	1.5561	0.595	0.784	0.664	0.346	1
acetate	2	2016-03-02_014.lcd	STD-0013	Unknown	NA	16.841	8215	362	NA	NA	NA	NA	1.01697	NA	NA	NA	NA	NA	NA	16.242	17.408	12878.299	11.648	85855.325	1.003	1.017	2.421	1.807	1.145	1.6904	1.5184	0.594	0.78	0.663	0.346	1
acetate	2	2016-03-02_015.lcd	STD-0014	Unknown	NA	16.856	4380	193	NA	NA	NA	NA	0.54228	NA	NA	NA	NA	NA	NA	16.275	17.383	12674.575	11.835	84497.167	0.994	1.022	2.456	1.809	1.145	1.6315	1.4642	0.599	0.792	0.666	0.347	1
acetate	2	2016-03-02_016.lcd	STD-0015	Unknown	NA	16.865	2040	93	NA	NA	NA	NA	0.2526	NA	NA	NA	NA	NA	NA	16.442	17.4	13241.915	11.328	88279.434	1.06	1.057	2.509	1.811	1.143	1.4396	1.3553	0.586	0.724	0.63	0.342	1
acetate	2	2016-03-02_017.lcd	STD-0016	Unknown	NA	16.891	714	33	NA	NA	NA	NA	0.08836	NA	NA	NA	NA	NA	NA	16.533	17.325	14012.155	10.705	93414.367	1.106	1.037	2.92	1.815	1.152	1.0861	1.0582	0.571	0.717	0.616	0.34	1
acetate	2	2016-03-02_018.lcd	S_D01	Unknown	NA	16.88	105186	4557	NA	NA	NA	NA	13.022	NA	NA	NA	NA	NA	NA	16.108	17.717	12630.974	11.876	84206.492	1.008	1.027	3.377	1.813	1.261	24.1407	22.3111	0.601	0.801	0.675	0.349	1
acetate	2	2016-03-02_019.lcd	S_D02	Unknown	NA	16.884	71021	3105	NA	NA	NA	NA	8.79239	NA	NA	NA	NA	NA	NA	16.142	17.6	12785.976	11.732	85239.84	1.005	1.023	3.07	1.814	1.261	15.4194	12.8855	0.597	0.79	0.669	0.347	1
acetate	2	2016-03-02_020.lcd	S_D03	Unknown	NA	16.843	75634	3319	NA	NA	NA	NA	9.36356	NA	NA	NA	NA	NA	NA	16.108	17.625	12875.888	11.65	85839.254	1.006	1.025	3.246	1.807	1.26	14.7364	12.1049	0.594	0.789	0.666	0.345	1
acetate	2	2016-03-02_021.lcd	S_D04	Unknown	NA	16.732	37312	1663	NA	NA	NA	NA	4.61918	NA	NA	NA	NA	NA	NA	16.017	17.292	12942.546	11.59	86283.642	1.004	1.023	2.441	1.789	1.145	9.2834	7.9568	0.588	0.773	0.656	0.342	1
acetate	2	2016-03-02_022.lcd	S_D05	Unknown	NA	16.663	38573	1721	NA	NA	NA	NA	4.77536	NA	NA	NA	NA	NA	NA	15.975	17.283	12954.593	11.579	86363.951	0.999	1.019	2.496	1.777	1.144	13.7306	11.5077	0.586	0.776	0.657	0.34	1
acetate	2	2016-03-02_023.lcd	S_D06	Unknown	NA	16.619	38141	1703	NA	NA	NA	NA	4.72189	NA	NA	NA	NA	NA	NA	15.883	17.258	12880.199	11.646	85867.996	1.008	1.026	2.864	1.77	1.14	15.7658	13.4691	0.586	0.773	0.655	0.34	1
acetate	2	2016-03-02_024.lcd	S_D07	Unknown	NA	16.596	52950	2345	NA	NA	NA	NA	6.5552	NA	NA	NA	NA	NA	NA	15.825	17.208	12743.321	11.771	84955.474	1.015	1.03	2.573	1.766	1.144	15.8723	13.1932	0.588	0.786	0.661	0.341	1
acetate	2	2016-03-02_025.lcd	S_D08	Unknown	NA	16.554	56280	2514	NA	NA	NA	NA	6.96749	NA	NA	NA	NA	NA	NA	15.842	17.25	12834.424	11.687	85562.825	1.003	1.023	2.932	1.759	1.265	17.3151	15.2018	0.584	0.775	0.655	0.34	1
acetate	2	2016-03-02_026.lcd	S_D09	Unknown	NA	16.549	58583	2595	NA	NA	NA	NA	7.25265	NA	NA	NA	NA	NA	NA	15.858	17.275	12720.996	11.792	84806.638	1.001	1.023	3.812	1.758	1.263	20.5014	17.2717	0.587	0.787	0.662	0.341	1
acetate	2	2016-03-02_027.lcd	S_D10	Unknown	NA	16.513	12473	493	NA	NA	NA	NA	1.54421	NA	NA	NA	NA	NA	V	16.217	17.1	8487.61	17.673	56584.066	NA	NA	NA	1.752	1.03	3.1493	2.1497	0.717	0	0	0.431	1
acetate	2	2016-03-02_028.lcd	S_D11	Unknown	NA	16.486	11473	478	NA	NA	NA	NA	1.4203	NA	NA	NA	NA	NA	V	16.183	17.05	9306.552	16.118	62043.682	NA	NA	NA	1.748	1.031	2.7596	2.0034	0.684	0	0	0.403	1
acetate	2	2016-03-02_029.lcd	S_D12	Unknown	NA	16.581	15054	620	NA	NA	NA	NA	1.86367	NA	NA	NA	NA	NA	V	16.217	17.2	10539.378	14.232	70262.52	NA	NA	NA	1.763	1.036	3.7414	2.8047	0.646	0	0	0.374	1
acetate	2	2016-03-02_030.lcd	S_E01	Unknown	NA	16.564	13107	599	NA	NA	NA	NA	1.62266	NA	NA	NA	NA	NA	NA	15.992	17.092	13124.363	11.429	87495.756	0.982	1.006	4.992	1.761	1.357	3.9729	3.247	0.578	0.749	0.642	0.336	1
acetate	2	2016-03-02_031.lcd	S_E02	Unknown	NA	16.531	14526	660	NA	NA	NA	NA	1.79838	NA	NA	NA	NA	NA	NA	15.95	17.067	12884.848	11.642	85898.987	0.975	1.002	2.163	1.755	1.144	3.7947	2.9733	0.583	0.753	0.645	0.338	1
acetate	2	2016-03-02_032.lcd	S_E03	Unknown	NA	16.523	15780	691	NA	NA	NA	NA	1.95362	NA	NA	NA	NA	NA	NA	15.858	17.033	12566.02	11.937	83773.464	0.984	1.001	2.722	1.754	1.148	3.5778	2.8307	0.59	0.815	0.679	0.343	1
acetate	2	2016-03-02_033.lcd	S_E04	Unknown	NA	16.623	14100	597	NA	NA	NA	NA	1.74559	NA	NA	NA	NA	NA	V	15.817	17.108	12293.652	12.201	81957.677	0.97	0.993	1.876	1.77	1.14	5.0795	3.715	0.6	0.887	0.702	0.347	1
acetate	2	2016-03-02_034.lcd	S_E05	Unknown	NA	16.68	16535	742	NA	NA	NA	NA	2.04709	NA	NA	NA	NA	NA	NA	16.05	17.208	12989.185	11.548	86594.568	0.971	0.998	1.965	1.78	1.142	4.8033	3.8272	0.585	0.763	0.653	0.341	1
acetate	2	2016-03-02_035.lcd	S_E06	Unknown	NA	16.717	14000	592	NA	NA	NA	NA	1.73324	NA	NA	NA	NA	NA	V	15.992	17.2	12238.007	12.257	81586.715	NA	NA	1.801	1.786	1.14	4.3912	3.3125	0.604	0	0.708	0.35	1
acetate	2	2016-03-02_036.lcd	S_E07	Unknown	NA	16.733	16165	733	NA	NA	NA	NA	2.00129	NA	NA	NA	NA	NA	NA	16.117	17.242	13226.205	11.341	88174.703	0.966	0.998	5.073	1.789	1.355	4.526	3.7389	0.582	0.754	0.645	0.339	1
acetate	2	2016-03-02_037.lcd	S_E08	Unknown	NA	16.752	15652	705	NA	NA	NA	NA	1.93767	NA	NA	NA	NA	NA	NA	16.075	17.267	13193.498	11.369	87956.656	0.956	0.988	5.268	1.792	1.354	4.7984	3.9382	0.583	0.762	0.649	0.34	1
acetate	2	2016-03-02_038.lcd	S_E09	Unknown	NA	16.686	16778	766	NA	NA	NA	NA	2.07712	NA	NA	NA	NA	NA	NA	16.083	17.183	13271.713	11.302	88478.089	0.976	1.003	2.016	1.781	1.142	4.4373	3.6517	0.579	0.744	0.638	0.337	1
acetate	2	2016-03-02_039.lcd	S_E10	Unknown	NA	16.652	22358	993	NA	NA	NA	NA	2.76796	NA	NA	NA	NA	NA	NA	15.992	17.308	12797.983	11.721	85319.886	0.998	1.021	2.471	1.775	1.144	9.3261	7.2223	0.589	0.78	0.66	0.342	1
acetate	2	2016-03-02_040.lcd	S_E11	Unknown	NA	16.629	30024	1328	NA	NA	NA	NA	3.71694	NA	NA	NA	NA	NA	NA	15.925	17.333	12762.917	11.753	85086.112	1	1.02	2.425	1.772	1.145	11.0368	8.7246	0.589	0.787	0.663	0.342	1
acetate	2	2016-03-02_041.lcd	S_E12	Unknown	NA	16.593	33406	1472	NA	NA	NA	NA	4.13564	NA	NA	NA	NA	NA	NA	15.883	17.375	12711.054	11.801	84740.362	1	1.018	2.304	1.766	1.143	11.2813	8.861	0.589	0.794	0.666	0.342	1
acetate	2	2016-03-02_042.lcd	S_F01	Unknown	NA	16.605	49807	2214	NA	NA	NA	NA	6.1661	NA	NA	NA	NA	NA	NA	15.858	17.3	12853.129	11.67	85687.53	0.998	1.018	4.174	1.768	1.264	14.7635	11.607	0.586	0.785	0.66	0.34	1
acetate	2	2016-03-02_043.lcd	S_F02	Unknown	NA	16.608	10498	460	NA	NA	NA	NA	1.29972	NA	NA	NA	NA	NA	NA	15.983	17.258	12520.643	11.98	83470.954	0.973	1.002	4.98	1.768	1.356	3.9666	2.9739	0.594	0.808	0.677	0.345	1
acetate	2	2016-03-02_044.lcd	S_F03	Unknown	NA	16.615	8113	363	NA	NA	NA	NA	1.00437	NA	NA	NA	NA	NA	NA	16.05	17.217	12773.087	11.743	85153.914	0.987	1.007	4.975	1.769	1.356	3.3471	2.5981	0.588	0.779	0.661	0.341	1
acetate	2	2016-03-02_045.lcd	S_F04	Unknown	NA	16.605	21301	914	NA	NA	NA	NA	2.6371000000000002	NA	NA	NA	NA	NA	NA	15.908	17.158	12381.76	12.115	82545.066	1.006	1.011	2.363	1.767	1.144	5.5539	4.3245	0.597	0.851	0.694	0.346	1
acetate	2	2016-03-02_046.lcd	S_F05	Unknown	NA	16.602	16142	683	NA	NA	NA	NA	1.9984	NA	NA	NA	NA	NA	NA	15.808	17.1	12235.75	12.259	81571.667	0.947	0.977	2.083	1.767	1.137	4.1248	3.0938	0.6	0.894	0.713	0.348	1
acetate	2	2016-03-02_047.lcd	S_F06	Unknown	NA	16.608	28464	1228	NA	NA	NA	NA	3.5238	NA	NA	NA	NA	NA	NA	15.933	17.175	12457.468	12.041	83049.784	1.008	1.018	2.382	1.768	1.145	6.6327	5.3079	0.595	0.837	0.687	0.345	1
acetate	2	2016-03-02_048.lcd	S_F07	Unknown	NA	16.61	26963	1192	NA	NA	NA	NA	3.33803	NA	NA	NA	NA	NA	NA	15.933	17.3	12717.204	11.795	84781.358	0.996	1.015	2.35	1.768	1.138	11.4522	9.0175	0.589	0.789	0.665	0.342	1
acetate	2	2016-03-02_049.lcd	S_F08	Unknown	NA	16.613	21656	955	NA	NA	NA	NA	2.681	NA	NA	NA	NA	NA	NA	15.917	17.3	12728.176	11.785	84854.507	0.999	1.019	2.402	1.769	1.144	8.2271	6.4372	0.589	0.795	0.667	0.342	1
acetate	2	2016-03-02_050.lcd	S_F09	Unknown	NA	16.605	28532	1262	NA	NA	NA	NA	3.53224	NA	NA	NA	NA	NA	NA	15.883	17.258	12785.344	11.732	85235.627	0.995	1.015	4.017	1.767	1.264	11.8092	8.9749	0.587	0.79	0.664	0.341	1
acetate	2	2016-03-02_051.lcd	S_F10	Unknown	NA	16.601	20786	908	NA	NA	NA	NA	2.57326	NA	NA	NA	NA	NA	NA	15.9	17.392	12629.489	11.877	84196.596	0.991	1.016	2.404	1.767	1.143	8.5299	6.4769	0.591	0.813	0.675	0.343	1
acetate	2	2016-03-02_052.lcd	S_F11	Unknown	NA	16.597	46233	2052	NA	NA	NA	NA	5.72362	NA	NA	NA	NA	NA	NA	15.792	17.267	12806.53	11.713	85376.87	0.995	1.017	2.208	1.766	1.139	13.2405	10.4547	0.587	0.786	0.661	0.34	1
acetate	2	2016-03-02_053.lcd	S_F12	Unknown	NA	16.602	43461	1910	NA	NA	NA	NA	5.38054	NA	NA	NA	NA	NA	NA	15.842	17.408	12705.522	11.806	84703.483	0.995	1.016	2.479	1.767	1.143	13.2247	10.2379	0.589	0.799	0.669	0.342	1
propionate	2	2016-03-02_061.lcd	STD-0016	Standard	1	19.629	1627	86	NA	NA	NA	NA	0.12943	0.1	0.02943	29.43	129.4	NA	NA	19.375	19.958	23023.896	6.515	153492.639	1.172	1.171	5.562	2.271	1.282	2.5615	2.7698	0.517	0.53	0.494	0.308	1.18
propionate	2	2016-03-02_060.lcd	STD-0015	Standard	2	19.652	3373	154	NA	NA	NA	NA	0.26829	0.25	0.01829	7.32	107.3	NA	NA	19.35	19.95	15465.243	9.699	103101.622	NA	NA	5.066	2.275	1.283	2.4286	2.2577	0.632	0	0	0.373	1.181
propionate	2	2016-03-02_059.lcd	STD-0014	Standard	3	19.69	6672	284	NA	NA	NA	NA	0.53077	0.5	0.03077	6.15	106.2	NA	NA	19.367	20.042	14819.478	10.122	98796.519	NA	NA	4.899	2.282	1.281	2.5372	2.1846	0.647	0	0	0.385	1.18
propionate	2	2016-03-02_058.lcd	STD-0013	Standard	4	19.729	11320	474	NA	NA	NA	NA	0.90052	1	-0.09948	-9.95	90.1	NA	NA	19.367	20.125	14799.214	10.136	98661.43	NA	NA	4.866	2.288	1.28	2.374	2.0229	0.649	0	0	0.381	1.18
propionate	2	2016-03-02_057.lcd	STD-0012	Standard	5	19.778	24899	1048	NA	NA	NA	NA	1.9807	2.5	-0.5193	-20.77	79.2	NA	NA	19.392	20.225	15296.622	9.806	101977.478	NA	NA	4.904	2.296	1.28	2.1382	1.835	0.64	0	0.696	0.376	1.18
propionate	2	2016-03-02_056.lcd	STD-0011	Standard	6	19.727	56096	2255	NA	NA	NA	NA	4.46237	5	-0.53763	-10.75	89.2	NA	V	19.225	20.225	14246.197	10.529	94974.648	NA	NA	4.806	2.288	1.28	2.2529	1.8412	0.661	0	0.726	0.387	1.179
propionate	2	2016-03-02_055.lcd	STD-0010	Standard	7	19.638	113819	4410	NA	NA	NA	NA	9.0541	10	-0.9459	-9.46	90.5	NA	NA	18.717	20.158	13615.972	11.016	90773.146	1.093	1.061	4.729	2.273	1.28	2.3841	1.8788	0.673	0.924	0.75	0.393	1.179
propionate	2	2016-03-02_054.lcd	STD-0009	Standard	8	19.545	226596	8648	NA	NA	NA	NA	18.02538	20	-1.97462	-9.87	90.1	NA	NA	18.592	20.108	13230.731	11.337	88204.873	1.025	1.038	4.675	2.257	1.28	2.4808	1.9234	0.68	0.921	0.764	0.396	1.179
propionate	2	2016-03-02_001.lcd	BLANK	Control	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
propionate	2	2016-03-02_002.lcd	STD-0017	Unknown	NA	19.532	105650	3125	NA	NA	NA	NA	8.40429	NA	NA	NA	NA	NA	NA	18.617	20.142	8146.054	18.414	54307.026	NA	NA	3.664	2.255	1.28	2.1619	1.6596	0.866	0	0	0.503	1.179
propionate	2	2016-03-02_003.lcd	STD-0018	Unknown	NA	19.643	95285	2853	NA	NA	NA	NA	7.57981	NA	NA	NA	NA	NA	NA	18.75	20.292	8577.199	17.488	57181.324	NA	NA	3.719	2.274	1.28	2.0208	1.9638	0.848	0	0	0.492	1.179
propionate	2	2016-03-02_004.lcd	STD-0019	Unknown	NA	19.722	98522	2934	NA	NA	NA	NA	7.8373	NA	NA	NA	NA	NA	NA	18.767	20.358	8547.471	17.549	56983.142	NA	NA	3.724	2.287	1.28	2.0525	1.987	0.853	0	0	0.496	1.179
propionate	2	2016-03-02_005.lcd	STD-0010	Unknown	NA	19.77	104194	3088	NA	NA	NA	NA	8.28843	NA	NA	NA	NA	NA	NA	18.867	20.408	8511.881	17.622	56745.877	NA	NA	3.726	2.295	1.279	2.1495	1.6689	0.857	0	0	0.498	1.179
propionate	2	2016-03-02_006.lcd	BLANK	Unknown	NA	19.772	1409	68	NA	NA	NA	NA	0.11207	NA	NA	NA	NA	NA	NA	19.492	20.092	21606.796	6.942	144045.307	1.125	1.139	NA	2.295	0	7.0358	7.9846	0.538	0.553	0.522	0.338	NA
propionate	2	2016-03-02_007.lcd	STD-0017	Unknown	NA	19.787	120849	4605	NA	NA	NA	NA	9.61337	NA	NA	NA	NA	NA	NA	18.867	20.325	13265.372	11.308	88435.815	1.1	1.066	4.7	2.298	1.279	2.4241	1.8748	0.687	0.922	0.761	0.401	1.179
propionate	2	2016-03-02_008.lcd	STD-0018	Unknown	NA	19.82	108481	4211	NA	NA	NA	NA	8.62953	NA	NA	NA	NA	NA	NA	18.908	20.358	13719.607	10.933	91464.05	1.098	1.073	4.748	2.303	1.279	2.257	2.2365	0.677	0.88	0.742	0.396	1.179
propionate	2	2016-03-02_009.lcd	STD-0019	Unknown	NA	19.81	112915	4368	NA	NA	NA	NA	8.98219	NA	NA	NA	NA	NA	NA	18.917	20.342	13559.681	11.062	90397.875	1.107	1.073	2.128	2.302	1.103	2.3151	2.2825	0.68	0.889	0.746	0.398	1.179
propionate	2	2016-03-02_010.lcd	STD-0010	Unknown	NA	19.822	116969	4520	NA	NA	NA	NA	9.30469	NA	NA	NA	NA	NA	NA	18.883	20.358	13483.127	11.125	89887.515	NA	NA	4.72	2.304	1.279	2.3944	1.8821	0.683	0	0.748	0.399	1.179
propionate	2	2016-03-02_011.lcd	STD-0009	Unknown	NA	19.83	234231	8781	NA	NA	NA	NA	18.63275	NA	NA	NA	NA	NA	NA	18.833	20.392	13027.8	11.514	86852.002	1.043	1.047	4.662	2.305	1.278	2.4911	1.9102	0.695	0.928	0.776	0.405	1.179
propionate	2	2016-03-02_012.lcd	STD-0011	Unknown	NA	19.851	57726	2282	NA	NA	NA	NA	4.59203	NA	NA	NA	NA	NA	NA	19.317	20.342	13884.814	10.803	92565.426	NA	NA	4.762	2.308	1.279	2.2841	1.8404	0.674	0	0.739	0.395	1.18
propionate	2	2016-03-02_013.lcd	STD-0012	Unknown	NA	19.864	24956	1060	NA	NA	NA	NA	1.98519	NA	NA	NA	NA	NA	NA	19.467	20.308	15513.875	9.669	103425.835	1.175	1.127	4.908	2.311	1.279	2.0727	1.7926	0.638	0.757	0.662	0.376	1.18
propionate	2	2016-03-02_014.lcd	STD-0013	Unknown	NA	19.869	11334	473	NA	NA	NA	NA	0.90162	NA	NA	NA	NA	NA	NA	19.508	20.275	14919.76	10.054	99465.066	NA	NA	4.867	2.311	1.279	2.3323	1.9816	0.651	0	0	0.384	1.18
propionate	2	2016-03-02_015.lcd	STD-0014	Unknown	NA	19.888	6684	286	NA	NA	NA	NA	0.53174	NA	NA	NA	NA	NA	NA	19.55	20.258	15303.072	9.802	102020.479	NA	NA	4.883	2.315	1.279	2.4898	2.1708	0.643	0	0	0.38	1.18
propionate	2	2016-03-02_016.lcd	STD-0015	Unknown	NA	19.903	3352	154	NA	NA	NA	NA	0.26668	NA	NA	NA	NA	NA	NA	19.592	20.208	17183.958	8.729	114559.719	NA	NA	5.091	2.317	1.28	2.3654	2.2333	0.607	0	0	0.363	1.18
propionate	2	2016-03-02_017.lcd	STD-0016	Unknown	NA	19.876	1740	94	NA	NA	NA	NA	0.13845	NA	NA	NA	NA	NA	NA	19.608	20.158	24610.28	6.095	164068.535	1.085	1.101	5.54	2.313	1.274	2.6485	2.9785	0.507	0.503	0.477	0.311	1.177
propionate	2	2016-03-02_018.lcd	S_D01	Unknown	NA	19.914	30212	1163	NA	NA	NA	NA	2.40335	NA	NA	NA	NA	NA	NA	19.467	20.375	13325.597	11.257	88837.312	NA	NA	1.031	2.319	1.056	6.9339	5.6962	0.69	0	0	0.403	1.18
propionate	2	2016-03-02_019.lcd	S_D02	Unknown	NA	19.92	22769	900	NA	NA	NA	NA	1.81122	NA	NA	NA	NA	NA	NA	19.508	20.358	13844.054	10.835	92293.696	NA	NA	4.763	2.32	1.279	4.9433	3.7365	0.677	0	0	0.397	1.18
propionate	2	2016-03-02_020.lcd	S_D03	Unknown	NA	19.86	28354	1145	NA	NA	NA	NA	2.25548	NA	NA	NA	NA	NA	NA	19.442	20.325	14328.054	10.469	95520.36	NA	NA	1.039	2.31	1.057	5.5243	4.1758	0.664	0	0.746	0.389	1.179
propionate	2	2016-03-02_021.lcd	S_D04	Unknown	NA	19.74	6760	274	NA	NA	NA	NA	0.53777	NA	NA	NA	NA	NA	NA	19.392	20.108	13345.01	11.24	88966.734	NA	NA	2.864	2.29	1.164	1.682	1.3112	0.684	0	0	0.402	1.18
propionate	2	2016-03-02_022.lcd	S_D05	Unknown	NA	19.66	16794	670	NA	NA	NA	NA	1.33597	NA	NA	NA	NA	NA	NA	19.283	20.075	13552.611	11.068	90350.74	NA	NA	0.962	2.277	1.053	5.9782	4.4821	0.676	0	0	0.396	1.18
propionate	2	2016-03-02_023.lcd	S_D06	Unknown	NA	19.62	11522	464	NA	NA	NA	NA	0.91659	NA	NA	NA	NA	NA	NA	19.258	20.008	13385.523	11.206	89236.823	NA	NA	4.748	2.27	1.283	4.7629	3.6664	0.678	0	0	0.398	1.181
propionate	2	2016-03-02_024.lcd	S_D07	Unknown	NA	19.571	36322	1414	NA	NA	NA	NA	2.88932	NA	NA	NA	NA	NA	NA	18.708	20.042	14013.877	10.704	93425.844	NA	NA	2.86	2.262	1.167	10.8878	7.956	0.661	0	0.756	0.386	1.179
propionate	2	2016-03-02_025.lcd	S_D08	Unknown	NA	19.524	37244	1400	NA	NA	NA	NA	2.9627	NA	NA	NA	NA	NA	NA	18.317	19.992	13811.352	10.861	92075.678	NA	NA	3.151	2.254	1.161	11.4585	8.4645	0.665	0	0.798	0.388	1.179
propionate	2	2016-03-02_026.lcd	S_D09	Unknown	NA	19.518	31116	1169	NA	NA	NA	NA	2.47523	NA	NA	NA	NA	NA	NA	18.45	19.983	13882.206	10.805	92548.039	NA	NA	4.752	2.253	1.281	10.8891	7.7778	0.663	0	0	0.386	1.179
propionate	2	2016-03-02_027.lcd	S_D10	Unknown	NA	19.508	1724	142	NA	NA	NA	NA	0.13712	NA	NA	NA	NA	NA	V	19.508	19.833	46355.797	3.236	309038.646	NA	NA	0.046	2.251	1.006	0.4352	0.6214	0.362	0	0	0	1.181
propionate	2	2016-03-02_028.lcd	S_D11	Unknown	NA	19.419	1792	87	NA	NA	NA	NA	0.14255	NA	NA	NA	NA	NA	V	19.325	19.792	384.948	389.663	2566.322	NA	NA	0.164	2.236	1.029	0.431	0.3633	3.959	0	0	0	1.178
propionate	2	2016-03-02_029.lcd	S_D12	Unknown	NA	19.626	1529	89	NA	NA	NA	NA	0.12162	NA	NA	NA	NA	NA	V	19.517	19.825	1693.003	88.6	11286.689	NA	NA	NA	2.271	1.009	0.38	0.4036	1.908	0	0	0	1.184
propionate	2	2016-03-02_030.lcd	S_E01	Unknown	NA	19.618	1257	85	NA	NA	NA	NA	0.09996	NA	NA	NA	NA	Quant.Range(Low)	V	19.55	19.808	1682.943	89.13	11219.621	NA	NA	NA	2.27	1.006	0.3809	0.459	1.913	0	0	0	1.184
propionate	2	2016-03-02_031.lcd	S_E02	Unknown	NA	19.533	2367	252	NA	NA	NA	NA	0.18827	NA	NA	NA	NA	NA	V	19.533	19.85	82596.336	1.816	550642.238	NA	NA	0.13	2.256	1.008	0.6182	1.1356	0.272	0	0	0	1.182
propionate	2	2016-03-02_032.lcd	S_E03	Unknown	NA	19.475	3250	138	NA	NA	NA	NA	0.25856	NA	NA	NA	NA	NA	V	19.283	19.825	7335.453	20.449	48903.023	NA	NA	0.482	2.246	1.031	0.7369	0.5672	0.91	0	0	0	1.179
propionate	2	2016-03-02_033.lcd	S_E04	Unknown	NA	19.669	1855	86	NA	NA	NA	NA	0.14755	NA	NA	NA	NA	NA	NA	19.392	19.95	13278.136	11.297	88520.908	NA	NA	2.756	2.278	1.173	0.6682	0.533	0.683	0	0	0.389	1.183
propionate	2	2016-03-02_034.lcd	S_E05	Unknown	NA	19.749	2792	125	NA	NA	NA	NA	0.22209	NA	NA	NA	NA	NA	NA	19.45	19.95	3711.755	40.412	24745.035	NA	NA	1.989	2.292	1.172	0.811	0.6447	1.297	0	0	0	1.184
propionate	2	2016-03-02_035.lcd	S_E06	Unknown	NA	19.817	1224	100	NA	NA	NA	NA	0.09735	NA	NA	NA	NA	Quant.Range(Low)	NA	19.467	19.825	NA	NA	0	NA	NA	NA	2.303	1.174	0.3839	0.5578	0	0	0	0	1.185
propionate	2	2016-03-02_036.lcd	S_E07	Unknown	NA	19.825	1454	125	NA	NA	NA	NA	0.11567	NA	NA	NA	NA	NA	NA	19.483	19.833	NA	NA	0	NA	NA	NA	2.304	1.047	0.4071	0.6358	0	0	0	0	1.185
propionate	2	2016-03-02_037.lcd	S_E08	Unknown	NA	19.883	1997	149	NA	NA	NA	NA	0.15884	NA	NA	NA	NA	NA	NA	19.5	19.892	NA	NA	0	NA	NA	NA	2.314	1.175	0.6122	0.8328	0	0	0	0	1.187
propionate	2	2016-03-02_038.lcd	S_E09	Unknown	NA	19.844	2669	127	NA	NA	NA	NA	0.21229	NA	NA	NA	NA	NA	NA	19.417	19.925	NA	NA	0	NA	NA	NA	2.307	1.054	0.7058	0.6035	0	0	0	0	1.189
propionate	2	2016-03-02_039.lcd	S_E10	Unknown	NA	19.654	9975	409	NA	NA	NA	NA	0.79352	NA	NA	NA	NA	NA	NA	19.292	20.042	14091.87	10.644	93945.797	NA	NA	4.799	2.276	1.282	4.1609	2.9772	0.662	0	0	0.389	1.18
propionate	2	2016-03-02_040.lcd	S_E11	Unknown	NA	19.619	11923	499	NA	NA	NA	NA	0.94849000000000006	NA	NA	NA	NA	NA	NA	19.25	20.025	15054.775	9.964	100365.168	NA	NA	0.951	2.27	1.055	4.383	3.2789	0.64	0	0	0.376	1.18
propionate	2	2016-03-02_041.lcd	S_E12	Unknown	NA	19.583	12557	530	NA	NA	NA	NA	0.99893	NA	NA	NA	NA	NA	NA	19.217	19.983	15250.673	9.836	101671.153	NA	NA	0.958	2.264	1.056	4.2407	3.189	0.634	0	0	0.374	1.18
