compound	run	Data_Filename	Sample_ID	Sample_Type	Level	Ret_Time	Area	Height	ISTD_Area	ISTD_Height	Area_Ratio	Height_Ratio	Conc	Std_Conc	Deviation	percDev	Accuracy	QC_Check_Results	Mark	Peak_Start	Peak_End	TPlatenum	HETP	meter	Tailing_F	Tailing_F10perc	Resolution	k	Separation_F	Areaperc	Heightperc	USP_Width	Width5perc	Width10perc	Width50perc	Relative_Retention_Time
methanol	1	2016-02-29_051.lcd	STD-0013	Standard	4	21.204	19113	565	NA	NA	NA	NA	0.32245	1	-0.67755	-67.75	32.2	NA	NA	20.725	22.725	10373.157	14.46	69154.381	NA	NA	1.127	1.736	1.069	3.8626	3.0971	0.833	0	1.116	0.484	1.23
methanol	1	2016-02-29_050.lcd	STD-0012	Standard	5	21.172	22247	622	NA	NA	NA	NA	0.37533	2.5	-2.12467	-84.99	15	NA	NA	20.8	22.575	8635.08	17.371	57567.2	NA	NA	0.968	1.736	1.068	1.666	1.2909	0.911	0	0	0.531	1.23
methanol	1	2016-02-29_049.lcd	STD-0011	Standard	6	21.154	24007	680	NA	NA	NA	NA	0.40502	5	-4.59498	-91.9	8.1	NA	V	20.875	22.6	5857.178	25.61	39047.851	NA	NA	0.846	49.929	1.043	0.9304	0.7342	1.106	0	0	0	1.229
methanol	1	2016-02-29_001.lcd	BLANK	Control	0	21.108	27518	682	NA	NA	NA	NA	0.46425	NA	NA	NA	NA	NA	NA	20	22.3	8120.248	18.472	54134.988	0.978	0.951	NA	0	0	100	100	0.937	1.788	1.433	0.54	NA
methanol	1	2016-02-29_002.lcd	STD-0009	Unknown	NA	21.008	26520	751	NA	NA	NA	NA	0.44741	NA	NA	NA	NA	NA	NA	20.95	23.225	NA	NA	0	NA	NA	NA	1.725	1.064	0.2341	0.1785	0	0	0	0	1.226
methanol	1	2016-02-29_003.lcd	STD-0010	Unknown	NA	21.126	9067	377	NA	NA	NA	NA	0.15297	NA	NA	NA	NA	NA	NA	20.925	21.625	11772.039	12.742	78480.258	NA	NA	1.097	1.738	1.072	0.1316	0.1449	0.779	0	0	0	1.231
methanol	1	2016-02-29_004.lcd	STD-0011	Unknown	NA	21.146	28979	728	NA	NA	NA	NA	0.4889	NA	NA	NA	NA	NA	V	20.8	23.225	6356.51	23.598	42376.733	NA	NA	0.89	1.738	1.07	0.8838	0.5898	1.061	0	0	0	1.231
methanol	1	2016-02-29_005.lcd	STD-0012	Unknown	NA	21.147	16115	540	NA	NA	NA	NA	0.27188	NA	NA	NA	NA	NA	NA	20.8	21.95	10806.936	13.88	72046.238	NA	NA	1.076	1.739	1.071	0.8061	0.7108	0.814	0	0	0.471	1.231
methanol	1	2016-02-29_006.lcd	STD-0013	Unknown	NA	21.135	15773	510	NA	NA	NA	NA	0.26611	NA	NA	NA	NA	NA	NA	20.725	22.05	10577.831	14.181	70518.87	NA	NA	1.084	1.739	1.07	1.9045	1.6095	0.822	0	0	0.475	1.231
methanol	1	2016-02-29_007.lcd	STD-0014	Unknown	NA	21.16	15370	507	NA	NA	NA	NA	0.25931	NA	NA	NA	NA	NA	NA	20.675	22.1	10878.39	13.789	72522.601	1.294	1.261	1.133	1.739	1.07	4.5051	3.8498	0.812	1.013	0.889	0.47	1.232
methanol	1	2016-02-29_008.lcd	STD-0015	Unknown	NA	21.171	18594	570	NA	NA	NA	NA	0.31369	NA	NA	NA	NA	NA	NA	20.6	22.625	10242.588	14.645	68283.921	1.281	1.239	1.216	1.737	1.068	11.7196	9.3409	0.837	1.139	0.96	0.486	1.231
methanol	1	2016-02-29_009.lcd	STD-0016	Unknown	NA	21.175	19824	600	NA	NA	NA	NA	0.33444	NA	NA	NA	NA	NA	NA	20.675	22.6	9947.332	15.079	66315.545	1.346	1.274	0.861	1.732	1.064	26.0105	21.0797	0.849	1.152	0.974	0.494	1.23
methanol	1	2016-02-29_010.lcd	S_A01	Unknown	NA	21.186	19987	562	NA	NA	NA	NA	0.3372	NA	NA	NA	NA	NA	NA	20.625	22.3	9100.287	16.483	60668.577	1.432	1.417	1.27	1.482	1.076	7.9544	5.0686	0.888	1.306	1.128	0.52	1.234
methanol	1	2016-02-29_011.lcd	S_A02	Unknown	NA	21.202	20578	580	NA	NA	NA	NA	0.34717	NA	NA	NA	NA	NA	NA	20.575	22.375	9241.626	16.231	61610.843	1.378	1.371	1.163	1.482	1.076	8.2029	5.1902	0.882	1.305	1.121	0.514	1.234
methanol	1	2016-02-29_012.lcd	S_A03	Unknown	NA	21.199	20453	577	NA	NA	NA	NA	0.34506	NA	NA	NA	NA	NA	NA	20.6	22.375	9391.475	15.972	62609.831	1.406	1.393	1.359	1.483	1.077	8.8447	5.6175	0.875	1.319	1.129	0.512	1.236
methanol	1	2016-02-29_013.lcd	S_A04	Unknown	NA	21.189	19060	510	NA	NA	NA	NA	0.32156	NA	NA	NA	NA	NA	V	20.725	22.45	8670.032	17.301	57800.214	NA	NA	0.821	1.327	1.08	6.2858	3.9088	0.91	0	0	0.527	1.231
methanol	1	2016-02-29_014.lcd	S_A05	Unknown	NA	21.177	25229	563	NA	NA	NA	NA	0.42563	NA	NA	NA	NA	NA	V	20.725	22.425	7172.267	20.914	47815.115	NA	NA	0.792	1.323	1.076	6.392	3.3909	1	0	0	0.586	1.231
methanol	1	2016-02-29_015.lcd	S_A06	Unknown	NA	21.182	21680	549	NA	NA	NA	NA	0.36576	NA	NA	NA	NA	NA	V	20.7	22.425	8405.367	17.846	56035.779	NA	NA	0.938	13.394	1.047	5.9539	3.5228	0.924	0	0	0.533	1.231
methanol	1	2016-02-29_016.lcd	S_A07	Unknown	NA	21.208	17964	499	NA	NA	NA	NA	0.30307	NA	NA	NA	NA	NA	NA	20.625	22.275	9196.592	16.31	61310.612	1.496	1.482	1.424	11.943	1.051	6.7006	4.111	0.885	1.316	1.161	0.522	1.233
methanol	1	2016-02-29_017.lcd	S_A08	Unknown	NA	21.203	28732	761	NA	NA	NA	NA	0.48474	NA	NA	NA	NA	NA	V	20.5	22.325	8559.76	17.524	57065.068	1.322	1.393	0.645	1.488	1.071	11.5342	6.5004	0.917	1.436	1.223	0.533	1.233
methanol	1	2016-02-29_018.lcd	S_A09	Unknown	NA	21.195	23352	639	NA	NA	NA	NA	0.39397	NA	NA	NA	NA	NA	NA	20.5	22.35	8996.976	16.672	59979.84	1.406	1.424	1.436	1.483	1.077	8.066	5.0283	0.894	1.37	1.181	0.521	1.235
methanol	1	2016-02-29_019.lcd	S_A10	Unknown	NA	21.192	20528	592	NA	NA	NA	NA	0.34632	NA	NA	NA	NA	NA	NA	20.675	22.375	9568.921	15.676	63792.805	1.463	1.417	1.401	1.33	1.08	7.1087	4.8774	0.867	1.28	1.101	0.505	1.232
methanol	1	2016-02-29_020.lcd	S_A11	Unknown	NA	21.191	19591	550	NA	NA	NA	NA	0.33051	NA	NA	NA	NA	NA	NA	20.475	22.325	9397.23	15.962	62648.2	1.431	1.416	2	1.329	1.078	5.2767	3.5264	0.874	1.332	1.147	0.512	1.233
methanol	1	2016-02-29_021.lcd	S_A12	Unknown	NA	21.195	18001	510	NA	NA	NA	NA	0.30368	NA	NA	NA	NA	NA	NA	20.475	22.325	9363.409	16.02	62422.726	1.416	1.398	1.524	1.331	1.083	5.1603	3.5052	0.876	1.327	1.132	0.507	1.232
methanol	1	2016-02-29_022.lcd	S_B01	Unknown	NA	21.217	20982	579	NA	NA	NA	NA	0.35399	NA	NA	NA	NA	NA	NA	20.5	22.4	8977.163	16.709	59847.755	1.426	1.421	1.444	1.332	1.084	10.299	6.1583	0.896	1.353	1.162	0.523	1.233
methanol	1	2016-02-29_023.lcd	S_B02	Unknown	NA	21.23	21828	601	NA	NA	NA	NA	0.36826	NA	NA	NA	NA	NA	NA	20.675	22.55	8838.331	16.972	58922.208	1.462	1.424	1.324	1.33	1.076	8.997	5.4319	0.903	1.351	1.161	0.524	1.235
methanol	1	2016-02-29_024.lcd	S_B03	Unknown	NA	21.129	20111	544	NA	NA	NA	NA	0.33929	NA	NA	NA	NA	NA	NA	20.675	22.275	8526.744	17.592	56844.957	NA	NA	NA	1.326	1.037	0	0	0.915	0	0	0.529	1.232
methanol	1	2016-02-29_025.lcd	S_B04	Unknown	NA	20.924	20995	607	NA	NA	NA	NA	0.35421	NA	NA	NA	NA	NA	V	20.575	22.075	8122.681	18.467	54151.204	NA	NA	0.981	1.321	1.079	4.2742000000000004	3.2085	0.929	0	0	0.554	1.231
methanol	1	2016-02-29_026.lcd	S_B05	Unknown	NA	20.826	20369	594	NA	NA	NA	NA	0.34364	NA	NA	NA	NA	NA	V	20.475	21.95	8228.309	18.23	54855.395	NA	NA	1.009	25.565	1.046	6.4367	4.8358	0.918	0	0	0.534	1.232
methanol	1	2016-02-29_027.lcd	STD-0009	Unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
methanol	1	2016-02-29_028.lcd	STD-0010	Unknown	NA	20.718	33191	843	NA	NA	NA	NA	0.55996	NA	NA	NA	NA	NA	SV	20.5	23	3251.757	46.129	21678.377	NA	NA	0.737	1.736	1.071	0.6469	0.4371	1.453	0	0	0	1.231
methanol	1	2016-02-29_029.lcd	STD-0016	Unknown	NA	20.681	21699	632	NA	NA	NA	NA	0.36608	NA	NA	NA	NA	NA	NA	20.175	22.075	9817.925	15.278	65452.833	1.432	1.356	0.832	1.728	1.064	27.1249	22.8701	0.835	1.332	1.099	0.486	1.232
methanol	1	2016-02-29_030.lcd	S_B06	Unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
methanol	1	2016-02-29_031.lcd	S_B07	Unknown	NA	20.662	20905	610	NA	NA	NA	NA	0.35269	NA	NA	NA	NA	NA	V	20.35	21.8	7039.954	21.307	46933.028	NA	NA	0.957	1.324	1.082	5.2703	3.8967	0.985	0	0	0	1.232
methanol	1	2016-02-29_032.lcd	S_B08	Unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
methanol	1	2016-02-29_033.lcd	S_B09	Unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
methanol	1	2016-02-29_034.lcd	S_B10	Unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
methanol	1	2016-02-29_035.lcd	S_B11	Unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
methanol	1	2016-02-29_036.lcd	S_B12	Unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
methanol	1	2016-02-29_037.lcd	S_C01	Unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
methanol	1	2016-02-29_038.lcd	S_C02	Unknown	NA	20.688	21569	579	NA	NA	NA	NA	0.36389	NA	NA	NA	NA	NA	V	20.225	21.9	8665.971	17.309	57773.138	NA	NA	1.021	1.327	1.081	6.9574	4.4207	0.889	0	0	0.513	1.234
methanol	1	2016-02-29_039.lcd	S_C03	Unknown	NA	20.775	20830	583	NA	NA	NA	NA	0.35142	NA	NA	NA	NA	NA	V	20.375	21.9	8524.25	17.597	56828.333	NA	NA	1.022	1.325	1.081	5.7261	4.0174	0.9	0	0	0.52	1.233
methanol	1	2016-02-29_040.lcd	S_C04	Unknown	NA	20.853	21792	586	NA	NA	NA	NA	0.36766	NA	NA	NA	NA	NA	V	20.425	22.025	8144.718	18.417	54298.122	NA	NA	0.972	1.322	1.08	6.9626	4.3024	0.924	0	0	0.532	1.232
methanol	1	2016-02-29_041.lcd	S_C05	Unknown	NA	20.924	19447	540	NA	NA	NA	NA	0.32809	NA	NA	NA	NA	NA	V	20.525	22.15	8939.136	16.78	59594.237	NA	NA	1.016	1.315	1.079	3.9075	2.587	0.885	0	0	0.512	1.232
methanol	1	2016-02-29_042.lcd	S_C06	Unknown	NA	20.977	19281	534	NA	NA	NA	NA	0.32528	NA	NA	NA	NA	NA	V	20.6	22.225	8242.526	18.198	54950.172	NA	NA	0.97	1.316	1.079	3.8276	2.5851	0.924	0	0	0.534	1.231
methanol	1	2016-02-29_043.lcd	S_C07	Unknown	NA	21.018	27600	651	NA	NA	NA	NA	0.46563	NA	NA	NA	NA	NA	V	20.5	22.4	8130.938	18.448	54206.257	NA	NA	0.811	22.488	1.044	10.8929	5.8799	0.932	0	0	0.543	1.231
methanol	1	2016-02-29_044.lcd	S_C08	Unknown	NA	21.041	19088	530	NA	NA	NA	NA	0.32204	NA	NA	NA	NA	NA	V	20.7	22.25	7760.096	19.33	51733.973	NA	NA	0.941	1.313	1.078	3.4961	2.3514	0.955	0	0	0.558	1.23
methanol	1	2016-02-29_045.lcd	S_C09	Unknown	NA	21.084	25519	678	NA	NA	NA	NA	0.43053	NA	NA	NA	NA	NA	V	20.675	22.325	8264.92	18.149	55099.468	NA	NA	0.969	1.314	1.079	4.6102	3.0324	0.928	0	0	0.539	1.231
methanol	1	2016-02-29_046.lcd	S_C10	Unknown	NA	21.094	25833	637	NA	NA	NA	NA	0.43583	NA	NA	NA	NA	NA	V	20.7	22.425	7742.911	19.373	51619.407	NA	NA	0.929	46.378	1.044	5.7812	3.5358	0.959	0	0	0.558	1.23
methanol	1	2016-02-29_047.lcd	S_C11	Unknown	NA	21.137	24701	645	NA	NA	NA	NA	0.41673	NA	NA	NA	NA	NA	V	20.7	22.525	8603.26	17.435	57355.069	NA	NA	0.944	15.732	1.045	6.835	4.1808	0.912	0	0	0.53	1.231
methanol	1	2016-02-29_048.lcd	S_C12	Unknown	NA	21.146	20388	545	NA	NA	NA	NA	0.34397	NA	NA	NA	NA	NA	V	20.75	22.375	8377.437	17.905	55849.583	NA	NA	0.962	1.315	1.078	3.5297	2.4029	0.924	0	0	0.533	1.23
butyrate	1	2016-02-29_053.lcd	STD-0015	Standard	2	25.085	4109	89	NA	NA	NA	NA	0.23321	0.25	-0.01679	-6.72	93.3	NA	V	24.35	26.425	6903.562	21.728	46023.75	NA	NA	1.071	2.333	1.077	3.2588	1.9205	1.208	0	0	0.67	1.454
butyrate	1	2016-02-29_052.lcd	STD-0014	Standard	3	25.074	8856	184	NA	NA	NA	NA	0.50266	0.5	0.00266	0.53	100.5	NA	V	24.275	26.975	7423.736	20.205	49491.575	1.294	1.325	0.507	2.229	1.074	3.4782	1.9576	1.164	1.983	1.505	0.677	1.452
butyrate	1	2016-02-29_051.lcd	STD-0013	Standard	4	25.047	17249	355	NA	NA	NA	NA	0.97899	1	-0.02101	-2.1	97.9	NA	V	24.25	27.1	7408.047	20.248	49386.982	1.372	1.343	NA	2.231	1.05	3.4859	1.9452	1.164	1.994	1.554	0.679	1.453
butyrate	1	2016-02-29_050.lcd	STD-0012	Standard	5	25.017	45641	932	NA	NA	NA	NA	2.59043	2.5	0.09043	3.62	103.6	NA	V	24.1	27.25	7309.886	20.52	48732.573	1.403	1.358	0.071	2.232	1.073	3.4178	1.9347	1.17	1.97	1.558	0.68	1.453
butyrate	1	2016-02-29_049.lcd	STD-0011	Standard	6	25.003	91518	1858	NA	NA	NA	NA	5.1943	5	0.1943	3.89	103.9	NA	V	24.025	27.425	7264.399	20.649	48429.33	1.403	1.369	0.512	59.197	1.048	3.5467	2.0075	1.173	2	1.571	0.681	1.453
butyrate	1	2016-02-29_001.lcd	BLANK	Control	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
butyrate	1	2016-02-29_002.lcd	STD-0009	Unknown	NA	24.879	432956	8357	NA	NA	NA	NA	24.57337	NA	NA	NA	NA	NA	NA	23.225	29.425	6928.915	21.648	46192.768	1.469	1.327	NA	2.227	1.291	3.822	1.9871	1.196	2.027	1.478	0.692	1.452
butyrate	1	2016-02-29_003.lcd	STD-0010	Unknown	NA	24.911	247735	4951	NA	NA	NA	NA	14.06076	NA	NA	NA	NA	NA	NA	23.375	29.1	7119.533	21.069	47463.551	1.468	1.306	3.863	2.229	1.282	3.5966	1.9026	1.181	1.948	1.442	0.683	1.452
butyrate	1	2016-02-29_004.lcd	STD-0011	Unknown	NA	24.956	117493	2367	NA	NA	NA	NA	6.66854	NA	NA	NA	NA	NA	V	24	28.35	7145.306	20.993	47635.374	1.44	1.291	NA	2.232	1.06	3.5835	1.9181	1.181	1.949	1.443	0.683	1.453
butyrate	1	2016-02-29_005.lcd	STD-0012	Unknown	NA	24.949	70887	1418	NA	NA	NA	NA	4.02332	NA	NA	NA	NA	NA	NA	23.375	28.375	7178.706	20.895	47858.043	1.467	1.291	3.819	2.231	1.283	3.546	1.8648	1.178	1.967	1.444	0.684	1.453
butyrate	1	2016-02-29_006.lcd	STD-0013	Unknown	NA	24.94	26696	584	NA	NA	NA	NA	1.51521	NA	NA	NA	NA	NA	V	24.025	26.75	7315.624	20.504	48770.828	1.286	1.254	1.363	2.232	1.075	3.2234	1.8423	1.166	1.668	1.37	0.674	1.453
butyrate	1	2016-02-29_007.lcd	STD-0014	Unknown	NA	24.968	10481	240	NA	NA	NA	NA	0.59485	NA	NA	NA	NA	NA	NA	24.1	26.4	9812.115	15.287	65414.1	1.282	1.231	4.185	2.232	1.283	3.072	1.8226	1.008	1.539	1.301	0.666	1.453
butyrate	1	2016-02-29_008.lcd	STD-0015	Unknown	NA	24.986	4659	107	NA	NA	NA	NA	0.26441	NA	NA	NA	NA	NA	V	24.3	26.225	7567.677	19.821	50451.182	1.247	1.248	1.186	2.23	1.075	2.9364	1.7546	1.149	1.563	1.296	0.663	1.453
butyrate	1	2016-02-29_009.lcd	STD-0016	Unknown	NA	25	1817	45	NA	NA	NA	NA	0.1031	NA	NA	NA	NA	NA	V	24.375	25.975	9059.959	16.556	60399.729	1.124	1.216	1.276	2.226	1.073	2.3834	1.5793	1.051	1.38	1.172	0.636	1.453
butyrate	1	2016-02-29_010.lcd	S_A01	Unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
butyrate	1	2016-02-29_011.lcd	S_A02	Unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
butyrate	1	2016-02-29_012.lcd	S_A03	Unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
butyrate	1	2016-02-29_013.lcd	S_A04	Unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
butyrate	1	2016-02-29_014.lcd	S_A05	Unknown	NA	24.99	5420	110	NA	NA	NA	NA	0.30764	NA	NA	NA	NA	NA	V	24.4	26.15	6125.407	24.488	40836.044	NA	NA	1.241	1.741	1.114	1.3733	0.6642	1.277	0	0	0.73	1.453
butyrate	1	2016-02-29_015.lcd	S_A06	Unknown	NA	24.996	5531	135	NA	NA	NA	NA	0.3139	NA	NA	NA	NA	NA	NA	24.325	26.275	8772.58	17.099	58483.865	1.357	1.337	1.518	15.986	1.074	1.5188	0.8667	1.068	1.404	1.241	0.615	1.453
butyrate	1	2016-02-29_016.lcd	S_A07	Unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
butyrate	1	2016-02-29_017.lcd	S_A08	Unknown	NA	25.006	792	22	NA	NA	NA	NA	0.04497	NA	NA	NA	NA	Quant.Range(Low)	NA	24.525	26.025	12852.101	11.671	85680.676	1.38	1.298	4.228	1.934	1.3	0.3181	0.1916	0.882	1.187	1.049	0.56	1.454
butyrate	1	2016-02-29_018.lcd	S_A09	Unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
butyrate	1	2016-02-29_019.lcd	S_A10	Unknown	NA	24.96	2462	55	NA	NA	NA	NA	0.13975	NA	NA	NA	NA	Quant.Range(Low)	V	24.475	26.125	7747.921	19.36	51652.807	NA	NA	0.9	1.744	1.078	0.8527	0.4505	1.134	0	0	0.698	1.451
butyrate	1	2016-02-29_020.lcd	S_A11	Unknown	NA	24.944	373	13	NA	NA	NA	NA	0.02115	NA	NA	NA	NA	Quant.Range(Low)	NA	24.55	25.7	22391.697	6.699	149277.979	1.282	1.313	4.165	1.742	1.161	0.1004	0.0826	0.667	0.849	0.786	0.467	1.451
butyrate	1	2016-02-29_021.lcd	S_A12	Unknown	NA	25.004	1821	41	NA	NA	NA	NA	0.10338	NA	NA	NA	NA	Quant.Range(Low)	V	24.475	26.025	7290.782	20.574	48605.213	NA	NA	0.878	1.75	1.085	0.5221	0.2806	1.171	0	0	0.723	1.454
butyrate	1	2016-02-29_022.lcd	S_B01	Unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
butyrate	1	2016-02-29_023.lcd	S_B02	Unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
butyrate	1	2016-02-29_024.lcd	S_B03	Unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
butyrate	1	2016-02-29_025.lcd	S_B04	Unknown	NA	24.68	49187	1073	NA	NA	NA	NA	2.7917	NA	NA	NA	NA	NA	V	23.925	26.425	7761.864	19.325	51745.758	NA	NA	0.541	1.738	1.08	10.0135	5.672	1.121	0	1.465	0.652	1.452
butyrate	1	2016-02-29_026.lcd	S_B05	Unknown	NA	24.548	17100	386	NA	NA	NA	NA	0.97054	NA	NA	NA	NA	NA	V	23.825	26.025	8079.482	18.566	53863.214	NA	NA	0.758	30.312	1.052	5.4036	3.1425	1.092	0	1.431	0.639	1.452
butyrate	1	2016-02-29_027.lcd	STD-0009	Unknown	NA	24.468	351820	7420	NA	NA	NA	NA	19.9683	NA	NA	NA	NA	NA	V	22.925	27.475	7436.758	20.17	49578.387	1.396	1.372	2.291	62.921	1.088	3.5711	2.0178	1.135	1.825	1.479	0.659	1.451
butyrate	1	2016-02-29_028.lcd	STD-0010	Unknown	NA	24.433	192558	3887	NA	NA	NA	NA	10.92906	NA	NA	NA	NA	NA	SV	23	29.3	7433.993	20.178	49559.955	1.401	1.361	2.262	2.227	1.135	3.7533	2.0148	1.134	1.897	1.505	0.659	1.452
butyrate	1	2016-02-29_029.lcd	STD-0016	Unknown	NA	24.376	1227	32	NA	NA	NA	NA	0.06966	NA	NA	NA	NA	NA	V	23.825	25.25	9609.965	15.609	64066.435	NA	NA	1.239	2.216	1.071	1.5342	1.1582	0.995	0	0	0.587	1.452
butyrate	1	2016-02-29_030.lcd	S_B06	Unknown	NA	24.317	69111	1483	NA	NA	NA	NA	3.92254	NA	NA	NA	NA	NA	V	23.525	27.05	7502.511	19.993	50016.739	NA	NA	1.415	1.732	1.123	13.3369	7.4788	1.123	0	1.47	0.651	1.452
butyrate	1	2016-02-29_031.lcd	S_B07	Unknown	NA	24.341	17044	378	NA	NA	NA	NA	0.96736	NA	NA	NA	NA	NA	V	23.675	26.2	7341.038	20.433	48940.252	NA	NA	0.773	1.738	1.076	4.2968	2.4179	1.136	0	0	0.645	1.452
butyrate	1	2016-02-29_032.lcd	S_B08	Unknown	NA	24.303	22485	493	NA	NA	NA	NA	1.27621	NA	NA	NA	NA	NA	V	23.65	26.075	7570.041	19.815	50466.939	NA	NA	0.872	1.738	1.075	5.1883	2.8644	1.117	0	0	0.651	1.452
butyrate	1	2016-02-29_033.lcd	S_B09	Unknown	NA	24.29	12557	283	NA	NA	NA	NA	0.71267	NA	NA	NA	NA	NA	V	23.65	25.75	8019.895	18.703	53465.966	NA	NA	0.599	1.738	1.075	3.244	1.8523	1.085	0	0	0.641	1.452
butyrate	1	2016-02-29_034.lcd	S_B10	Unknown	NA	24.284	25462	533	NA	NA	NA	NA	1.44514	NA	NA	NA	NA	NA	V	23.6	26.825	7358.943	20.383	49059.618	NA	NA	1.519	1.734	1.122	7.1487	3.6502	1.132	0	0	0.659	1.452
butyrate	1	2016-02-29_035.lcd	S_B11	Unknown	NA	24.253	7479	166	NA	NA	NA	NA	0.42449	NA	NA	NA	NA	NA	V	23.65	25.625	7664.097	19.572	51093.978	NA	NA	0.534	1.735	1.081	2.4008	1.2491	1.108	0	0	0.651	1.451
butyrate	1	2016-02-29_036.lcd	S_B12	Unknown	NA	24.242	21950	487	NA	NA	NA	NA	1.24579	NA	NA	NA	NA	NA	V	23.525	25.775	7444.939	20.148	49632.929	NA	NA	1.52	1.735	1.123	6.679	3.6197	1.124	0	1.46	0.644	1.452
butyrate	1	2016-02-29_037.lcd	S_C01	Unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
butyrate	1	2016-02-29_038.lcd	S_C02	Unknown	NA	24.354	10510	224	NA	NA	NA	NA	0.59654	NA	NA	NA	NA	NA	V	23.7	26	7100.85	21.124	47339.003	NA	NA	1.473	1.739	1.122	3.3903	1.7129	1.156	0	0	0.662	1.453
butyrate	1	2016-02-29_039.lcd	S_C03	Unknown	NA	24.478	19971	422	NA	NA	NA	NA	1.13349	NA	NA	NA	NA	NA	V	23.8	26.325	7405.012	20.257	49366.748	NA	NA	1.025	1.74	1.119	5.49	2.9088	1.138	0	0	0.665	1.453
butyrate	1	2016-02-29_040.lcd	S_C04	Unknown	NA	24.578	11715	253	NA	NA	NA	NA	0.66494	NA	NA	NA	NA	NA	V	23.825	26.1	7461.638	20.103	49744.256	NA	NA	1.213	1.737	1.118	3.7431	1.8533	1.138	0	0	0.657	1.452
butyrate	1	2016-02-29_041.lcd	S_C05	Unknown	NA	24.675	88959	1839	NA	NA	NA	NA	5.04908	NA	NA	NA	NA	Quant.Range(High)	V	23.85	27.425	7422.854	20.208	49485.693	NA	NA	1.461	1.73	1.117	17.8742	8.8118	1.146	0	1.54	0.667	1.452
