seqID	sampleID	mouse	percent_weight	sex	FMT_input	FMT_type	Experiment	day	type	CFU	sampleType	group	shannon	nseqs	fastq_file1	seqname	fastq_file2	move_command	missing_transfer	Dates
cecal_1191_3	d42_1191_3	1191_3	NA	F	yWT	mFMT	HF3	42	cecal	0	mouse	mFMT	2.95873	13406	R2-cecal-1191-3_S337_L001_R1_001.fastq.gz	R2-cecal-1191-3	R2-cecal-1191-3_S337_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name R2-cecal-1191-3_* | xargs cp -t /home/aseekat/forSRA	no	2015
cecal_1275_1	d42_1275_1	1275_1	NA	F	yWT	mFMT	HF3	42	cecal	0	mouse	mFMT	3.224041	12304	R2-cecal-1275-1_S325_L001_R1_001.fastq.gz	R2-cecal-1275-1	R2-cecal-1275-1_S325_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name R2-cecal-1275-1_* | xargs cp -t /home/aseekat/forSRA	no	2015
cecal_1275_2	d42_1275_2	1275_2	NA	F	yWT	mFMT	HF3	42	cecal	0	mouse	mFMT	3.491384	11770	R2-cecal-1275-2_S338_L001_R1_001.fastq.gz	R2-cecal-1275-2	R2-cecal-1275-2_S338_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name R2-cecal-1275-2_* | xargs cp -t /home/aseekat/forSRA	no	2015
cecal_1275_4	d42_1275_4	1275_4	NA	F	yWT	mFMT	HF3	42	cecal	0	mouse	mFMT	3.73277	14662	R2-cecal-1275-4_S330_L001_R1_001.fastq.gz	R2-cecal-1275-4	R2-cecal-1275-4_S330_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name R2-cecal-1275-4_* | xargs cp -t /home/aseekat/forSRA	no	2015
FMT_untreatedWT1	FMT_untreatedWT1	NA	NA	NA	yWT	mFMT	HF3	NA	fecal	NA	FMTinput	mFMT	3.5058	24172	FMT-untreatedWT1_S314_L001_R1_001.fastq.gz	FMT-untreatedWT1	FMT-untreatedWT1_S314_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name FMT-untreatedWT1_* | xargs cp -t /home/aseekat/forSRA	no	2015
FMT_untreatedWT2	FMT_untreatedWT2	NA	NA	NA	yWT	mFMT	HF3	NA	fecal	NA	FMTinput	mFMT	3.638046	23467	FMT-untreatedWT2_S315_L001_R1_001.fastq.gz	FMT-untreatedWT2	FMT-untreatedWT2_S315_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name FMT-untreatedWT2_* | xargs cp -t /home/aseekat/forSRA	no	2015
FMT4_1	FMT4_1	NA	NA	NA	yWT	mFMT	HF3	NA	fecal	NA	FMTinput	mFMT	3.531654	67925	FMT4-1_S318_L001_R1_001.fastq.gz	FMT4-1	FMT4-1_S318_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name FMT4-1_* | xargs cp -t /home/aseekat/forSRA	no	2015
HF10_mFMT	HF10_mFMT	NA	NA	NA	yWT	mFMT	HF10	NA	fecal	NA	FMTinput	mFMT	4.320436	21406	HF10-mFMT_S205_L001_R1_001.fastq.gz	HF10-mFMT	HF10-mFMT_S205_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name HF10-mFMT_* | xargs cp -t /home/aseekat/forSRA	no	20150
HF8_myFMT_regular	HF8_myFMT_regular	NA	NA	NA	yWT	mFMT	HF8	NA	fecal	NA	FMTinput	mFMT	3.738848	16139	HF8-myFMT-regular_S192_L001_R1_001.fastq.gz	HF8-myFMT-regular	HF8-myFMT-regular_S192_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name HF8-myFMT-regular_* | xargs cp -t /home/aseekat/forSRA	yes	2018
HF9_mFMT	HF9_mFMT	NA	NA	NA	yWT	mFMT	HF9	NA	fecal	NA	FMTinput	mFMT	4.098489	17384	HF9-mFMT_S58_L001_R1_001.fastq.gz	HF9-mFMT	HF9-mFMT_S58_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name HF9-mFMT_* | xargs cp -t /home/aseekat/forSRA	no	2018
mouseFMT_exp1	mouseFMT_exp1	NA	NA	NA	yWT	mFMT	HF1	NA	fecal	NA	FMTinput	mFMT	3.811297	17931	mouseFMT-exp1_S25_L001_R1_001.fastq.gz	mouseFMT-exp1	mouseFMT-exp1_S25_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name mouseFMT-exp1_* | xargs cp -t /home/aseekat/forSRA	no	2015
dn7_1268_1	dn7_1268_1	1268_1	96.04743083	M	yWT_spore	mFMT	HF3	-7	fecal	NA	mouse	mFMT_other	3.752294	27698	dn7-1268-1_S244_L001_R1_001.fastq.gz	dn7-1268-1	dn7-1268-1_S244_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name dn7-1268-1_* | xargs cp -t /home/aseekat/forSRA	no	2015
dn7_1269_1	dn7_1269_1	1269_1	101.5873016	M	rWT	mFMT	HF3	-7	fecal	NA	mouse	mFMT_other	3.701947	18258	dn7-1269-1_S245_L001_R1_001.fastq.gz	dn7-1269-1	dn7-1269-1_S245_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name dn7-1269-1_* | xargs cp -t /home/aseekat/forSRA	no	2015
dn7_1269_2	dn7_1269_2	1269_2	98.12734082	M	rWT	mFMT	HF3	-7	fecal	NA	mouse	mFMT_other	3.83675	20519	dn7-1269-2_S246_L001_R1_001.fastq.gz	dn7-1269-2	dn7-1269-2_S246_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name dn7-1269-2_* | xargs cp -t /home/aseekat/forSRA	no	2015
dn7_1270_1	dn7_1270_1	1270_1	93.08510638	F	yWT_spore	mFMT	HF3	-7	fecal	NA	mouse	mFMT_other	3.53779	20074	dn7-1270-1_S247_L001_R1_001.fastq.gz	dn7-1270-1	dn7-1270-1_S247_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name dn7-1270-1_* | xargs cp -t /home/aseekat/forSRA	no	2015
dn7_1270_2	dn7_1270_2	1270_2	91.05263158	F	yWT_spore	mFMT	HF3	-7	fecal	NA	mouse	mFMT_other	3.442992	18840	dn7-1270-2_S248_L001_R1_001.fastq.gz	dn7-1270-2	dn7-1270-2_S248_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name dn7-1270-2_* | xargs cp -t /home/aseekat/forSRA	no	2015
dn7_1271_1	dn7_1271_1	1271_1	96.23655914	F	rWT	mFMT	HF3	-7	fecal	NA	mouse	mFMT_other	3.518014	22690	dn7-1271-1_S241_L001_R1_001.fastq.gz	dn7-1271-1	dn7-1271-1_S241_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name dn7-1271-1_* | xargs cp -t /home/aseekat/forSRA	no	2015
dn7_1271_2	dn7_1271_2	1271_2	95.13513514	F	rWT	mFMT	HF3	-7	fecal	NA	mouse	mFMT_other	3.455477	33353	dn7-1271-2_S242_L001_R1_001.fastq.gz	dn7-1271-2	dn7-1271-2_S242_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name dn7-1271-2_* | xargs cp -t /home/aseekat/forSRA	no	2015
dn7_1271_3	dn7_1271_3	1271_3	95.02762431	F	rWT	mFMT	HF3	-7	fecal	NA	mouse	mFMT_other	3.525487	19033	dn7-1271-3_S243_L001_R1_001.fastq.gz	dn7-1271-3	dn7-1271-3_S243_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name dn7-1271-3_* | xargs cp -t /home/aseekat/forSRA	no	2015
dn7_1272_2	dn7_1272_2	1272_2	93.75	F	yRag	mFMT	HF3	-7	fecal	NA	mouse	mFMT_other	3.276397	26838	dn7-1272-2_S250_L001_R1_001.fastq.gz	dn7-1272-2	dn7-1272-2_S250_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name dn7-1272-2_* | xargs cp -t /home/aseekat/forSRA	no	2015
dn7_1273_1	dn7_1273_1	1273_1	94.44444444	M	yRag	mFMT	HF3	-7	fecal	NA	mouse	mFMT_other	4.014695	15341	dn7-1273-1_S6_L001_R1_001.fastq.gz	dn7-1273-1	dn7-1273-1_S6_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name dn7-1273-1_* | xargs cp -t /home/aseekat/forSRA	no	2015
dn7_1273_2	dn7_1273_2	1273_2	96.34146341	M	yRag	mFMT	HF3	-7	fecal	NA	mouse	mFMT_other	3.462824	26410	dn7-1273-2_S249_L001_R1_001.fastq.gz	dn7-1273-2	dn7-1273-2_S249_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name dn7-1273-2_* | xargs cp -t /home/aseekat/forSRA	no	2015
d0_1268_1	d0_1268_1	1268_1	100	M	yWT_spore	mFMT	HF3	0	fecal	NA	mouse	mFMT_other	0.016686	10694	d0-1268-1_S1_L001_R1_001.fastq.gz	d0-1268-1	d0-1268-1_S1_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d0-1268-1_* | xargs cp -t /home/aseekat/forSRA	no	2015
d0_1269_3	d0_1269_3	1269_3	100	M	rWT	mFMT	HF3	0	fecal	NA	mouse	mFMT_other	0.13661	17622	d0-1269-3_S255_L001_R1_001.fastq.gz	d0-1269-3	d0-1269-3_S255_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d0-1269-3_* | xargs cp -t /home/aseekat/forSRA	no	2015
d0_1270_1	d0_1270_1	1270_1	100	F	yWT_spore	mFMT	HF3	0	fecal	NA	mouse	mFMT_other	0.034294	18796	d0-1270-1_S254_L001_R1_001.fastq.gz	d0-1270-1	d0-1270-1_S254_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d0-1270-1_* | xargs cp -t /home/aseekat/forSRA	no	2015
d0_1271_1	d0_1271_1	1271_1	100	F	rWT	mFMT	HF3	0	fecal	NA	mouse	mFMT_other	0.027824	21962	d0-1271-1_S256_L001_R1_001.fastq.gz	d0-1271-1	d0-1271-1_S256_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d0-1271-1_* | xargs cp -t /home/aseekat/forSRA	no	2015
d0_1272_2	d0_1272_2	1272_2	100	F	yRag	mFMT	HF3	0	fecal	NA	mouse	mFMT_other	0.02946	18765	d0-1272-2_S252_L001_R1_001.fastq.gz	d0-1272-2	d0-1272-2_S252_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d0-1272-2_* | xargs cp -t /home/aseekat/forSRA	no	2015
d0_1273_1	d0_1273_1	1273_1	100	M	yRag	mFMT	HF3	0	fecal	NA	mouse	mFMT_other	0.054819	6709	d0-1273-1_S3_L001_R1_001.fastq.gz	d0-1273-1	d0-1273-1_S3_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d0-1273-1_* | xargs cp -t /home/aseekat/forSRA	no	2015
d1_1268_1	d1_1268_1	1268_1	101.5810277	M	yWT_spore	mFMT	HF3	1	fecal	17900000	mouse	mFMT_other	0.100498	13181	d1-1268-1_S196_L001_R1_001.fastq.gz	d1-1268-1	d1-1268-1_S196_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d1-1268-1_* | xargs cp -t /home/aseekat/forSRA	no	2015
d1_1268_2	d1_1268_2	1268_2	104.3290043	M	yWT_spore	mFMT	HF3	1	fecal	11800000	mouse	mFMT_other	0.065678	24550	d1-1268-2_S197_L001_R1_001.fastq.gz	d1-1268-2	d1-1268-2_S197_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d1-1268-2_* | xargs cp -t /home/aseekat/forSRA	no	2015
d1_1269_2	d1_1269_2	1269_2	100	M	rWT	mFMT	HF3	1	fecal	NA	mouse	mFMT_other	3.253264	11066	d1-1269-2_S264_L001_R1_001.fastq.gz	d1-1269-2	d1-1269-2_S264_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d1-1269-2_* | xargs cp -t /home/aseekat/forSRA	no	2015
d1_1269_3	d1_1269_3	1269_3	103.9473684	M	rWT	mFMT	HF3	1	fecal	30300000	mouse	mFMT_other	2.396129	15718	d1-1269-3_S193_L001_R1_001.fastq.gz	d1-1269-3	d1-1269-3_S193_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d1-1269-3_* | xargs cp -t /home/aseekat/forSRA	no	2015
d1_1270_1	d1_1270_1	1270_1	102.6595745	F	yWT_spore	mFMT	HF3	1	fecal	18900000	mouse	mFMT_other	0.06244	23542	d1-1270-1_S259_L001_R1_001.fastq.gz	d1-1270-1	d1-1270-1_S259_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d1-1270-1_* | xargs cp -t /home/aseekat/forSRA	no	2015
d1_1270_2	d1_1270_2	1270_2	100.5263158	F	yWT_spore	mFMT	HF3	1	fecal	26900000	mouse	mFMT_other	0.331514	18218	d1-1270-2_S260_L001_R1_001.fastq.gz	d1-1270-2	d1-1270-2_S260_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d1-1270-2_* | xargs cp -t /home/aseekat/forSRA	no	2015
d1_1271_1	d1_1271_1	1271_1	99.46236559	F	rWT	mFMT	HF3	1	fecal	34800000	mouse	mFMT_other	0.170442	25443	d1-1271-1_S262_L001_R1_001.fastq.gz	d1-1271-1	d1-1271-1_S262_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d1-1271-1_* | xargs cp -t /home/aseekat/forSRA	no	2015
d1_1271_2	d1_1271_2	1271_2	101.0810811	F	rWT	mFMT	HF3	1	fecal	38700000	mouse	mFMT_other	0.403188	15678	d1-1271-2_S261_L001_R1_001.fastq.gz	d1-1271-2	d1-1271-2_S261_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d1-1271-2_* | xargs cp -t /home/aseekat/forSRA	no	2015
d1_1272_1	d1_1272_1	1272_1	102.6315789	F	yRag	mFMT	HF3	1	fecal	4500000	mouse	mFMT_other	0.483072	16714	d1-1272-1_S257_L001_R1_001.fastq.gz	d1-1272-1	d1-1272-1_S257_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d1-1272-1_* | xargs cp -t /home/aseekat/forSRA	no	2015
d1_1272_2	d1_1272_2	1272_2	103.4090909	F	yRag	mFMT	HF3	1	fecal	5800000	mouse	mFMT_other	0.685628	19652	d1-1272-2_S258_L001_R1_001.fastq.gz	d1-1272-2	d1-1272-2_S258_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d1-1272-2_* | xargs cp -t /home/aseekat/forSRA	no	2015
d1_1273_1	d1_1273_1	1273_1	101.984127	M	yRag	mFMT	HF3	1	fecal	6300000	mouse	mFMT_other	0.354198	7350	d1-1273-1_S9_L001_R1_001.fastq.gz	d1-1273-1	d1-1273-1_S9_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d1-1273-1_* | xargs cp -t /home/aseekat/forSRA	no	2015
d1_1273_2	d1_1273_2	1273_2	102.0325203	M	yRag	mFMT	HF3	1	fecal	6900000	mouse	mFMT_other	0.461246	25612	d1-1273-2_S194_L001_R1_001.fastq.gz	d1-1273-2	d1-1273-2_S194_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d1-1273-2_* | xargs cp -t /home/aseekat/forSRA	no	2015
d4_1268_3	d4_1268_3	1268_3	97.08737864	M	yWT_spore	mFMT	HF3	4	fecal	36000000	mouse	mFMT_other	0.99513	6877	d4-1268-3_S203_L001_R1_001.fastq.gz	d4-1268-3	d4-1268-3_S203_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d4-1268-3_* | xargs cp -t /home/aseekat/forSRA	no	2015
d4_1269_1	d4_1269_1	1269_1	99.20634921	M	rWT	mFMT	HF3	4	fecal	222000	mouse	mFMT_other	3.195833	19556	d4-1269-1_S201_L001_R1_001.fastq.gz	d4-1269-1	d4-1269-1_S201_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d4-1269-1_* | xargs cp -t /home/aseekat/forSRA	no	2015
d4_1269_2	d4_1269_2	1269_2	98.87640449	M	rWT	mFMT	HF3	4	fecal	31000	mouse	mFMT_other	3.104774	19411	d4-1269-2_S202_L001_R1_001.fastq.gz	d4-1269-2	d4-1269-2_S202_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d4-1269-2_* | xargs cp -t /home/aseekat/forSRA	no	2015
d4_1270_1	d4_1270_1	1270_1	94.14893617	F	yWT_spore	mFMT	HF3	4	fecal	83000000	mouse	mFMT_other	1.172302	17380	d4-1270-1_S199_L001_R1_001.fastq.gz	d4-1270-1	d4-1270-1_S199_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d4-1270-1_* | xargs cp -t /home/aseekat/forSRA	no	2015
d4_1270_2	d4_1270_2	1270_2	93.15789474	F	yWT_spore	mFMT	HF3	4	fecal	39000000	mouse	mFMT_other	1.045745	10410	d4-1270-2_S200_L001_R1_001.fastq.gz	d4-1270-2	d4-1270-2_S200_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d4-1270-2_* | xargs cp -t /home/aseekat/forSRA	no	2015
d4_1271_1	d4_1271_1	1271_1	91.39784946	F	rWT	mFMT	HF3	4	fecal	152000000	mouse	mFMT_other	1.275834	21151	d4-1271-1_S198_L001_R1_001.fastq.gz	d4-1271-1	d4-1271-1_S198_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d4-1271-1_* | xargs cp -t /home/aseekat/forSRA	no	2015
d4_1271_3	d4_1271_3	1271_3	96.68508287	F	rWT	mFMT	HF3	4	fecal	74000000	mouse	mFMT_other	0.948509	19590	d4-1271-3_S12_L001_R1_001.fastq.gz	d4-1271-3	d4-1271-3_S12_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d4-1271-3_* | xargs cp -t /home/aseekat/forSRA	no	2015
d4_1272_2	d4_1272_2	1272_2	94.31818182	F	yRag	mFMT	HF3	4	fecal	152000000	mouse	mFMT_other	1.471311	7281	d4-1272-2_S204_L001_R1_001.fastq.gz	d4-1272-2	d4-1272-2_S204_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d4-1272-2_* | xargs cp -t /home/aseekat/forSRA	no	2015
d4_1273_1	d4_1273_1	1273_1	96.42857143	M	yRag	mFMT	HF3	4	fecal	60000000	mouse	mFMT_other	1.188951	12536	d4-1273-1_S10_L001_R1_001.fastq.gz	d4-1273-1	d4-1273-1_S10_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d4-1273-1_* | xargs cp -t /home/aseekat/forSRA	no	2015
d4_1273_3	d4_1273_3	1273_3	91.15384615	M	yRag	mFMT	HF3	4	fecal	21000000	mouse	mFMT_other	0.948158	19656	d4-1273-3_S205_L001_R1_001.fastq.gz	d4-1273-3	d4-1273-3_S205_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d4-1273-3_* | xargs cp -t /home/aseekat/forSRA	no	2015
d11_1268_1	d11_1268_1	1268_1	100.7905138	M	yWT_spore	mFMT	HF3	11	fecal	0	mouse	mFMT_other	0.026609	22971	d11-1268-1_S211_L001_R1_001.fastq.gz	d11-1268-1	d11-1268-1_S211_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d11-1268-1_* | xargs cp -t /home/aseekat/forSRA	no	2015
d11_1268_2	d11_1268_2	1268_2	104.3290043	M	yWT_spore	mFMT	HF3	11	fecal	0	mouse	mFMT_other	0.03154	33089	d11-1268-2_S210_L001_R1_001.fastq.gz	d11-1268-2	d11-1268-2_S210_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d11-1268-2_* | xargs cp -t /home/aseekat/forSRA	no	2015
d11_1269_1	d11_1269_1	1269_1	97.61904762	M	rWT	mFMT	HF3	11	fecal	0	mouse	mFMT_other	1.158044	42553	d11-1269-1_S15_L001_R1_001.fastq.gz	d11-1269-1	d11-1269-1_S15_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d11-1269-1_* | xargs cp -t /home/aseekat/forSRA	no	2015
d11_1269_2	d11_1269_2	1269_2	101.1235955	M	rWT	mFMT	HF3	11	fecal	0	mouse	mFMT_other	1.333797	32538	d11-1269-2_S209_L001_R1_001.fastq.gz	d11-1269-2	d11-1269-2_S209_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d11-1269-2_* | xargs cp -t /home/aseekat/forSRA	no	2015
d11_1270_1	d11_1270_1	1270_1	99.46808511	F	yWT_spore	mFMT	HF3	11	fecal	0	mouse	mFMT_other	0.768498	50174	d11-1270-1_S218_L001_R1_001.fastq.gz	d11-1270-1	d11-1270-1_S218_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d11-1270-1_* | xargs cp -t /home/aseekat/forSRA	no	2015
d11_1270_2	d11_1270_2	1270_2	97.36842105	F	yWT_spore	mFMT	HF3	11	fecal	0	mouse	mFMT_other	0.68704	16521	d11-1270-2_S219_L001_R1_001.fastq.gz	d11-1270-2	d11-1270-2_S219_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d11-1270-2_* | xargs cp -t /home/aseekat/forSRA	no	2015
d11_1271_1	d11_1271_1	1271_1	97.31182796	F	rWT	mFMT	HF3	11	fecal	0	mouse	mFMT_other	0.806897	26821	d11-1271-1_S212_L001_R1_001.fastq.gz	d11-1271-1	d11-1271-1_S212_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d11-1271-1_* | xargs cp -t /home/aseekat/forSRA	no	2015
d11_1271_2	d11_1271_2	1271_2	100	F	rWT	mFMT	HF3	11	fecal	0	mouse	mFMT_other	0.835549	30506	d11-1271-2_S213_L001_R1_001.fastq.gz	d11-1271-2	d11-1271-2_S213_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d11-1271-2_* | xargs cp -t /home/aseekat/forSRA	no	2015
d11_1272_1	d11_1272_1	1272_1	103.6842105	F	yRag	mFMT	HF3	11	fecal	0	mouse	mFMT_other	0.265082	17917	d11-1272-1_S221_L001_R1_001.fastq.gz	d11-1272-1	d11-1272-1_S221_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d11-1272-1_* | xargs cp -t /home/aseekat/forSRA	no	2015
d11_1272_2	d11_1272_2	1272_2	105.1136364	F	yRag	mFMT	HF3	11	fecal	0	mouse	mFMT_other	0.231928	15941	d11-1272-2_S220_L001_R1_001.fastq.gz	d11-1272-2	d11-1272-2_S220_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d11-1272-2_* | xargs cp -t /home/aseekat/forSRA	no	2015
d11_1273_1	d11_1273_1	1273_1	101.5873016	M	yRag	mFMT	HF3	11	fecal	51100000	mouse	mFMT_other	0.816661	5073	d11-1273-1_S13_L001_R1_001.fastq.gz	d11-1273-1	d11-1273-1_S13_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d11-1273-1_* | xargs cp -t /home/aseekat/forSRA	no	2015
d11_1273_2	d11_1273_2	1273_2	100	M	yRag	mFMT	HF3	11	fecal	NA	mouse	mFMT_other	0.920591	26778	d11-1273-2_S215_L001_R1_001.fastq.gz	d11-1273-2	d11-1273-2_S215_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d11-1273-2_* | xargs cp -t /home/aseekat/forSRA	no	2015
d16_1268_1	d16_1268_1	1268_1	98.02371542	M	yWT_spore	mFMT	HF3	16	fecal	10000	mouse	mFMT_other	3.471116	16555	d16-1268-1_S225_L001_R1_001.fastq.gz	d16-1268-1	d16-1268-1_S225_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d16-1268-1_* | xargs cp -t /home/aseekat/forSRA	no	2015
d16_1268_2	d16_1268_2	1268_2	100.8658009	M	yWT_spore	mFMT	HF3	16	fecal	98000	mouse	mFMT_other	2.859503	69165	d16-1268-2_S226_L001_R1_001.fastq.gz	d16-1268-2	d16-1268-2_S226_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d16-1268-2_* | xargs cp -t /home/aseekat/forSRA	no	2015
d16_1268_3	d16_1268_3	1268_3	103.3980583	M	yWT_spore	mFMT	HF3	16	fecal	66000	mouse	mFMT_other	3.105117	27803	d16-1268-3_S228_L001_R1_001.fastq.gz	d16-1268-3	d16-1268-3_S228_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d16-1268-3_* | xargs cp -t /home/aseekat/forSRA	no	2015
d16_1269_1	d16_1269_1	1269_1	101.5873016	M	rWT	mFMT	HF3	16	fecal	2000	mouse	mFMT_other	3.548903	27453	d16-1269-1_S222_L001_R1_001.fastq.gz	d16-1269-1	d16-1269-1_S222_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d16-1269-1_* | xargs cp -t /home/aseekat/forSRA	no	2015
d16_1269_2	d16_1269_2	1269_2	104.1198502	M	rWT	mFMT	HF3	16	fecal	0	mouse	mFMT_other	3.568349	32257	d16-1269-2_S223_L001_R1_001.fastq.gz	d16-1269-2	d16-1269-2_S223_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d16-1269-2_* | xargs cp -t /home/aseekat/forSRA	no	2015
d16_1269_3	d16_1269_3	1269_3	107.4561404	M	rWT	mFMT	HF3	16	fecal	0	mouse	mFMT_other	3.629229	39362	d16-1269-3_S224_L001_R1_001.fastq.gz	d16-1269-3	d16-1269-3_S224_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d16-1269-3_* | xargs cp -t /home/aseekat/forSRA	no	2015
d16_1270_1	d16_1270_1	1270_1	98.93617021	F	yWT_spore	mFMT	HF3	16	fecal	540000	mouse	mFMT_other	2.2503320000000002	24104	d16-1270-1_S227_L001_R1_001.fastq.gz	d16-1270-1	d16-1270-1_S227_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d16-1270-1_* | xargs cp -t /home/aseekat/forSRA	no	2015
d16_1270_2	d16_1270_2	1270_2	92.10526316	F	yWT_spore	mFMT	HF3	16	fecal	4100000	mouse	mFMT_other	2.132243	20665	d16-1270-2_S229_L001_R1_001.fastq.gz	d16-1270-2	d16-1270-2_S229_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d16-1270-2_* | xargs cp -t /home/aseekat/forSRA	no	2015
d16_1270_3	d16_1270_3	1270_3	99.47643979	F	yWT_spore	mFMT	HF3	16	fecal	4100000	mouse	mFMT_other	2.092179	45467	d16-1270-3_S230_L001_R1_001.fastq.gz	d16-1270-3	d16-1270-3_S230_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d16-1270-3_* | xargs cp -t /home/aseekat/forSRA	no	2015
d16_1271_1	d16_1271_1	1271_1	102.1505376	F	rWT	mFMT	HF3	16	fecal	226000	mouse	mFMT_other	2.890409	38571	d16-1271-1A_S231_L001_R1_001.fastq.gz	d16-1271-1A	d16-1271-1A_S231_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d16-1271-1A_* | xargs cp -t /home/aseekat/forSRA	no	2015
d16_1271_2	d16_1271_2	1271_2	102.7027027	F	rWT	mFMT	HF3	16	fecal	136000	mouse	mFMT_other	3.185542	20469	d16-1271-2_S232_L001_R1_001.fastq.gz	d16-1271-2	d16-1271-2_S232_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d16-1271-2_* | xargs cp -t /home/aseekat/forSRA	no	2015
