seqID	SRA_ID	BioProjectID	BioSampleID	sampleID	mouse	percent_weight	sex	FMT_input	FMT_type	Experiment	day	type	CFU	sampleType	group	shannon	nseqs	propionate	succinate	acetate	butyrate	DCA	HDCA_UDCA	CDCA	aMCA	bMCA	CA	HCA	wMCA	GLCA	GCDCA	GDCA	GHDCA	GUDCA	GCA	GHCA	TLCA	TCDCA	TDCA	THDCA_TUDCA	THCA	TaMCA_TbMCA	TCA	Acetate_nmol	Propionate_nmol	Butyrate_nmol	Isovalerate_nmol	Valerate_nmol	Hexanoate_nmol	Heptanoate_nmol	Octanoate_nmol
c21_1901_3	c21_1901_3	PRJNA1168499	SAMN44423225	d21_1901_3	1901_3	91.40271493	F	yWT	mFMT	HF10	21	cecal	0	mouse	mFMT	4.018842	19531	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
c21_1901_4	c21_1901_4	PRJNA1168499	SAMN44423226	d21_1901_4	1901_4	100.4273504	F	yWT	mFMT	HF10	21	cecal	20000	mouse	mFMT	3.914597	18483	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cecal_d21_1205_2	cecal_d21_1205_2	PRJNA1168499	SAMN44423227	d21_1205_2	1205_2	107.2961373	M	yWT	mFMT	HF1	21	cecal	100	mouse	mFMT	3.79438	21172	NA	NA	NA	NA	2.835141336	0	0	0.828602066	3.359680545	1.235542396	0.099246677	4.556487071	0	1.28E-04	6.11E-04	5.22E-04	0	0.001033618	0	0.00201442	0.005896159	0.006779053	0.012655153	0	20.42826181	0.149365753	58.93603448	8.903062935	15.68345722	0.193996967	0.135470055	0.052268464	0.012544563	0.085015403
cecal_d21_1205_3	cecal_d21_1205_3	PRJNA1168499	SAMN44423228	d21_1205_3	1205_3	102.9787234	M	yWT	mFMT	HF1	21	cecal	100	mouse	mFMT	3.791789	20527	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cecal_d21_1205_4	cecal_d21_1205_4	PRJNA1168499	SAMN44423229	d21_1205_4	1205_4	110.0436681	M	yWT	mFMT	HF1	21	cecal	100	mouse	mFMT	3.816773	21935	NA	NA	NA	NA	1.354246781	0	0	0.113329017	0.309759867	0.077718315	0.004065067	1.829842144	0	6.56E-05	3.40E-04	9.57E-05	0	2.06E-05	0	0.001266485	0.001860364	0.003286612	0.001178595	0	0.277344693	0.009134255	87.03203635	10.26597941	24.21528577	0.143739263	0.793404532	0.034189826	0.0040546	0.08478131
cecal_d21_1209_1	cecal_d21_1209_1	PRJNA1168499	SAMN44423230	d21_1209_1	1209_1	105.2631579	F	yWT	mFMT	HF1	21	cecal	13000	mouse	mFMT	3.695077	22363	NA	NA	NA	NA	4.493557487	0	0	1.935620531	4.524528129	0.758317849	0.120237007	11.62317091	0	1.04E-04	0.002105315	2.22E-04	0	7.18E-04	0	0.007045152	0.01031303	0.035440699	0.012623699	0	5.484608022	0.045723828	30.33382342	4.203401945	7.191450763	0.081426542	0.258335919	0.019141907	0.001997397	0.036109027
cecal_d21_1209_2	cecal_d21_1209_2	PRJNA1168499	SAMN44423231	d21_1209_2	1209_2	99.4011976	F	yWT	mFMT	HF1	21	cecal	100	mouse	mFMT	3.906008	20384	NA	NA	NA	NA	2.548175897	0	0	1.201026134	2.014249541	0.445499701	0.034949284	6.614871705	0	0	0.003127741	4.77E-04	0	2.95E-04	0	0.010242542	0.003792473	0.044581266	0.014153608	0	3.012765109	0.026396267	31.18917844	5.116508176	5.922181352	0.09869963	0.398723083	0.013203256	0.002171524	0.029118625
cecal_d21_1209_3	cecal_d21_1209_3	PRJNA1168499	SAMN44423232	d21_1209_3	1209_3	105	F	yWT	mFMT	HF1	21	cecal	100	mouse	mFMT	3.35424	24835	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cecal_d21_1209_4	cecal_d21_1209_4	PRJNA1168499	SAMN44423233	d21_1209_4	1209_4	105.0632911	F	yWT	mFMT	HF1	21	cecal	100	mouse	mFMT	3.782791	21212	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cecal_d21_1802_1	cecal_d21_1802_1	PRJNA1168499	SAMN44423234	d21_1802_1	1802_1	106.2893082	F	yWT	mFMT	HF8	21	cecal	0	mouse	mFMT	3.594055	22893	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cecal_d21_1802_2	cecal_d21_1802_2	PRJNA1168499	SAMN44423235	d21_1802_2	1802_2	100	F	yWT	mFMT	HF8	21	cecal	0	mouse	mFMT	3.680341	12820	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cecal_d21_1802_3	cecal_d21_1802_3	PRJNA1168499	SAMN44423236	d21_1802_3	1802_3	102.3255814	F	yWT	mFMT	HF8	21	cecal	0	mouse	mFMT	3.603749	17148	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cecal_d21_1803_2	cecal_d21_1803_2	PRJNA1168499	SAMN44423237	d21_1803_1	1803_1	NA	F	yWT	mFMT	HF8	21	cecal	NA	mouse	mFMT	3.778572	20109	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d32_1191_1	d32_1191_1	PRJNA1168499	SAMN44423238	d32_1191_1	1191_1	107.8817734	F	yWT	mFMT	HF3	32	fecal	NA	mouse	mFMT	2.957964	38977	12.92412341	7.763202005	51.41970748	5.08140642	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d32_1191_2	d32_1191_2	PRJNA1168499	SAMN44423239	d32_1191_2	1191_2	107.7669903	F	yWT	mFMT	HF3	32	fecal	0	mouse	mFMT	3.56548	26627	13.61930875	2.518622077	70.26703349	42.98194018	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d32_1275_1	d32_1275_1	PRJNA1168499	SAMN44423240	d32_1275_1	1275_1	110.7526882	F	yWT	mFMT	HF3	32	fecal	0	mouse	mFMT	3.402607	11608	16.81578978	12.88590668	74.13414996	30.92887959	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d32_1275_2	d32_1275_2	PRJNA1168499	SAMN44423241	d32_1275_2	1275_2	111.7647059	F	yWT	mFMT	HF3	32	fecal	0	mouse	mFMT	3.18719	25346	19.46379585	7.125187122	78.66226146	4.883421513	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d32_1275_3	d32_1275_3	PRJNA1168499	SAMN44423242	d32_1275_3	1275_3	115.0837989	F	yWT	mFMT	HF3	32	fecal	0	mouse	mFMT	3.259573	36976	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d41_1191_1	d41_1191_1	PRJNA1168499	SAMN44423243	d41_1191_1	1191_1	111.8226601	F	yWT	mFMT	HF3	41	fecal	1000	mouse	mFMT	2.704021	36700	17.47497292	7.616478403	92.14175924	17.85181179	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d41_1191_2	d41_1191_2	PRJNA1168499	SAMN44423244	d41_1191_2	1191_2	112.6213592	F	yWT	mFMT	HF3	41	fecal	0	mouse	mFMT	2.583421	57194	10.53683468	10.6385113	54.28505664	1.688493172	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d41_1191_3	d41_1191_3	PRJNA1168499	SAMN44423245	d41_1191_3	1191_3	109.5238095	F	yWT	mFMT	HF3	41	fecal	1000	mouse	mFMT	3.312872	44967	14.66680133	9.390966265	121.0499017	41.93143732	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d41_1275_1	d41_1275_1	PRJNA1168499	SAMN44423246	d41_1275_1	1275_1	117.7419355	F	yWT	mFMT	HF3	41	fecal	0	mouse	mFMT	3.702208	11068	26.95718384	14.41275247	124.9930603	23.1212243	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d41_1275_2	d41_1275_2	PRJNA1168499	SAMN44423247	d41_1275_2	1275_2	113.9037433	F	yWT	mFMT	HF3	41	fecal	0	mouse	mFMT	3.399549	17089	61.47494507	11.36535955	253.1594351	66.01150819	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d41_1275_3	d41_1275_3	PRJNA1168499	SAMN44423248	d41_1275_3	1275_3	118.9944134	F	yWT	mFMT	HF3	41	fecal	0	mouse	mFMT	3.372654	30492	25.33807348	16.52293874	89.79623612	21.77996475	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cecal_1191_2	cecal_1191_2	PRJNA1168499	SAMN44423249	d42_1191_2	1191_2	NA	F	yWT	mFMT	HF3	42	cecal	0	mouse	mFMT	2.847035	16044	NA	NA	NA	NA	1.774098706	0	0	0.509733508	1.795345189	0.942174506	0.011569917	3.701837949	0	3.53E-04	2.04E-04	0.001000901	0	0.004005172	0	0.001755228	0.013472299	0.014151158	0.016061864	0	5.595114645	0.016675487	64.82560774	4.672385979	15.89135734	0.204999955	0.719043443	0.057347558	0.009490219	0.094655315
cecal_1191_3	cecal_1191_3	PRJNA1168499	SAMN44423250	d42_1191_3	1191_3	NA	F	yWT	mFMT	HF3	42	cecal	0	mouse	mFMT	2.95873	13406	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cecal_1275_1	cecal_1275_1	PRJNA1168499	SAMN44423251	d42_1275_1	1275_1	NA	F	yWT	mFMT	HF3	42	cecal	0	mouse	mFMT	3.224041	12304	NA	NA	NA	NA	1.977835693	0	0	1.328661545	2.721384944	0.628231339	0.124528622	5.15167738	0	0	0.005238782	9.77E-04	0	1.64E-04	0	0.00600979	0.073948188	0.07256903	0.015252207	0	3.524284686	0.021731865	36.23470581	3.985118977	9.215453259	0.100486137	0.456947871	0.014505394	0.001492298	0.030038417
cecal_1275_2	cecal_1275_2	PRJNA1168499	SAMN44423252	d42_1275_2	1275_2	NA	F	yWT	mFMT	HF3	42	cecal	0	mouse	mFMT	3.491384	11770	NA	NA	NA	NA	1.887447307	0	0	0.679155231	2.748269667	0.736253375	0.023578627	3.737209518	0	1.38E-04	0.00167957	9.98E-04	0	5.26E-04	0	0.026299913	0.004839272	0.030336282	0.011908625	0	5.705275634	0.019454151	71.61165102	7.119070415	22.51153318	0.086866978	0.694364708	0.049427277	0.01404055	0.067075468
cecal_1275_4	cecal_1275_4	PRJNA1168499	SAMN44423253	d42_1275_4	1275_4	NA	F	yWT	mFMT	HF3	42	cecal	0	mouse	mFMT	3.73277	14662	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FMT_untreatedWT1	FMT_untreatedWT1	PRJNA1168499	SAMN44423254	FMT_untreatedWT1	NA	NA	NA	yWT	mFMT	HF3	NA	fecal	NA	FMTinput	mFMT	3.5058	24172	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FMT_untreatedWT2	FMT_untreatedWT2	PRJNA1168499	SAMN44423255	FMT_untreatedWT2	NA	NA	NA	yWT	mFMT	HF3	NA	fecal	NA	FMTinput	mFMT	3.638046	23467	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FMT4_1	FMT4_1	PRJNA1168499	SAMN44423256	FMT4_1	NA	NA	NA	yWT	mFMT	HF3	NA	fecal	NA	FMTinput	mFMT	3.531654	67925	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HF10_mFMT	HF10_mFMT	PRJNA1168499	SAMN44423257	HF10_mFMT	NA	NA	NA	yWT	mFMT	HF10	NA	fecal	NA	FMTinput	mFMT	4.320436	21406	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HF8_myFMT_regular	HF8_myFMT_regular	PRJNA1168499	SAMN44423258	HF8_myFMT_regular	NA	NA	NA	yWT	mFMT	HF8	NA	fecal	NA	FMTinput	mFMT	3.738848	16139	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HF9_mFMT	HF9_mFMT	PRJNA1168499	SAMN44423259	HF9_mFMT	NA	NA	NA	yWT	mFMT	HF9	NA	fecal	NA	FMTinput	mFMT	4.098489	17384	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
mouseFMT_exp1	mouseFMT_exp1	PRJNA1168499	SAMN44423260	mouseFMT_exp1	NA	NA	NA	yWT	mFMT	HF1	NA	fecal	NA	FMTinput	mFMT	3.811297	17931	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
dn7_1268_1	dn7_1268_1	PRJNA1168499	SAMN44423261	dn7_1268_1	1268_1	96.04743083	M	yWT_spore	mFMT	HF3	-7	fecal	NA	mouse	mFMT_other	3.752294	27698	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
dn7_1269_1	dn7_1269_1	PRJNA1168499	SAMN44423262	dn7_1269_1	1269_1	101.5873016	M	rWT	mFMT	HF3	-7	fecal	NA	mouse	mFMT_other	3.701947	18258	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
dn7_1269_2	dn7_1269_2	PRJNA1168499	SAMN44423263	dn7_1269_2	1269_2	98.12734082	M	rWT	mFMT	HF3	-7	fecal	NA	mouse	mFMT_other	3.83675	20519	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
dn7_1270_1	dn7_1270_1	PRJNA1168499	SAMN44423264	dn7_1270_1	1270_1	93.08510638	F	yWT_spore	mFMT	HF3	-7	fecal	NA	mouse	mFMT_other	3.53779	20074	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
dn7_1270_2	dn7_1270_2	PRJNA1168499	SAMN44423265	dn7_1270_2	1270_2	91.05263158	F	yWT_spore	mFMT	HF3	-7	fecal	NA	mouse	mFMT_other	3.442992	18840	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
dn7_1271_1	dn7_1271_1	PRJNA1168499	SAMN44423266	dn7_1271_1	1271_1	96.23655914	F	rWT	mFMT	HF3	-7	fecal	NA	mouse	mFMT_other	3.518014	22690	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
dn7_1271_2	dn7_1271_2	PRJNA1168499	SAMN44423267	dn7_1271_2	1271_2	95.13513514	F	rWT	mFMT	HF3	-7	fecal	NA	mouse	mFMT_other	3.455477	33353	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
dn7_1271_3	dn7_1271_3	PRJNA1168499	SAMN44423268	dn7_1271_3	1271_3	95.02762431	F	rWT	mFMT	HF3	-7	fecal	NA	mouse	mFMT_other	3.525487	19033	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
dn7_1272_2	dn7_1272_2	PRJNA1168499	SAMN44423269	dn7_1272_2	1272_2	93.75	F	yRag	mFMT	HF3	-7	fecal	NA	mouse	mFMT_other	3.276397	26838	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
dn7_1273_1	dn7_1273_1	PRJNA1168499	SAMN44423270	dn7_1273_1	1273_1	94.44444444	M	yRag	mFMT	HF3	-7	fecal	NA	mouse	mFMT_other	4.014695	15341	8.289268772	0.830906238	74.195182	2.047165563	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
dn7_1273_2	dn7_1273_2	PRJNA1168499	SAMN44423271	dn7_1273_2	1273_2	96.34146341	M	yRag	mFMT	HF3	-7	fecal	NA	mouse	mFMT_other	3.462824	26410	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d0_1268_1	d0_1268_1	PRJNA1168499	SAMN44423272	d0_1268_1	1268_1	100	M	yWT_spore	mFMT	HF3	0	fecal	NA	mouse	mFMT_other	0.016686	10694	2.213468938	1.173133065	5.061662309	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d0_1269_3	d0_1269_3	PRJNA1168499	SAMN44423273	d0_1269_3	1269_3	100	M	rWT	mFMT	HF3	0	fecal	NA	mouse	mFMT_other	0.13661	17622	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d0_1270_1	d0_1270_1	PRJNA1168499	SAMN44423274	d0_1270_1	1270_1	100	F	yWT_spore	mFMT	HF3	0	fecal	NA	mouse	mFMT_other	0.034294	18796	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d0_1271_1	d0_1271_1	PRJNA1168499	SAMN44423275	d0_1271_1	1271_1	100	F	rWT	mFMT	HF3	0	fecal	NA	mouse	mFMT_other	0.027824	21962	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d0_1272_2	d0_1272_2	PRJNA1168499	SAMN44423276	d0_1272_2	1272_2	100	F	yRag	mFMT	HF3	0	fecal	NA	mouse	mFMT_other	0.02946	18765	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d0_1273_1	d0_1273_1	PRJNA1168499	SAMN44423277	d0_1273_1	1273_1	100	M	yRag	mFMT	HF3	0	fecal	NA	mouse	mFMT_other	0.054819	6709	2.16460881	1.10765963	5.907692688	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d1_1268_1	d1_1268_1	PRJNA1168499	SAMN44423278	d1_1268_1	1268_1	101.5810277	M	yWT_spore	mFMT	HF3	1	fecal	17900000	mouse	mFMT_other	0.100498	13181	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d1_1268_2	d1_1268_2	PRJNA1168499	SAMN44423279	d1_1268_2	1268_2	104.3290043	M	yWT_spore	mFMT	HF3	1	fecal	11800000	mouse	mFMT_other	0.065678	24550	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d1_1269_2	d1_1269_2	PRJNA1168499	SAMN44423280	d1_1269_2	1269_2	100	M	rWT	mFMT	HF3	1	fecal	NA	mouse	mFMT_other	3.253264	11066	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d1_1269_3	d1_1269_3	PRJNA1168499	SAMN44423281	d1_1269_3	1269_3	103.9473684	M	rWT	mFMT	HF3	1	fecal	30300000	mouse	mFMT_other	2.396129	15718	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d1_1270_1	d1_1270_1	PRJNA1168499	SAMN44423282	d1_1270_1	1270_1	102.6595745	F	yWT_spore	mFMT	HF3	1	fecal	18900000	mouse	mFMT_other	0.06244	23542	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d1_1270_2	d1_1270_2	PRJNA1168499	SAMN44423283	d1_1270_2	1270_2	100.5263158	F	yWT_spore	mFMT	HF3	1	fecal	26900000	mouse	mFMT_other	0.331514	18218	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d1_1271_1	d1_1271_1	PRJNA1168499	SAMN44423284	d1_1271_1	1271_1	99.46236559	F	rWT	mFMT	HF3	1	fecal	34800000	mouse	mFMT_other	0.170442	25443	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d1_1271_2	d1_1271_2	PRJNA1168499	SAMN44423285	d1_1271_2	1271_2	101.0810811	F	rWT	mFMT	HF3	1	fecal	38700000	mouse	mFMT_other	0.403188	15678	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d1_1272_1	d1_1272_1	PRJNA1168499	SAMN44423286	d1_1272_1	1272_1	102.6315789	F	yRag	mFMT	HF3	1	fecal	4500000	mouse	mFMT_other	0.483072	16714	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d1_1272_2	d1_1272_2	PRJNA1168499	SAMN44423287	d1_1272_2	1272_2	103.4090909	F	yRag	mFMT	HF3	1	fecal	5800000	mouse	mFMT_other	0.685628	19652	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d1_1273_1	d1_1273_1	PRJNA1168499	SAMN44423288	d1_1273_1	1273_1	101.984127	M	yRag	mFMT	HF3	1	fecal	6300000	mouse	mFMT_other	0.354198	7350	1.988883787	0.635540944	16.22947376	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d1_1273_2	d1_1273_2	PRJNA1168499	SAMN44423289	d1_1273_2	1273_2	102.0325203	M	yRag	mFMT	HF3	1	fecal	6900000	mouse	mFMT_other	0.461246	25612	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
